row_number,source file,offset,length,raw_sha256,raw_hex,classification,evidence,write_policy
2382,B/SB031.DAT,0x50594,61,FDCE6EBDB960AB49226E8AC2CA091851DE98664F168960F3AFD8668192941048,B9 1B 4E 4F DD D3 E6 00 32 27 28 24 DD 61 2B DD 6F 1B C9 49 26 DD 57 3E 1B 52 5B 33 2C 26 1D 2F 38 35 31 21 22 2D 5B 25 38 5B DD 83 2C 26 DD 0E 2E DE 1D 34 2F 1F 2D 52 6B 38 1F 2D 1D,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2383,B/SB031.DAT,0x505DE,43,3205FA1A4492F13BAE0D6222450FFD8356E10A34E6CA0516FA57375A63520041,B9 1B 4E 4F DD D3 E6 00 3D 36 2E C5 5D 2D 1B 2B DD 61 26 5E 21 2A 1F 20 1F 1D 3A 63 37 21 1F DE 09 77 2E DE 83 95 21 22 2D 42 1D,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2384,B/SB031.DAT,0x50616,32,1E48BFC67012BCF6E1C5FA9851F0B47EEEB63D9A2F82B2D5E61316827D79C1C4,DE B3 1B C4 DD D3 43 3F 24 DB 3C 29 42 1F 1D DE 09 77 2B 40 65 6B 29 DD EA 3E DD 80 3C 1B 33 1D,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2385,B/SB031.DAT,0x5072E,3,6345DDADB9849B2D3C3817CE32270C21F5B5CFB8A99CB291E2DA2191C8FCFC0C,F7 FF 21,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2398,B/SB071.DAT,0x487B8,3,121243092414B50F07830D8FCD10D07E12F3AD71D49A8D9EACE48C823F9FC75A,A4 04 29,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2412,B/SB072.DAT,0x48440,3,386A25AFDFC1AFAE25EF965357BABB0CAAC636D7C097A5D3441BF1DE32916D96,FD FF 2A,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2413,B/SB072.DAT,0x486A4,3,386A25AFDFC1AFAE25EF965357BABB0CAAC636D7C097A5D3441BF1DE32916D96,FD FF 2A,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2601,COMM.DAT,0x90E90,4,4B89DD7E6AFE3E3CF9CFFA3FA6EF51494DB4A104248F8CC9B8151BA65C36B159,19 64 39 03,comm_binary_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2602,COMM.DAT,0x9E4F0,4,4B89DD7E6AFE3E3CF9CFFA3FA6EF51494DB4A104248F8CC9B8151BA65C36B159,19 64 39 03,comm_binary_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2603,COMM.DAT,0xA6168,4,4B89DD7E6AFE3E3CF9CFFA3FA6EF51494DB4A104248F8CC9B8151BA65C36B159,19 64 39 03,comm_binary_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2604,COMM.DAT,0xAAE58,4,4B89DD7E6AFE3E3CF9CFFA3FA6EF51494DB4A104248F8CC9B8151BA65C36B159,19 64 39 03,comm_binary_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2616,D/SD011.DAT,0x47F38,3,A8CCC2975BAA996DE7682BF9038FFD2824374A6B87AE4547CBECFF8C1E4E0E12,FE FF 10,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2617,D/SD011.DAT,0x47F54,3,A8CCC2975BAA996DE7682BF9038FFD2824374A6B87AE4547CBECFF8C1E4E0E12,FE FF 10,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2618,D/SD011.DAT,0x47F70,3,A8CCC2975BAA996DE7682BF9038FFD2824374A6B87AE4547CBECFF8C1E4E0E12,FE FF 10,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2619,D/SD011.DAT,0x47F8C,3,A8CCC2975BAA996DE7682BF9038FFD2824374A6B87AE4547CBECFF8C1E4E0E12,FE FF 10,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2635,D/SD014.DAT,0x47DB4,3,A8CCC2975BAA996DE7682BF9038FFD2824374A6B87AE4547CBECFF8C1E4E0E12,FE FF 10,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2636,D/SD014.DAT,0x47DD8,3,A8CCC2975BAA996DE7682BF9038FFD2824374A6B87AE4547CBECFF8C1E4E0E12,FE FF 10,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2637,D/SD014.DAT,0x47DFC,3,A8CCC2975BAA996DE7682BF9038FFD2824374A6B87AE4547CBECFF8C1E4E0E12,FE FF 10,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2638,D/SD014.DAT,0x47E20,3,A8CCC2975BAA996DE7682BF9038FFD2824374A6B87AE4547CBECFF8C1E4E0E12,FE FF 10,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2639,D/SD014.DAT,0x47EE6,3,A8CCC2975BAA996DE7682BF9038FFD2824374A6B87AE4547CBECFF8C1E4E0E12,FE FF 10,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2640,D/SD014.DAT,0x47F0A,3,A8CCC2975BAA996DE7682BF9038FFD2824374A6B87AE4547CBECFF8C1E4E0E12,FE FF 10,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2641,D/SD014.DAT,0x47F2E,3,A8CCC2975BAA996DE7682BF9038FFD2824374A6B87AE4547CBECFF8C1E4E0E12,FE FF 10,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2642,D/SD014.DAT,0x47F52,3,A8CCC2975BAA996DE7682BF9038FFD2824374A6B87AE4547CBECFF8C1E4E0E12,FE FF 10,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2763,F/SF041.DAT,0x4796E,3,7ABCC531DA6B197CD272619BD8963C4C2A78F12C19CFFC3E0DA66595305526CA,FD FF 14,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2794,F/SF041.DAT,0x48520,3,2EDD631162E9C7B9EFB6941424DDC45B5313526DC7072CA5C09DE878CECA2121,49 09 21,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2799,F/SF041.DAT,0x486F2,3,7FE6C5C81402AE67EA8AB8975818B32F55F0C84ACA6861A5F290577B51F31787,4C 09 07,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
