file,offset,slot,bytes,tokens,hangul_ratio,known,decoded
9/S9051.DAT,0x499C9,147,4,4,0,0,····
9/S9051.DAT,0x499CE,147,4,3,0,0,···
9/S9051.DAT,0x499D3,147,4,4,0,0,···!
9/S9051.DAT,0x499D8,147,4,3,0,0,··!
9/S9051.DAT,0x499DD,147,4,4,0,0,····
9/S9051.DAT,0x499E4,147,2,2,0,0,··
9/S9051.DAT,0x499E9,147,4,4,0,0,····
9/S9051.DAT,0x499EE,147,4,3,0,0,···
9/S9051.DAT,0x499F3,147,4,4,0,0,····
9/S9051.DAT,0x499F8,147,4,3,0,0,···
9/S9051.DAT,0x499FD,147,3,3,0,0,···
9/S9051.DAT,0x49A09,148,4,4,0,0,··(·
9/S9051.DAT,0x49A0E,148,4,3,0,0,·(·
9/S9051.DAT,0x49A13,148,3,3,0,0,···
9/S9051.DAT,0x49A18,148,3,2,0,0,··
9/S9051.DAT,0x49A1D,148,4,4,0,0,··(·
9/S9051.DAT,0x49A29,148,4,4,0,0,·0··
9/S9051.DAT,0x49A2E,148,4,3,0,0,···
9/S9051.DAT,0x49A33,148,4,4,0,0,··.·
9/S9051.DAT,0x49A38,148,4,3,0,0,·.·
9/S9051.DAT,0x49A3D,148,4,4,0,0,·0··
9/S9051.DAT,0x49A49,148,4,4,0,0,··!!
9/S9051.DAT,0x49A4E,148,4,3,0,0,·!!
9/S9051.DAT,0x49A53,148,4,4,0,0,····
9/S9051.DAT,0x49A58,148,4,3,0,0,···
9/S9051.DAT,0x49A5D,148,4,4,0,0,··!!
9/S9051.DAT,0x49A69,148,4,4,0,0,··(·
9/S9051.DAT,0x49A6E,148,4,3,0,0,·(·
9/S9051.DAT,0x49A73,148,3,3,0,0,···
9/S9051.DAT,0x49A78,148,3,2,0,0,··
9/S9051.DAT,0x49A7D,148,3,3,0,0,··(
9/S9051.DAT,0x49A89,149,4,4,0,0,···!
9/S9051.DAT,0x49A8E,149,4,3,0,0,··!
9/S9051.DAT,0x49A93,149,4,4,0,0,····
9/S9051.DAT,0x49A98,149,4,3,0,0,···
9/S9051.DAT,0x49A9D,149,4,4,0,0,···!
9/S9051.DAT,0x49AA9,149,4,4,0,0,····
9/S9051.DAT,0x49AAE,149,4,3,0,0,···
9/S9051.DAT,0x49AB3,149,4,4,0,0,····
9/S9051.DAT,0x49AB8,149,4,3,0,0,···
9/S9051.DAT,0x49ABD,149,4,4,0,0,····
9/S9051.DAT,0x49AC9,149,3,3,0,0,···
9/S9051.DAT,0x49ACE,149,3,2,0,0,··
9/S9051.DAT,0x49AD3,149,4,4,0,0,··(·
9/S9051.DAT,0x49AD8,149,4,3,0,0,·(·
9/S9051.DAT,0x49ADD,149,3,3,0,0,···
9/S9051.DAT,0x49AE4,149,2,2,0,0,··
9/S9051.DAT,0x49AE9,149,4,4,0,0,··.·
9/S9051.DAT,0x49AEE,149,4,3,0,0,·.·
9/S9051.DAT,0x49AF3,149,4,4,0,0,·0··
9/S9051.DAT,0x49AF8,149,4,3,0,0,···
9/S9051.DAT,0x49AFD,149,3,3,0,0,··.
9/S9051.DAT,0x49B04,150,2,2,0,0,··
9/S9051.DAT,0x49B09,150,4,4,0,0,····
9/S9051.DAT,0x49B0E,150,4,3,0,0,···
9/S9051.DAT,0x49B13,150,4,4,0,0,··!!
9/S9051.DAT,0x49B18,150,4,3,0,0,·!!
9/S9051.DAT,0x49B1D,150,4,4,0,0,····
9/S9051.DAT,0x49B24,150,2,2,0,0,··
9/S9051.DAT,0x49B29,150,4,4,0,0,···!
9/S9051.DAT,0x49B2E,150,4,3,0,0,··!
9/S9051.DAT,0x49B33,150,4,4,0,0,··!!
9/S9051.DAT,0x49B38,150,4,3,0,0,·!!
9/S9051.DAT,0x49B3D,150,4,4,0,0,···!
9/S9051.DAT,0x49B44,150,2,2,50,0,·토
9/S9051.DAT,0x49B49,150,8,8,0,0,·!!··!··
9/S9051.DAT,0x49B52,150,7,7,0,0,·!!!···
9/S9051.DAT,0x49B5C,150,2,2,50,0,·변
9/S9051.DAT,0x49B61,150,16,16,0,0,···!·!!!··!··!··
9/S9051.DAT,0x49B74,150,2,2,50,0,·세
9/S9051.DAT,0x49B79,150,7,7,0,0,···!·!·
9/S9051.DAT,0x49B80,151,9,9,0,0,···!··!··
9/S9051.DAT,0x49B8C,151,2,2,50,0,·마
9/S9051.DAT,0x49B91,151,16,16,0,0,·····!····!·····
9/S9051.DAT,0x49BA4,151,2,2,50,0,!승
9/S9051.DAT,0x49BA9,151,2,2,0,0,··
9/S9051.DAT,0x49BAE,151,2,2,50,0,량·
9/S9051.DAT,0x49BB3,151,2,2,0,0,··
9/S9051.DAT,0x49BB8,151,2,2,50,0,량·
9/S9051.DAT,0x49BBD,151,2,2,0,0,··
9/S9051.DAT,0x49BC4,151,2,2,50,0,!가
9/S9051.DAT,0x49BC9,151,2,2,0,0,··
9/S9051.DAT,0x49BCE,151,2,2,50,0,량·
9/S9051.DAT,0x49BD3,151,2,2,0,0,··
9/S9051.DAT,0x49BD8,151,2,2,50,0,량·
9/S9051.DAT,0x49BDD,151,2,2,0,0,··
9/S9051.DAT,0x49BE4,151,28,26,30,0,겠자0·0··보0··보0··보0··보0·는보0·
9/S9051.DAT,0x49C00,152,44,42,38,0,조보0·겠보0·0··요0··요0··요0·스요0·해요0··요0·조요0·겠요0·
B/SB021.DAT,0x45000,0,63,52,67,0,성궤: 하지만 그러기 위해서는 너희 인간이 자기 자신을 ·어 낼 수 있는 강함을 지녀야 한다.
B/SB021.DAT,0x45080,1,50,38,63,0,"성궤: 자, 나의 시련을 받아라. 너희 자신의 그·자 분신과 싸워라."
B/SB021.DAT,0x45100,2,39,34,67,0,"성궤: 나의 힘을 인정한 자여, 그때가 왔다면 힘을 빌려주마."
B/SB021.DAT,0x47839,80,2,2,0,0,·(
B/SB021.DAT,0x47853,80,2,2,0,0,··
B/SB021.DAT,0x47861,80,2,2,0,0,··
B/SB021.DAT,0x4786D,80,4,4,0,0,····
B/SB021.DAT,0x4787B,80,4,4,0,0,····
B/SB021.DAT,0x47889,81,4,4,0,0,····
B/SB021.DAT,0x47897,81,4,4,0,0,····
B/SB021.DAT,0x478A5,81,4,4,0,0,····
B/SB021.DAT,0x478B4,81,3,2,0,0,··
B/SB021.DAT,0x478BA,81,3,2,0,0,··
B/SB021.DAT,0x478C0,81,3,2,0,0,··
B/SB021.DAT,0x478C6,81,3,2,0,0,··
B/SB021.DAT,0x478CC,81,3,2,0,0,··
B/SB021.DAT,0x478D2,81,3,3,0,0,·!·
B/SB021.DAT,0x478D8,81,3,3,0,0,·!·
B/SB021.DAT,0x478DE,81,2,2,0,0,·!
B/SB021.DAT,0x478E4,81,3,2,0,0,··
B/SB021.DAT,0x478EE,81,3,3,0,0,·!·
B/SB021.DAT,0x478F4,81,3,3,0,0,·!·
B/SB021.DAT,0x47902,82,3,3,0,0,·!·
B/SB021.DAT,0x47908,82,3,3,0,0,·!·
B/SB021.DAT,0x47916,82,3,3,0,0,·!·
B/SB021.DAT,0x4791C,82,3,3,0,0,·!·
B/SB021.DAT,0x4792A,82,3,3,0,0,·!·
B/SB021.DAT,0x47932,82,3,3,0,0,···
B/SB021.DAT,0x4793C,82,3,3,0,0,·!·
B/SB021.DAT,0x47944,82,3,3,0,0,···
B/SB021.DAT,0x4794F,82,2,2,0,0,·!
B/SB021.DAT,0x4795D,82,2,2,0,0,·!
B/SB021.DAT,0x4796B,82,2,2,0,0,·!
B/SB021.DAT,0x47979,82,2,2,0,0,·!
B/SB021.DAT,0x47987,83,2,2,0,0,·!
B/SB021.DAT,0x4798E,83,3,2,0,0,··
B/SB021.DAT,0x47994,83,3,2,0,0,··
B/SB021.DAT,0x4799A,83,3,3,0,0,···
B/SB021.DAT,0x479A0,83,3,3,33,0,안··
B/SB021.DAT,0x479A6,83,3,3,0,0,···
B/SB021.DAT,0x479AC,83,3,2,0,0,··
B/SB021.DAT,0x479BA,83,3,3,0,0,·!·
B/SB021.DAT,0x479C0,83,3,3,33,0,초!·
B/SB021.DAT,0x479C6,83,3,3,0,0,·!·
B/SB021.DAT,0x479CC,83,3,3,33,0,지!·
B/SB021.DAT,0x479D2,83,3,3,0,0,·!·
B/SB021.DAT,0x479D8,83,3,3,33,0,지!·
B/SB021.DAT,0x479DE,83,3,3,33,0,지!·
B/SB021.DAT,0x479E2,83,3,2,0,0,··
B/SB021.DAT,0x479E8,83,3,3,0,0,···
B/SB021.DAT,0x47A46,84,3,3,0,0,···
B/SB021.DAT,0x47A50,84,37,30,20,1,·····습··고·면···장·경· ·····습·····
B/SB021.DAT,0x47AA6,85,3,3,0,0,···
B/SB021.DAT,0x47AB0,85,50,39,12,1,·········고····에인나우·········· ··········
B/SB021.DAT,0x47B0A,86,3,3,33,0,면··
B/SB021.DAT,0x47B14,86,43,33,18,1,·· 없·네··············인조···부· 번····
B/SB021.DAT,0x47B84,87,3,2,0,0,··
B/SB021.DAT,0x47B8A,87,3,2,0,0,··
B/SB021.DAT,0x47B90,87,3,2,0,0,··
B/SB021.DAT,0x47B96,87,3,2,0,0,··
B/SB021.DAT,0x47B9C,87,3,2,0,0,··
B/SB021.DAT,0x47BA2,87,3,2,0,0,··
B/SB021.DAT,0x47BA8,87,3,2,0,0,·(
B/SB021.DAT,0x47BCA,87,3,2,0,0,··
B/SB021.DAT,0x47BD8,87,5,4,0,0,···(
B/SB021.DAT,0x47BE2,87,3,2,0,0,··
B/SB021.DAT,0x47BE6,87,5,4,0,0,····
B/SB021.DAT,0x47BFC,87,3,2,0,0,··
B/SB021.DAT,0x47C00,88,5,4,25,0,량···
B/SB021.DAT,0x47C16,88,3,2,0,0,··
B/SB021.DAT,0x47C1B,88,4,3,0,0,···
B/SB021.DAT,0x47C30,88,3,2,0,0,··
B/SB021.DAT,0x47C36,88,3,2,0,0,··
B/SB021.DAT,0x47C46,88,3,2,0,0,··
B/SB021.DAT,0x47C50,88,3,3,0,0,·!·
B/SB021.DAT,0x47C56,88,3,2,0,0,··
B/SB021.DAT,0x47C60,88,3,3,0,0,·!·
B/SB021.DAT,0x47C66,88,3,2,0,0,··
B/SB021.DAT,0x47C70,88,3,3,0,0,·!(
B/SB021.DAT,0x47C7D,88,2,2,0,0,·!
B/SB021.DAT,0x47C8B,89,2,2,0,0,·!
B/SB021.DAT,0x47C97,89,4,4,0,0,···!
B/SB021.DAT,0x47CA5,89,4,4,0,0,···!
B/SB021.DAT,0x47CB3,89,4,4,0,0,···!
B/SB021.DAT,0x47CC1,89,4,4,0,0,···!
B/SB021.DAT,0x47CCF,89,4,4,0,0,···!
B/SB021.DAT,0x497FD,143,3,3,33,0,만0·
B/SB021.DAT,0x49800,144,5,3,33,0,리··
B/SB021.DAT,0x49806,144,6,6,50,0,분거·버··
B/SB021.DAT,0x49812,144,2,2,100,0,분가
B/SB021.DAT,0x4981A,144,3,2,0,0,·7
B/SB021.DAT,0x4981E,144,3,3,33,0,리··
B/SB021.DAT,0x49828,144,8,8,25,0,1··?제자 ·
B/SB021.DAT,0x49831,144,3,3,33,0,버··
B/SB021.DAT,0x49838,144,8,8,50,0,겠우0·는자0·
B/SB021.DAT,0x49844,144,4,4,50,0,버자0·
B/SB021.DAT,0x4984C,144,4,4,0,0,"··,·"
B/SB021.DAT,0x4985C,144,2,2,0,0,··
B/SB021.DAT,0x49874,144,4,4,0,0,"··,·"
B/SB021.DAT,0x49884,145,2,2,0,0,··
B/SB021.DAT,0x4989C,145,4,4,0,0,"··,·"
B/SB021.DAT,0x498C4,145,12,12,33,0,·우0·해우0· 우0·
B/SB021.DAT,0x498D9,145,15,13,15,0,"·······,·겠우0·"
B/SB021.DAT,0x49904,146,16,14,14,0,"········,·겠우0·"
B/SB021.DAT,0x49930,146,16,14,21,0,"만·······,·겠우0·"
B/SB021.DAT,0x4995C,146,16,14,14,0," ·······,·겠우0·"
B/SB021.DAT,0x49984,147,8,8,25,0,·자0··자0·
B/SB021.DAT,0x4998D,147,7,7,42,0,자0·마우0·
B/SB021.DAT,0x499A8,147,8,8,37,0,모자0··자0·
B/SB022.DAT,0x45000,0,74,64,67,0,대지의 정령: 배우고 있는 모양이구나. 분별을 아는 자에게는 자연도 힘을 준다. 우리 정령이라 해서 ··는 아니다.
B/SB022.DAT,0x45080,1,70,58,68,0,"빛의 정령: 아크, 너는 내가 믿었던 그대로의 인간이었어. 하지만 잘못된 길을 가고 있는 사람들도 있어."
B/SB022.DAT,0x45100,2,56,46,65,0,하늘의 목소리: 모든 것을 사·하고 아·는 마음. 그리고 모든 것을 지키는 힘이다.
B/SB022.DAT,0x45180,3,62,48,66,0,"하늘의 목소리: 보고 ·고, 그리고 슬퍼하고 괴로워하며 성장해 온 아크, 너 자신이다."
B/SB022.DAT,0x45200,4,69,55,63,0,"바람의 정령: 자, 이제부터가 진· 고비다. 우리도 전면적으로 힘을 보·지. 마음껏 날·고 오너라."
B/SB022.DAT,0x45280,5,68,56,66,0,하늘의 목소리: 멸망을 막기 위한 마지막 힘 따위는 없다. 여기 있는 것은 ·전에 너희가 지녔던 힘.
B/SB022.DAT,0x45300,6,60,47,65,0,빛의 정령: 그것을 바로잡을 수 있는 건 너희들뿐이야. ··한 미래를 기대하고 있어.
B/SB022.DAT,0x45380,7,68,51,66,0,"하늘의 목소리: 아크여, 얻은 힘을 써서 다른 동·들과 힘을 합· 사람들을 깨우고 이끌어라."
B/SB022.DAT,0x45400,8,55,44,72,0,하늘의 목소리: 그 사이를 파고드는 몬스터들 때문에 멸망을 향해 나아가고 있다.
B/SB022.DAT,0x45480,9,62,50,68,0,하늘의 목소리: 그러나 너희 인간은 역사를 거·하는 사이 그 마음을 잊고 힘을 ·어버렸다.
B/SB022.DAT,0x45500,10,60,44,75,0,하늘의 목소리: 너희들의 미래는 자신의 욕망에 사로잡혀 자신을 ·어버린 인간들과
B/SB022.DAT,0x45580,11,59,45,73,0,하늘의 목소리: 이대로라면 몬스터와 함께 인간도 이 세상에서 사라지게 될 것이다.
B/SB022.DAT,0x45600,12,46,37,70,0,하늘의 목소리: 그리고 모든 것을 사·하는 마음을 지닌 인간들이다.
B/SB022.DAT,0x45680,13,56,43,72,0,"하늘의 목소리: 그리고 쿠쿠루여, 너는 이제부터 세계에서 ·히는 토우빌에 남아"
B/SB022.DAT,0x45700,14,63,49,71,0,불의 정령: 이제야말로 너희의 말인 인간 스스로의 잘못을 바로잡는 용기를 보여 줄 때다.
B/SB022.DAT,0x45780,15,53,41,68,0,"하늘의 목소리: 성궤 안에 있는 보물이· 곧, 여기까지의 고난을 이겨 내고"
B/SB022.DAT,0x45800,16,40,33,66,0,"하늘의 목소리: 자, 스스로가 가져야 할 힘을 손에 넣어라."
B/SB022.DAT,0x45880,17,49,36,69,0,하늘의 목소리: 깨어난 백성의 힘을 모아 아크를 지키고 떠받·라.
B/SB022.DAT,0x45900,18,42,36,66,0,물의 정령: 너희들을 보고 인간을 조금 다시 보게 됐어. 힘내렴.
B/SB022.DAT,0x45980,19,47,37,64,0,"하늘의 목소리: 자, 가거라. 미래는 너희 손으로 열어 가야 한다."
B/SB022.DAT,0x45A00,20,23,19,73,0,쿠쿠루는 성모의 힘을 손에 넣었다.
B/SB022.DAT,0x45A80,21,19,18,72,0,아크는 용사의 힘을 손에 넣었다.
B/SB022.DAT,0x45B00,22,36,21,38,0,"로·, ·희·· ··저 쯤준히 받았·."
B/SB022.DAT,0x47826,80,2,2,0,0,·!
B/SB022.DAT,0x47853,80,2,2,0,0,·!
B/SB022.DAT,0x47861,80,2,2,0,0,·!
B/SB022.DAT,0x4786D,80,4,4,0,0,···!
B/SB022.DAT,0x4787B,80,4,4,0,0,···!
B/SB022.DAT,0x47889,81,4,4,0,0,···!
B/SB022.DAT,0x47897,81,4,4,0,0,···!
B/SB022.DAT,0x478A5,81,4,4,0,0,···!
B/SB022.DAT,0x478B4,81,3,2,0,0,··
B/SB022.DAT,0x478D4,81,3,3,0,0,·!8
B/SB022.DAT,0x478D8,81,29,24,62,1,"아크, 너희들의 마음은 분명히 받았다.   "
B/SB022.DAT,0x478FC,81,3,3,33,0,을··
B/SB022.DAT,0x47904,82,3,3,33,0,만··
B/SB022.DAT,0x47944,82,3,3,0,0,··8
B/SB022.DAT,0x47948,82,56,41,12,1,·········고··손·습··············니···에·······
B/SB022.DAT,0x47980,83,3,3,33,0,·습·
B/SB022.DAT,0x4798C,83,3,3,33,0,조·8
B/SB022.DAT,0x47990,83,38,26,11,1,·········니··원··········습··
B/SB022.DAT,0x479BE,83,3,3,33,0,조·8
B/SB022.DAT,0x479C2,83,54,40,10,1,········에··나우····· ···········습·········
B/SB022.DAT,0x47A00,84,3,3,33,0,조·8
B/SB022.DAT,0x47A04,84,44,31,6,1,····상········ ················에
B/SB022.DAT,0x47A38,84,3,3,33,0,조·8
B/SB022.DAT,0x47A3C,84,44,33,24,1,···크세·······까···까·마······어··않조···
B/SB022.DAT,0x47A70,84,3,3,33,0,조·8
B/SB022.DAT,0x47A74,84,12,7,0,1,·······
B/SB022.DAT,0x47A80,85,24,19,10,0,···········나우······
B/SB022.DAT,0x47AA0,85,3,3,33,0,조··
B/SB022.DAT,0x47AAC,85,3,3,33,0,니··
B/SB022.DAT,0x47AB4,85,3,3,0,0,···
B/SB022.DAT,0x47AC0,85,29,22,22,1,··· ·조···니모·습·주·······
B/SB022.DAT,0x47AE6,85,3,3,0,0,···
B/SB022.DAT,0x47B02,86,3,3,0,0,··.
B/SB022.DAT,0x47B0C,86,18,15,33,1,어···면·습··주·신···
B/SB022.DAT,0x47B2A,86,18,15,33,1,있··상··습··주·신···
B/SB022.DAT,0x47B48,86,46,35,22,1,·····에인··경·조·············크·····나우인 
B/SB022.DAT,0x47B7E,86,2,2,50,0,조·
B/SB022.DAT,0x47B82,87,43,32,18,1,······니··원정··버·인·······원········
B/SB022.DAT,0x47BB6,87,3,3,33,0,조·8
B/SB022.DAT,0x47BBA,87,46,35,17,1,·········정··버· ··나우···장····에·······
B/SB022.DAT,0x47BF0,87,3,3,33,0,조·8
B/SB022.DAT,0x47BF4,87,12,7,14,1,·····어·
B/SB022.DAT,0x47C00,88,41,31,32,0,···습·····가우 습···서나··하··서까·르····
B/SB022.DAT,0x47C32,88,3,3,33,0,조·8
B/SB022.DAT,0x47C36,88,47,34,23,1,······어어있···에······장··· ··스핀··있···
B/SB022.DAT,0x47C6E,88,3,3,33,0,조·8
B/SB022.DAT,0x47C72,88,14,8,25,1,···하·고··
B/SB022.DAT,0x47C80,89,23,18,22,0,··습··고··어····에····
B/SB022.DAT,0x47CA0,89,3,3,33,0,조··
B/SB022.DAT,0x47CB6,89,4,4,0,0,····
B/SB022.DAT,0x47CC4,89,4,4,0,0,·!··
B/SB022.DAT,0x47CD2,89,4,4,0,0,····
B/SB022.DAT,0x47CE0,89,4,4,0,0,·!··
B/SB022.DAT,0x47CF8,89,3,2,0,0,··
B/SB022.DAT,0x47D02,90,3,2,0,0,··
B/SB022.DAT,0x47D08,90,3,2,0,0,··
B/SB022.DAT,0x47D0F,90,2,2,0,0,··
B/SB022.DAT,0x47D14,90,3,3,0,0,···
B/SB022.DAT,0x47D1A,90,3,3,0,0,5··
B/SB022.DAT,0x47D20,90,3,3,0,0,···
B/SB022.DAT,0x47D26,90,3,3,0,0,···
B/SB022.DAT,0x47D39,90,2,2,0,0,(!
B/SB022.DAT,0x47D40,90,3,2,0,0,··
B/SB022.DAT,0x47D46,90,3,2,0,0,·8
B/SB022.DAT,0x47D4A,90,54,41,21,1,의그···············에·면··조··습··에·····의그 ····
B/SB022.DAT,0x47D80,91,4,4,0,0,····
B/SB022.DAT,0x47D8C,91,3,3,33,0,조··
B/SB022.DAT,0x47D97,91,2,2,0,0,(!
B/SB022.DAT,0x47D9E,91,38,30,23,1,의그····인·크··나우···크········· ···
B/SB022.DAT,0x47DCC,91,3,3,33,0,조··
B/SB022.DAT,0x47DD7,91,2,2,0,0,·!
B/SB022.DAT,0x47DDE,91,34,26,15,1,의그· ·······말·····자········
B/SB022.DAT,0x47E00,92,23,17,17,0,···주····텐부·······
B/SB022.DAT,0x47E20,92,3,3,33,0,조··
B/SB022.DAT,0x47E2B,92,2,2,0,0,·!
B/SB022.DAT,0x47E32,92,56,45,26,1,·의그·넣····않인·었······나우·조········하··크서···· ····
B/SB022.DAT,0x47E72,92,3,3,33,0,조··
B/SB022.DAT,0x47E7D,92,2,2,0,0,·!
B/SB022.DAT,0x47E84,93,53,42,19,1,·의그···어···········나우·····우··········나인····
B/SB022.DAT,0x47EC2,93,3,3,33,0,조·8
B/SB022.DAT,0x47EC6,93,45,36,13,1,·의그·····서··················경··모·····
B/SB022.DAT,0x47EFC,93,3,3,33,0,조·8
B/SB022.DAT,0x47F00,94,37,26,11,1,··· ·········경··않인········
B/SB022.DAT,0x47F2E,94,3,3,33,0,만··
B/SB022.DAT,0x47F38,94,3,2,0,0,··
B/SB022.DAT,0x47F3E,94,3,2,0,0,··
B/SB022.DAT,0x47F4C,94,3,3,0,0,···
B/SB022.DAT,0x47F52,94,3,3,0,0,···
B/SB022.DAT,0x47F58,94,3,3,0,0,···
B/SB022.DAT,0x47F5E,94,3,3,0,0,···
B/SB022.DAT,0x47F64,94,3,3,0,0,···
B/SB022.DAT,0x47F70,94,3,2,0,0,··
B/SB022.DAT,0x47F76,94,3,2,0,0,··
B/SB022.DAT,0x47F88,95,3,3,0,0,···
B/SB022.DAT,0x47FF4,95,3,2,0,0,··
B/SB022.DAT,0x48010,96,3,2,0,0,··
B/SB022.DAT,0x48033,96,2,2,0,0,4·
B/SB022.DAT,0x4803C,96,5,3,0,0,···
B/SB022.DAT,0x48049,96,2,2,0,0,4·
B/SB022.DAT,0x48054,96,3,2,0,0,··
B/SB022.DAT,0x4805D,96,2,2,0,0,··
B/SB022.DAT,0x48066,96,3,2,0,0,··
B/SB022.DAT,0x48088,97,3,3,0,0,···
B/SB022.DAT,0x48090,97,5,5,0,0,·(··!
B/SB022.DAT,0x4809C,97,3,2,0,1,··
B/SB022.DAT,0x480B0,97,3,3,33,0,초··
B/SB022.DAT,0x480B6,97,3,3,0,0,···
B/SB022.DAT,0x480C4,97,3,3,33,0,스··
B/SB022.DAT,0x480CC,97,5,5,20,0,··량·!
B/SB022.DAT,0x480E4,97,3,2,0,0,·!
B/SB022.DAT,0x480EE,97,2,2,0,0,··
B/SB022.DAT,0x497FD,143,3,3,33,0,만0·
B/SB022.DAT,0x49800,144,5,3,33,0,리··
B/SB022.DAT,0x49806,144,6,6,50,0,분거·버··
B/SB022.DAT,0x49812,144,2,2,100,0,분가
B/SB022.DAT,0x4981A,144,3,2,0,0,·7
B/SB022.DAT,0x4981E,144,3,3,33,0,리··
B/SB022.DAT,0x49828,144,8,8,25,0,1··?제자 ·
B/SB022.DAT,0x49831,144,3,3,33,0,버··
B/SB022.DAT,0x49838,144,8,8,50,0,겠우0·는자0·
B/SB022.DAT,0x49844,144,4,4,50,0,버자0·
B/SB022.DAT,0x4984C,144,4,4,0,0,"··,·"
B/SB022.DAT,0x4985C,144,2,2,0,0,··
B/SB022.DAT,0x49874,144,4,4,0,0,"··,·"
B/SB022.DAT,0x49884,145,2,2,0,0,··
B/SB022.DAT,0x4989C,145,4,4,0,0,"··,·"
B/SB022.DAT,0x498C4,145,12,12,33,0,·우0·해우0· 우0·
B/SB022.DAT,0x498D9,145,15,13,15,0,"·······,·겠우0·"
B/SB022.DAT,0x49904,146,16,14,14,0,"········,·겠우0·"
B/SB022.DAT,0x49930,146,16,14,21,0,"만·······,·겠우0·"
B/SB022.DAT,0x4995C,146,16,14,14,0," ·······,·겠우0·"
B/SB022.DAT,0x49984,147,8,8,25,0,·자0··자0·
B/SB022.DAT,0x4998D,147,7,7,42,0,자0·마우0·
B/SB022.DAT,0x499A8,147,8,8,37,0,모자0··자0·
B/SB041.DAT,0x45000,0,42,34,70,0,쿠쿠루는 ·혀 가는 토우빌로 들어가 용사 아크를 도와야 한다.
B/SB041.DAT,0x45080,1,26,21,66,0,"자, 각자 맡은 역할을 다하도록 해라."
B/SB041.DAT,0x45100,2,27,20,75,0,아크는 바다로 향해 세계로 날아가라.
B/SB041.DAT,0x45180,3,30,17,23,0,···형 ··번 ···· 용로!
B/SB041.DAT,0x45200,4,13,10,70,0,대체 무슨 일이야!
B/SB041.DAT,0x45280,5,7,4,75,0,히이이!
B/SB041.DAT,0x45300,6,9,5,20,0,·응··.
B/SB041.DAT,0x45380,7,4,2,0,0,·?
B/SB041.DAT,0x45400,8,5,3,33,0,로·!
B/SB041.DAT,0x47833,80,2,2,0,0,·(
B/SB041.DAT,0x4784B,80,4,4,0,0,7·0!
B/SB041.DAT,0x4785B,80,2,2,0,0,·!
B/SB041.DAT,0x47869,80,2,2,0,0,·!
B/SB041.DAT,0x47875,80,4,4,0,0,··0!
B/SB041.DAT,0x47885,81,2,2,0,0,··
B/SB041.DAT,0x47891,81,4,4,0,0,··0!
B/SB041.DAT,0x4789F,81,4,4,0,0,···!
B/SB041.DAT,0x478AD,81,4,4,0,0,5··!
B/SB041.DAT,0x478BB,81,4,4,0,0,7··!
B/SB041.DAT,0x478CB,81,2,2,0,0,2!
B/SB041.DAT,0x478D8,81,3,2,0,0,··
B/SB041.DAT,0x478E8,81,3,3,33,0,거!·
B/SB041.DAT,0x478EE,81,3,3,33,0,와!·
B/SB041.DAT,0x478F4,81,3,3,33,0,분!·
B/SB041.DAT,0x478FA,81,3,3,33,0,거!·
B/SB041.DAT,0x47900,82,3,3,33,0,와!·
B/SB041.DAT,0x47906,82,3,3,33,0,분!·
B/SB041.DAT,0x4790C,82,3,3,33,0,와!·
B/SB041.DAT,0x47910,82,3,2,0,0,··
B/SB041.DAT,0x47916,82,3,3,33,0,분!·
B/SB041.DAT,0x4791C,82,3,3,33,0,장!·
B/SB041.DAT,0x47920,82,3,2,0,0,··
B/SB041.DAT,0x47926,82,3,3,33,0,넣!·
B/SB041.DAT,0x4792A,82,3,2,0,0,··
B/SB041.DAT,0x47930,82,3,3,33,0,마!·
B/SB041.DAT,0x47948,82,3,3,0,0,·!·
B/SB041.DAT,0x4794E,82,3,3,0,0,8!·
B/SB041.DAT,0x47986,83,10,8,12,1,·초·····!
B/SB041.DAT,0x479C8,83,5,3,66,1,리리!
B/SB041.DAT,0x479DC,83,7,5,80,1,시작됐군.
B/SB041.DAT,0x479F8,83,3,2,50,1,에?
B/SB041.DAT,0x47A10,84,2,2,0,0,·!
B/SB041.DAT,0x47A16,84,3,3,0,0,·!·
B/SB041.DAT,0x47A1C,84,3,3,33,0,거!·
B/SB041.DAT,0x47A22,84,3,3,33,0,와!·
B/SB041.DAT,0x47A26,84,3,2,0,0,··
B/SB041.DAT,0x47A2C,84,3,3,0,0,·!·
B/SB041.DAT,0x47A32,84,3,3,0,0,·!·
B/SB041.DAT,0x47A38,84,3,3,0,0,(··
B/SB041.DAT,0x47A3E,84,3,3,0,0,···
B/SB041.DAT,0x47A44,84,3,3,0,0,···
B/SB041.DAT,0x47A4A,84,3,3,33,0,에··
B/SB041.DAT,0x47A50,84,3,2,0,0,··
B/SB041.DAT,0x47A56,84,3,2,0,0,··
B/SB041.DAT,0x47A64,84,3,3,33,0,군!·
B/SB041.DAT,0x47A72,84,4,4,75,0,어어있!
B/SB041.DAT,0x47A84,85,4,4,50,1,아크! 
B/SB041.DAT,0x47AA0,85,3,3,0,0,···
B/SB041.DAT,0x47AAA,85,18,15,20,1,···사··회하·······
B/SB041.DAT,0x47AE4,85,3,3,0,0,···
B/SB041.DAT,0x47AEE,85,18,13,46,1,어··까보격···장·보·
B/SB041.DAT,0x47B00,86,5,4,25,0,르···
B/SB041.DAT,0x47B22,86,34,27,29,1,있· ··스핀··있·신···면··어·  에····
