file,marker_offset,payload_start,end_exclusive,capacity,marker,prefix_kind,confidence,original_hex,decoded_jp,glyphs,exact_glyphs,ambiguous_glyphs,unknown_glyphs
E3/SE039.DAT,0x4809A,0x4809C,0x480A5,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE039.DAT,0x482A4,0x482A8,0x482BD,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E3/SE039.DAT,0x482B2,0x482B4,0x482BD,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE039.DAT,0x48494,0x48498,0x484AD,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E3/SE039.DAT,0x484A2,0x484A4,0x484AD,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE039.DAT,0x48594,0x48598,0x4859F,7,0x17,control_0100,medium,25 00 1a 00 1e 00 25, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00> ,4,3,0,4
E3/SE039.DAT,0x488F4,0x488F6,0x488FF,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE039.DAT,0x489A8,0x489AA,0x489B3,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE039.DAT,0x48AD6,0x48AD8,0x48AE1,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE039.DAT,0x48CEA,0x48CEC,0x48CF5,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE039.DAT,0x48D8A,0x48D8C,0x48D95,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE039.DAT,0x48E00,0x48E02,0x48E0B,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE039.DAT,0x48EFC,0x48EFE,0x48F07,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE039.DAT,0x49228,0x4922A,0x49233,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE03A.DAT,0x479F4,0x479F8,0x47A29,49,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0f 00 26 00 01 00 2d 00 16 00 28 00 14 01 23 00 2b 00 10 00 26 00 01 00 2d 00 17 00 28 00 14 01 23 00 25 00 31 01 20 00 25, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:．:2:0F><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:12:16><CTRL:00>は<CTRL:00>3 に<CTRL:00>す<CTRL:00><N:ﾉ:6:10><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:9:17><CTRL:00>は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,28,23,5,26
E3/SE03A.DAT,0x47A1A,0x47A1C,0x47A29,13,0x17,none,medium,28 00 14 01 23 00 25 00 31 01 20 00 25,は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,9,9,2,4
E3/SE03A.DAT,0x47BF0,0x47BF4,0x47C25,49,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0f 00 26 00 01 00 2d 00 16 00 28 00 12 02 23 00 2b 00 10 00 26 00 01 00 2d 00 17 00 28 00 12 02 23 00 25 00 2f 02 20 00 25, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:．:2:0F><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:12:16><CTRL:00>は<CTRL:00>1！に<CTRL:00>す<CTRL:00><N:ﾉ:6:10><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:9:17><CTRL:00>は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,28,23,2,26
E3/SE03A.DAT,0x47C16,0x47C18,0x47C25,13,0x17,none,medium,28 00 12 02 23 00 25 00 2f 02 20 00 25,は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,9,9,0,4
E3/SE03A.DAT,0x47E14,0x47E18,0x47E2D,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E3/SE03A.DAT,0x47E22,0x47E24,0x47E2D,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE03A.DAT,0x4808C,0x48090,0x480A5,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E3/SE03A.DAT,0x4809A,0x4809C,0x480A5,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE03A.DAT,0x482A4,0x482A8,0x482BD,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E3/SE03A.DAT,0x482B2,0x482B4,0x482BD,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE03A.DAT,0x48494,0x48498,0x484AD,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E3/SE03A.DAT,0x484A2,0x484A4,0x484AD,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE03A.DAT,0x48594,0x48598,0x4859F,7,0x17,control_0100,medium,25 00 1a 00 1e 00 25, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00> ,4,3,0,4
E3/SE03A.DAT,0x488F4,0x488F6,0x488FF,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE03A.DAT,0x489A8,0x489AA,0x489B3,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE03A.DAT,0x48AD6,0x48AD8,0x48AE1,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE03A.DAT,0x48CEA,0x48CEC,0x48CF5,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE03A.DAT,0x48D8A,0x48D8C,0x48D95,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE03A.DAT,0x48E00,0x48E02,0x48E0B,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE03A.DAT,0x48EFC,0x48EFE,0x48F07,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E3/SE03A.DAT,0x49228,0x4922A,0x49233,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE041.DAT,0x479F4,0x479F8,0x47A29,49,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0f 00 26 00 01 00 2d 00 16 00 28 00 14 01 23 00 2b 00 10 00 26 00 01 00 2d 00 17 00 28 00 14 01 23 00 25 00 31 01 20 00 25, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:．:2:0F><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:12:16><CTRL:00>は<CTRL:00>3 に<CTRL:00>す<CTRL:00><N:ﾉ:6:10><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:9:17><CTRL:00>は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,28,23,5,26
E4/SE041.DAT,0x47A1A,0x47A1C,0x47A29,13,0x17,none,medium,28 00 14 01 23 00 25 00 31 01 20 00 25,は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,9,9,2,4
E4/SE041.DAT,0x47BF0,0x47BF4,0x47C25,49,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0f 00 26 00 01 00 2d 00 16 00 28 00 12 02 23 00 2b 00 10 00 26 00 01 00 2d 00 17 00 28 00 12 02 23 00 25 00 2f 02 20 00 25, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:．:2:0F><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:12:16><CTRL:00>は<CTRL:00>1！に<CTRL:00>す<CTRL:00><N:ﾉ:6:10><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:9:17><CTRL:00>は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,28,23,2,26
E4/SE041.DAT,0x47C16,0x47C18,0x47C25,13,0x17,none,medium,28 00 12 02 23 00 25 00 2f 02 20 00 25,は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,9,9,0,4
E4/SE041.DAT,0x47E14,0x47E18,0x47E2D,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E4/SE041.DAT,0x47E22,0x47E24,0x47E2D,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE041.DAT,0x4808C,0x48090,0x480A5,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E4/SE041.DAT,0x4809A,0x4809C,0x480A5,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE041.DAT,0x482A4,0x482A8,0x482BD,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E4/SE041.DAT,0x482B2,0x482B4,0x482BD,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE041.DAT,0x48494,0x48498,0x484AD,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E4/SE041.DAT,0x484A2,0x484A4,0x484AD,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE041.DAT,0x48594,0x48598,0x4859F,7,0x17,control_0100,medium,25 00 1a 00 1e 00 25, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00> ,4,3,0,4
E4/SE041.DAT,0x488F4,0x488F6,0x488FF,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE041.DAT,0x489A8,0x489AA,0x489B3,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE041.DAT,0x48AD6,0x48AD8,0x48AE1,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE041.DAT,0x48CEA,0x48CEC,0x48CF5,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE041.DAT,0x48D8A,0x48D8C,0x48D95,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE041.DAT,0x48E00,0x48E02,0x48E0B,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE041.DAT,0x48EFC,0x48EFE,0x48F07,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE041.DAT,0x49228,0x4922A,0x49233,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE042.DAT,0x479F4,0x479F8,0x47A29,49,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0f 00 26 00 01 00 2d 00 16 00 28 00 14 01 23 00 2b 00 10 00 26 00 01 00 2d 00 17 00 28 00 14 01 23 00 25 00 31 01 20 00 25, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:．:2:0F><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:12:16><CTRL:00>は<CTRL:00>3 に<CTRL:00>す<CTRL:00><N:ﾉ:6:10><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:9:17><CTRL:00>は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,28,23,5,26
E4/SE042.DAT,0x47A1A,0x47A1C,0x47A29,13,0x17,none,medium,28 00 14 01 23 00 25 00 31 01 20 00 25,は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,9,9,2,4
E4/SE042.DAT,0x47BF0,0x47BF4,0x47C25,49,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0f 00 26 00 01 00 2d 00 16 00 28 00 12 02 23 00 2b 00 10 00 26 00 01 00 2d 00 17 00 28 00 12 02 23 00 25 00 2f 02 20 00 25, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:．:2:0F><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:12:16><CTRL:00>は<CTRL:00>1！に<CTRL:00>す<CTRL:00><N:ﾉ:6:10><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:9:17><CTRL:00>は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,28,23,2,26
E4/SE042.DAT,0x47C16,0x47C18,0x47C25,13,0x17,none,medium,28 00 12 02 23 00 25 00 2f 02 20 00 25,は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,9,9,0,4
E4/SE042.DAT,0x47E14,0x47E18,0x47E2D,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E4/SE042.DAT,0x47E22,0x47E24,0x47E2D,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE042.DAT,0x4808C,0x48090,0x480A5,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E4/SE042.DAT,0x4809A,0x4809C,0x480A5,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE042.DAT,0x482A4,0x482A8,0x482BD,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E4/SE042.DAT,0x482B2,0x482B4,0x482BD,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE042.DAT,0x48494,0x48498,0x484AD,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E4/SE042.DAT,0x484A2,0x484A4,0x484AD,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE042.DAT,0x48594,0x48598,0x4859F,7,0x17,control_0100,medium,25 00 1a 00 1e 00 25, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00> ,4,3,0,4
E4/SE042.DAT,0x488F4,0x488F6,0x488FF,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE042.DAT,0x489A8,0x489AA,0x489B3,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE042.DAT,0x48AD6,0x48AD8,0x48AE1,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE042.DAT,0x48CEA,0x48CEC,0x48CF5,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE042.DAT,0x48D8A,0x48D8C,0x48D95,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE042.DAT,0x48E00,0x48E02,0x48E0B,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE042.DAT,0x48EFC,0x48EFE,0x48F07,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE042.DAT,0x49228,0x4922A,0x49233,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE043.DAT,0x479F4,0x479F8,0x47A29,49,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0f 00 26 00 01 00 2d 00 16 00 28 00 14 01 23 00 2b 00 10 00 26 00 01 00 2d 00 17 00 28 00 14 01 23 00 25 00 31 01 20 00 25, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:．:2:0F><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:12:16><CTRL:00>は<CTRL:00>3 に<CTRL:00>す<CTRL:00><N:ﾉ:6:10><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:9:17><CTRL:00>は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,28,23,5,26
E4/SE043.DAT,0x47A1A,0x47A1C,0x47A29,13,0x17,none,medium,28 00 14 01 23 00 25 00 31 01 20 00 25,は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,9,9,2,4
E4/SE043.DAT,0x47BF0,0x47BF4,0x47C25,49,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0f 00 26 00 01 00 2d 00 16 00 28 00 12 02 23 00 2b 00 10 00 26 00 01 00 2d 00 17 00 28 00 12 02 23 00 25 00 2f 02 20 00 25, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:．:2:0F><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:12:16><CTRL:00>は<CTRL:00>1！に<CTRL:00>す<CTRL:00><N:ﾉ:6:10><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:9:17><CTRL:00>は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,28,23,2,26
E4/SE043.DAT,0x47C16,0x47C18,0x47C25,13,0x17,none,medium,28 00 12 02 23 00 25 00 2f 02 20 00 25,は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,9,9,0,4
E4/SE043.DAT,0x47E14,0x47E18,0x47E2D,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E4/SE043.DAT,0x47E22,0x47E24,0x47E2D,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE043.DAT,0x4808C,0x48090,0x480A5,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E4/SE043.DAT,0x4809A,0x4809C,0x480A5,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE043.DAT,0x482A4,0x482A8,0x482BD,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E4/SE043.DAT,0x482B2,0x482B4,0x482BD,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE043.DAT,0x48494,0x48498,0x484AD,21,0x17,control_0100,medium,25 00 1a 00 1e 00 2b 00 0b 00 17 00 2b 00 03 00 26 00 01 00 27, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,11,8,1,13
E4/SE043.DAT,0x484A2,0x484A4,0x484AD,9,0x17,none,medium,2b 00 03 00 26 00 01 00 27,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま,5,5,1,4
E4/SE043.DAT,0x48594,0x48598,0x4859F,7,0x17,control_0100,medium,25 00 1a 00 1e 00 25, <CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00> ,4,3,0,4
