id,status,severity,original_japanese,current_korean,pointer_offset,finding,evidence,next_action,review_source
ui_pointer:8298C,PASS_SEMANTIC,NONE,き<N:ぃ:20>うけつ,피 빨기,0x8298C,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=피 빨기; source glyph=original_ui_39.png ID ui_pointer:8298C; original bytes=44 DE 20 26 49 45; V375 pointer=0x8019AE0D,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82990,PASS_SEMANTIC,NONE,ちょうおんっ,초음파,0x82990,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=초음파; source glyph=original_ui_39.png ID ui_pointer:82990; original bytes=4B 73 26 3B 2D 75; V375 pointer=0x8019AF7D,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82994,ACCEPTABLE_ABBREVIATION,LOW,石化,돌 상태,0x82994,석화를 돌 상태로 풀이.,current=돌 상태; source glyph=original_ui_39.png ID ui_pointer:82994; original bytes=94 DD 7C; V375 pointer=0x8019AEE4,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82998,CONFIRMED_DEFECT,MEDIUM,し<N:ぃ:20>うい攻撃,주위 공격,0x82998,"동일 원문 기술의 이름이 main skill_name:54에서는 사방 공격, 이 UI 별도 포인터에서는 주위 공격로 달라짐.",current=주위 공격; source glyph=original_ui_39.png ID ui_pointer:82998; original bytes=1E DE 20 26 1B D0 B1; V375 pointer=0x8019BC9D,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:829A0,PASS_SEMANTIC,NONE,たたきつけ,강타,0x829A0,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=강타; source glyph=original_ui_39.png ID ui_pointer:829A0; original bytes=1F 1F 44 45 49; V375 pointer=0x8019AFCD,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:829A4,PASS_SEMANTIC,NONE,かふん攻撃,꽃가루 공격,0x829A4,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=꽃가루 공격; source glyph=original_ui_39.png ID ui_pointer:829A4; original bytes=20 97 2D D0 B1; V375 pointer=0x8019AC79,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:829A8,PASS_SEMANTIC,NONE,たねとばし,씨 날리기,0x829A8,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=씨 날리기; source glyph=original_ui_39.png ID ui_pointer:829A8; original bytes=1F 4C 36 58 1E; V375 pointer=0x8019BDCD,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:829AC,ACCEPTABLE_ABBREVIATION,LOW,くろの雷,검은 전기,0x829AC,검은 번개를 검은 전기로 완화.,current=검은 전기; source glyph=original_ui_39.png ID ui_pointer:829AC; original bytes=3E 55 1C DD A5; V375 pointer=0x8019AE3E,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:829B0,CONFIRMED_DEFECT,MEDIUM,じごくへの階段,지옥의 계단,0x829B0,"동일 원문 기술의 이름이 main skill_name:53에서는 지옥으로 가는 계단, 이 UI 별도 포인터에서는 지옥의 계단로 달라짐.",current=지옥의 계단; source glyph=original_ui_39.png ID ui_pointer:829B0; original bytes=4A 79 3E 8A 1C DD B2 DE 61; V375 pointer=0x8019C62E,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:829B4,ACCEPTABLE_ABBREVIATION,LOW,死のふち,죽음의 문,0x829B4,죽음의 가장자리/심연을 죽음의 문으로 비직역 명명.,current=죽음의 문; source glyph=original_ui_39.png ID ui_pointer:829B4; original bytes=DD 22 1C 97 4B; V375 pointer=0x8019BDDD,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:829B8,PASS_SEMANTIC,NONE,合体,합체,0x829B8,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=합체; source glyph=original_ui_39.png ID ui_pointer:829B8; original bytes=DD AC DD 2D; V375 pointer=0x8019AFC3,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:829BC,ACCEPTABLE_ABBREVIATION,LOW,暗闇,시야 차단,0x829BC,암흑 상태를 시야 차단으로 기능 풀이.,current=시야 차단; source glyph=original_ui_39.png ID ui_pointer:829BC; original bytes=DE B3 DE B2; V375 pointer=0x8019BC5D,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:829C0,PASS_SEMANTIC,NONE,人形らんぶ,인형 난무,0x829C0,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=인형 난무; source glyph=original_ui_39.png ID ui_pointer:829C0; original bytes=52 DE 42 33 2D CA; V375 pointer=0x8019BC8D,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:829C4,PASS_SEMANTIC,NONE,へモジー,헤모지,0x829C4,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=헤모지; source glyph=original_ui_39.png ID ui_pointer:829C4; original bytes=DD 3B 5F 7F 31; V375 pointer=0x8019B004,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:829C8,ACCEPTABLE_ABBREVIATION,LOW,雷しんは,전기 파동,0x829C8,雷しんは를 전기 파동으로 풀이.,current=전기 파동; source glyph=original_ui_39.png ID ui_pointer:829C8; original bytes=DD A5 1E 2D 28; V375 pointer=0x8019BCED,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:829CC,ACCEPTABLE_ABBREVIATION,LOW,炎しんは,불꽃 파동,0x829CC,炎しんは를 불꽃 파동으로 풀이.,current=불꽃 파동; source glyph=original_ui_39.png ID ui_pointer:829CC; original bytes=BF 1E 2D 28; V375 pointer=0x8019C0EA,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:829D0,CONFIRMED_DEFECT,MEDIUM,よみのつばさ,황천 비행,0x829D0,"동일 원문 기술의 이름이 main skill_name:57에서는 요미의 날개, 이 UI 별도 포인터에서는 황천 비행로 달라짐.",current=황천 비행; source glyph=original_ui_40.png ID ui_pointer:829D0; original bytes=3D 6D 1C 45 58 3A; V375 pointer=0x8019C234,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:829D4,ACCEPTABLE_ABBREVIATION,LOW,<N:波:1>黙,마법 봉인,0x829D4,실제 원문 沈黙을 마법 봉인으로 기능 풀이.,current=마법 봉인; source glyph=original_ui_40.png ID ui_pointer:829D4; original bytes=DE 5B DE 8B; V375 pointer=0x8019BCDD,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:829D8,CONFIRMED_DEFECT,HIGH,デス<N:卞:16>ール,죽음 회복,0x829D8,실제 원문 デスボール(데스 볼/죽음의 공)을 죽음 회복으로 오독. 공격명에 회복이라는 다른 의미 부여.,current=죽음 회복; source glyph=original_ui_40.png ID ui_pointer:829D8; original bytes=81 47 DD A1 31 53; V375 pointer=0x8019BDE5,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:829DC,CONFIRMED_DEFECT,MEDIUM,ダストルー<N:｣:11>ン,더스트 문양,0x829DC,실제 원문 ダストルーイン(더스트 루인)의 ruin을 rune/문양으로 오독한 더스트 문양. main skill_name:56 더스트 룬과도 불일치.,current=더스트 문양; source glyph=original_ui_40.png ID ui_pointer:829DC; original bytes=67 47 5C 53 31 65 34; V375 pointer=0x8019AC8F,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:829E0,PASS_SEMANTIC,NONE,かみつき,물기,0x829E0,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=물기; source glyph=original_ui_40.png ID ui_pointer:829E0; original bytes=20 6D 45 44; V375 pointer=0x8019B0A1,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:829E4,PASS_SEMANTIC,NONE,バーン<N:ク:12>ラウント,번 그라운드,0x829E4,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=번 그라운드; source glyph=original_ui_40.png ID ui_pointer:829E4; original bytes=AF 31 34 80 57 71 34 95; V375 pointer=0x8019ADEA,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:829E8,CONFIRMED_DEFECT,MEDIUM,トータル<N:ヒ:5>ーリン<N:ク:12>,전체 회복,0x829E8,"동일 원문 기술의 이름이 main skill_name:2에서는 토탈 힐링, 이 UI 별도 포인터에서는 전체 회복로 달라짐.",current=전체 회복; source glyph=original_ui_40.png ID ui_pointer:829E8; original bytes=5C 31 62 53 DD B5 31 6B 34 80; V375 pointer=0x8019BCFD,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:829EC,PASS_SEMANTIC,NONE,ゲ<N:｣:11>ルフラッシュ,게일 플래시,0x829EC,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=게일 플래시; source glyph=original_ui_40.png ID ui_pointer:829EC; original bytes=DD 4D 65 53 A6 57 82 60 AB; V375 pointer=0x8019C2D1,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:829F0,PASS_SEMANTIC,NONE,スロウエ<N:ネ:13>ミー,슬로우 에너미,0x829F0,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=슬로우 에너미; source glyph=original_ui_40.png ID ui_pointer:829F0; original bytes=47 A2 71 DD 23 DD C6 DD 3A 31; V375 pointer=0x8019C1EE,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:829F4,CONFIRMED_DEFECT,MEDIUM,メテオフ<N:｣:13>ール,별 내리기,0x829F4,"동일 원문 기술의 이름이 main skill_name:5에서는 메테오 폴, 이 UI 별도 포인터에서는 별 내리기로 달라짐.",current=별 내리기; source glyph=original_ui_40.png ID ui_pointer:829F4; original bytes=78 DB 8F A6 DE B4 31 53; V375 pointer=0x8019AE4C,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:829F8,CONFIRMED_DEFECT,MEDIUM,<N:午:15>ュア,회복,0x829F8,"동일 원문 기술의 이름이 main skill_name:6에서는 큐어, 이 UI 별도 포인터에서는 회복로 달라짐.",current=회복; source glyph=original_ui_40.png ID ui_pointer:829F8; original bytes=DD 4E AB 42; V375 pointer=0x8019B053,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:829FC,CONFIRMED_DEFECT,MEDIUM,デポ<N:｣:11><N:ス:15>ン,해로운 기운 제거,0x829FC,"동일 원문 기술의 이름이 main skill_name:7에서는 디포이즌, 이 UI 별도 포인터에서는 해로운 기운 제거로 달라짐. 독 해제를 일반 유해 효과 해제로 넓힌 표현이기도 함.",current=해로운 기운 제거; source glyph=original_ui_40.png ID ui_pointer:829FC; original bytes=81 D7 65 DE 1F 34; V375 pointer=0x8019C040,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A00,PASS_SEMANTIC,NONE,サ<N:｣:11><N:リ:12>ント,사일런트,0x82A00,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=사일런트; source glyph=original_ui_40.png ID ui_pointer:82A00; original bytes=77 65 6F 34 5C; V375 pointer=0x8019BEDA,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82A04,PASS_SEMANTIC,NONE,リフ<N:リ:12>ッシュ,리프레시,0x82A04,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=리프레시; source glyph=original_ui_40.png ID ui_pointer:82A04; original bytes=6B A6 6F 82 60 AB; V375 pointer=0x8019BEC5,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82A08,CONFIRMED_DEFECT,MEDIUM,天のさばき,하늘의 심판,0x82A08,"동일 원문 기술의 이름이 main skill_name:10에서는 천벌, 이 UI 별도 포인터에서는 하늘의 심판로 달라짐.",current=하늘의 심판; source glyph=original_ui_40.png ID ui_pointer:82A08; original bytes=DD 26 1C 3A 58 44; V375 pointer=0x8019C277,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A0C,CONFIRMED_DEFECT,MEDIUM,リ<N:ザ:8><N:リ:12>クション,부활,0x82A0C,"동일 원문 기술의 이름이 main skill_name:11에서는 리저렉션, 이 UI 별도 포인터에서는 부활로 달라짐.",current=부활; source glyph=original_ui_40.png ID ui_pointer:82A0C; original bytes=6B DD C8 6F 4E 60 69 34; V375 pointer=0x8019B04F,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A10,PASS_SEMANTIC,NONE,デ<N:ｲ:6>バ<N:｣:11>ト,디바이드,0x82A10,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=디바이드; source glyph=original_ui_41.png ID ui_pointer:82A10; original bytes=81 DD 03 AF 65 95; V375 pointer=0x8019AE45,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82A14,CONFIRMED_DEFECT,MEDIUM,桜花雷爆斬,토슈 비기,0x82A14,"동일 원문 기술의 이름이 main skill_name:13에서는 앵화뇌폭참, 이 UI 별도 포인터에서는 토슈 비기로 달라짐.",current=토슈 비기; source glyph=original_ui_41.png ID ui_pointer:82A14; original bytes=DE 3C DE 1B DD A5 DD 41 DD 5C; V375 pointer=0x8019BD45,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A18,CONFIRMED_DEFECT,MEDIUM,呪縛剣,봉인검,0x82A18,"동일 원문 기술의 이름이 main skill_name:14에서는 주박검, 이 UI 별도 포인터에서는 봉인검로 달라짐.",current=봉인검; source glyph=original_ui_41.png ID ui_pointer:82A18; original bytes=DE 35 DE 94 DD 8D; V375 pointer=0x8019AF44,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A1C,CONFIRMED_DEFECT,MEDIUM,<N:真:2><N:空:2>斬,진공검,0x82A1C,"동일 원문 기술의 이름이 main skill_name:15에서는 진공참, 이 UI 별도 포인터에서는 진공검로 달라짐.",current=진공검; source glyph=original_ui_41.png ID ui_pointer:82A1C; original bytes=DE 9F DD 18 DD 5C; V375 pointer=0x8019AE1B,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A20,CONFIRMED_DEFECT,MEDIUM,<N:虎:5><N:影:1>斬,그림자검,0x82A20,"동일 원문 기술의 이름이 main skill_name:16에서는 호영참, 이 UI 별도 포인터에서는 그림자검로 달라짐.",current=그림자검; source glyph=original_ui_41.png ID ui_pointer:82A20; original bytes=DE E9 DE 81 DD 5C; V375 pointer=0x8019BEA9,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A24,CONFIRMED_DEFECT,MEDIUM,戦の小太鼓,전투 큰 북,0x82A24,戦の小太鼓(전투의 작은 북)를 전투 큰 북으로 번역해 크기 반전. main skill_name:17 전투의 북과도 불일치.,current=전투 큰 북; source glyph=original_ui_41.png ID ui_pointer:82A24; original bytes=63 1C DD 88 DD A9 DD F1; V375 pointer=0x8019C2FE,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A28,CONFIRMED_DEFECT,MEDIUM,荒獅子太鼓,황사자태고,0x82A28,荒獅子太鼓는 main skill_name:18 황사자 북인데 이곳은 황사자태고. 같은 기술 악기 표기 불일치.,current=황사자태고; source glyph=original_ui_41.png ID ui_pointer:82A28; original bytes=DD C0 DE A7 96 DD A9 DD F1; V375 pointer=0x8019BE25,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A2C,PASS_SEMANTIC,NONE,気合いラッパ,기합 나팔,0x82A2C,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=기합 나팔; source glyph=original_ui_41.png ID ui_pointer:82A2C; original bytes=A9 DD AC 1B 57 82 A3; V375 pointer=0x8019BC55,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82A30,CONFIRMED_DEFECT,MEDIUM,へろへろラッパ,비틀비틀 나팔,0x82A30,"동일 원문 기술의 이름이 main skill_name:20에서는 탈진 나팔, 이 UI 별도 포인터에서는 비틀비틀 나팔로 달라짐.",current=비틀비틀 나팔; source glyph=original_ui_41.png ID ui_pointer:82A30; original bytes=8A 55 8A 55 57 82 A3; V375 pointer=0x8019C7EB,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A34,PASS_SEMANTIC,NONE,いやしのたてごと,치유의 하프,0x82A34,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=치유의 하프; source glyph=original_ui_41.png ID ui_pointer:82A34; original bytes=1B 40 1E 1C 1F 21 79 36; V375 pointer=0x8019BAEB,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82A38,CONFIRMED_DEFECT,MEDIUM,のろまのベース,느림의 연주,0x82A38,"동일 원문 기술의 이름이 main skill_name:22에서는 둔화 베이스, 이 UI 별도 포인터에서는 느림의 연주로 달라짐.",current=느림의 연주; source glyph=original_ui_41.png ID ui_pointer:82A38; original bytes=1C 55 27 1C DD B4 31 47; V375 pointer=0x8019C2F5,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A3C,PASS_SEMANTIC,NONE,い<N:駄:2>天のオカリナ,위타천 오카리나,0x82A3C,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=위타천 오카리나; source glyph=original_ui_41.png ID ui_pointer:82A3C; original bytes=1B DE CD DD 26 1C 8F BC 6B 7C; V375 pointer=0x8019AA78,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82A40,CONFIRMED_DEFECT,MEDIUM,向き直りの笛,방향잡이 피리,0x82A40,"동일 원문 기술의 이름이 main skill_name:24에서는 방향전환 피리, 이 UI 별도 포인터에서는 방향잡이 피리로 달라짐.",current=방향잡이 피리; source glyph=original_ui_41.png ID ui_pointer:82A40; original bytes=DD 01 44 DD 85 39 1C DE 2F; V375 pointer=0x8019AACC,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A44,CONFIRMED_DEFECT,MEDIUM,エクス<N:フ:11>ロージョン,대폭발,0x82A44,"동일 원문 기술의 이름이 main skill_name:25에서는 익스플로전, 이 UI 별도 포인터에서는 대폭발로 달라짐.",current=대폭발; source glyph=original_ui_41.png ID ui_pointer:82A44; original bytes=DD 23 4E 47 DD 55 A2 31 7F 69 34; V375 pointer=0x8019AEAE,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A48,PASS_SEMANTIC,NONE,トリーム<N:メ:6>ック,드림 노크,0x82A48,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=드림 노크; source glyph=original_ui_41.png ID ui_pointer:82A48; original bytes=95 6B 31 D8 DD 5F 82 4E; V375 pointer=0x8019BC45,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82A4C,PASS_SEMANTIC,NONE,ダ<N:｣:11>ヤモントダスト,다이아몬드 더스트,0x82A4C,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=다이아몬드 더스트; source glyph=original_ui_41.png ID ui_pointer:82A4C; original bytes=67 65 BB 5F 34 95 67 47 5C; V375 pointer=0x8019C8E2,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82A50,CONFIRMED_DEFECT,MEDIUM,ウ<N:｣:11>ントスラッシャー,바람 검,0x82A50,"동일 원문 기술의 이름이 main skill_name:28에서는 윈드 슬래셔, 이 UI 별도 포인터에서는 바람 검로 달라짐.",current=바람 검; source glyph=original_ui_42.png ID ui_pointer:82A50; original bytes=71 65 34 95 47 57 82 60 D6 31; V375 pointer=0x8019BD8D,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A54,CONFIRMED_DEFECT,MEDIUM,サンダーストーム,전기 폭풍,0x82A54,"동일 원문 기술의 이름이 main skill_name:30에서는 썬더 스톰, 이 UI 별도 포인터에서는 전기 폭풍로 달라짐.",current=전기 폭풍; source glyph=original_ui_42.png ID ui_pointer:82A54; original bytes=77 34 67 31 47 5C 31 D8; V375 pointer=0x8019BCE5,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A58,CONFIRMED_DEFECT,MEDIUM,旋風撃蹴,회오리 차기,0x82A58,"동일 원문 기술의 이름이 main skill_name:34에서는 선풍격축, 이 UI 별도 포인터에서는 회오리 차기로 달라짐.",current=회오리 차기; source glyph=original_ui_42.png ID ui_pointer:82A58; original bytes=DE 9C C1 B1 DE A3; V375 pointer=0x8019BD25,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A5C,PASS_SEMANTIC,NONE,流星爆,유성폭,0x82A5C,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=유성폭; source glyph=original_ui_42.png ID ui_pointer:82A5C; original bytes=DE 24 DE D6 DD 41; V375 pointer=0x8019AEF0,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82A60,CONFIRMED_DEFECT,MEDIUM,鬼神流<N:影:1><N:波:1>,유령 파동,0x82A60,"동일 원문 기술의 이름이 main skill_name:36에서는 귀신류영파, 이 UI 별도 포인터에서는 유령 파동로 달라짐.",current=유령 파동; source glyph=original_ui_42.png ID ui_pointer:82A60; original bytes=DE F4 DD 2F DE 24 DE 81 DE 5B; V375 pointer=0x8019BD4D,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A64,PASS_SEMANTIC,NONE,滅掌烈破,멸장열파,0x82A64,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=멸장열파; source glyph=original_ui_42.png ID ui_pointer:82A64; original bytes=DD 40 DE DA DE 85 DD 62; V375 pointer=0x8019BDFD,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82A6C,PASS_SEMANTIC,NONE,召喚,불러내기,0x82A6C,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=불러내기; source glyph=original_ui_42.png ID ui_pointer:82A6C; original bytes=DD 78 DD 7B; V375 pointer=0x8019AF14,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82A70,PASS_SEMANTIC,NONE,調ベる,조사,0x82A70,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=조사; source glyph=original_ui_42.png ID ui_pointer:82A70; original bytes=DD 86 DD 35 22; V375 pointer=0x8019B0AA,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82A74,PASS_SEMANTIC,NONE,回復,회복,0x82A74,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=회복; source glyph=original_ui_42.png ID ui_pointer:82A74; original bytes=9E DD 2C; V375 pointer=0x8019B053,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82A78,ACCEPTABLE_ABBREVIATION,LOW,<N:ｴ:24>か造り,다리 만들기,0x82A78,ゆか造り(바닥 만들기)를 다리 만들기로 기능 의역; main skill_name:47과 일치.,current=다리 만들기; source glyph=original_ui_42.png ID ui_pointer:82A78; original bytes=DD 04 20 DD D5 39; V375 pointer=0x8019BE55,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82A7C,CONFIRMED_DEFECT,MEDIUM,風雷破,바람 전기,0x82A7C,"동일 원문 기술의 이름이 main skill_name:48에서는 풍뢰파, 이 UI 별도 포인터에서는 바람 전기로 달라짐.",current=바람 전기; source glyph=original_ui_42.png ID ui_pointer:82A7C; original bytes=C1 DD A5 DD 62; V375 pointer=0x8019BD85,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A80,CONFIRMED_DEFECT,MEDIUM,乗り移り,몸 가져오기,0x82A80,"동일 원문 기술의 이름이 main skill_name:50에서는 빙의, 이 UI 별도 포인터에서는 몸 가져오기로 달라짐.",current=몸 가져오기; source glyph=original_ui_42.png ID ui_pointer:82A80; original bytes=DD 43 39 DE FC 39; V375 pointer=0x8019BBE7,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82A84,CONFIRMED_DEFECT,MEDIUM,やる気なし,기운 없음,0x82A84,"동일 원문 기술의 이름이 main skill_name:58에서는 의욕 없음, 이 UI 별도 포인터에서는 기운 없음로 달라짐.",current=기운 없음; source glyph=original_ui_42.png ID ui_pointer:82A84; original bytes=40 22 A9 1D 1E; V375 pointer=0x8019AE9C,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
ui_pointer:82AC0,PASS_SEMANTIC,NONE,はい  いいえ,예      아니요,0x82AC0,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=예      아니요; source glyph=original_ui_42.png ID ui_pointer:82AC0; original bytes=28 1B 01 01 1B 1B 46; V375 pointer=0x8019AC00,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82AC4,PASS_SEMANTIC,NONE,  セーフしますか？  ,저장하시겠습니까?,0x82AC4,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=저장하시겠습니까?; source glyph=original_ui_42.png ID ui_pointer:82AC4; original bytes=01 01 DD 60 31 C9 1E 27 2B 20 3C 01 01; V375 pointer=0x8019AC42,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:82AC8,NEEDS_SOURCE_CONFIRMATION,MEDIUM, 装備をととのえますか？ ,전투 전 장비를 정비하시겠습니까?,0x82AC8,Direct original consumer801666F4 stages equipment prompt and registers callback8016674C; all callers being pre-battle not yet proven.,Original MIPS disassembly; extra_system_probe.py contexts and configuration80160810..80160928,Root must merge this update with original 255-row review; unresolved caller traces remain,extra_system_review.csv
