canonical_row,confidence,current_choice_count,current_expanded_hex,current_korean,current_unknown,end,expansion_error,file,finding,id,offset,original_choice_count,original_hex,original_japanese,scope,sources,status
1367,high,0,3943dd02a1dd4637dd04a1283edd01a1dd10dd0add190da17706a17333dd72a1313a0da1ddb21941a1193aa1dd090e41a1dd46dd0a1924a1debbdd68dde2070121,초핀: 반대로 자신이 공격받을 때는 되도록 정면을 향하게 하면 적에게 반격하기 쉬워집니다.,,295479,,5/S5013.DAT,,5/S5013.DAT:481FA,295418,0,6c69723425e601def32324a4b22ad0b13a3222cf231d22dd353e24e601c7de8c2033231d223d26231eb5492236e601bd23de02b11e402b3e1d39272b37,"チョピン 
逆に、自分が攻撃される時になるベく、
正面からになるようにしむけると
敵に反撃しやすくなります。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1368,high,0,3943dd02a1de3a50a1dd10dd0a33a109dd01dd5e0da1dd250406a118dd18a145de180c04dd04a1ddda37dd04a1dd090fa1dd46dd0a0da1dd1904a17806a1dd10dd0aa150dd357f070121,초핀: 특수 공격도 아이템을 던지는 것과 마찬가지로 절대로 적의 반격을 받지 않는 공격 수단입니다.,,295584,,5/S5013.DAT,,5/S5013.DAT:4826A,295530,0,6c69723425e601de961ede20d0b1384265dbd82fde049c221c36dd824a3eded4dd9a23bd1cde02b12fdd68491d1bd0b187de61302b37,"チョピン 
特しゅ攻撃もアイテムを投げるのと同じく絶対に敵の反撃を受けない攻撃手段です。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1369,high,0,3943dd02a15fdda80da1dd1e1ca1dd4e4e5d073bdd03,초핀: 무엇을 알고 싶으십니까?,,295677,,5/S5013.DAT,,5/S5013.DAT:482EC,295660,0,6c69723425e6016e2ac6391f1b302b203c,"チョピン 
何が知りたいですか？",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1372,high,0,3943dd02a1dd01dd690fa1dd10dd0add01a16430020e41a1ddd71904a17806a11826a1dd66ddefa1ddb7dd01a1de4c0ea18bdd17dd01a11ede8ea1683d0ca11f24a177ddaf7f070121,초핀: 이쪽의 공격이 몬스터에게 통하지 않는 것은 레벨 차이 외에 상성이 나쁜 경우가 있기 때문입니다.,,296030,,5/S5013.DAT,,5/S5013.DAT:48422,295970,0,6c69723425e6012e4b331cd0b12a5f344762312344201d1b1c286fddb4531cde1d1bdefedd6b2324de091e73262add6c1be60189ddac2a3f39272b37,"チョピン 
こちらの攻撃がモンスターにきかないのはレベルの違い以外に、相しょうが悪い
場合があります。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1373,high,0,3943dd02a19736a10a14a145dd370da134dd1a1906a164300206a145dd37a1dd10dd0a0ea1dd2853a1dd377f070121a1,초핀: 예를 들어 마법을 사용하는 몬스터는 마법 공격에 강한 법입니다. ,,296128,,5/S5013.DAT,,5/S5013.DAT:48490,296080,0,6c69723425e601de51465824dd1bdd512fdd33dd3e2b225f344762312824e601dd1bdd51d0b12328dd191b382d302b37,"チョピン 
例えば、魔法を使用するモンスターは、
魔法攻撃には強いもんです。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1374,high,0,3943dd02a115a1ddd60ea1dd6109010706a16430020e4106a1dd08dd22a145dd37dd01a1dd4fa1ddd71906a1683d33a11f2d070121,초핀: 그 밖에 날아다니는 몬스터에게는 바람 마법이 잘 통하는 경우도 있습니다.,,296225,,5/S5013.DAT,,5/S5013.DAT:484F2,296178,0,6c69723425e601de08232824dd722d301b225f34476231232824e601c11cdd1bdd512a3d3e443e3620383f39272b37,"チョピン 
他には、飛んでいるモンスターには、
風の魔法がよくきくとかもあります。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1375,high,0,3943dd02a1dd14dd7026a1dd5d2e36a1dd8504a1784e3aa194a1ddae070121a174384edd0406a194a17306a1dd377f070121,초핀: 싸움은 머리를 쓰지 않으면 안 됩니다. 힘만으로는 안 되는 법입니다.,,296316,,5/S5013.DAT,,5/S5013.DAT:48554,296276,0,6c69723425e601631b28de5c2fdd33431d44481b4927592d37e6016135494a4835511d2d302b3d37,"チョピン 
戦いは頭を使わなきゃいけません。
力だけじゃだめなんですよ。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1376,high,0,dd4f33a11b19067c21,잘도 말하는군.,,296376,,5/S5013.DAT,,5/S5013.DAT:485B0,296368,0,9129213e3222a737,言つてくれるぜ。,tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1377,high,0,3943dd02a1dd2853a18b3736a1312ba1dd143d3aa11538ddf5a1ddac26a168dd540da1de650da150a11f2d070121,초핀: 강한 상대를 정해 싸우면 그만큼 많은 경험을 쌓을 수 있습니다.,,296478,,5/S5013.DAT,,5/S5013.DAT:485F6,296438,0,6c69723425e601dd191bde09872fde0a2d306326362441323549ddd43e1cdddede752f4551272b37,"チョピン 
強い相手を選んで戦うと、それだけ多くの経験をつめます。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1378,high,0,3943dd02a168dd54dd1f06a1dd10dd0a7da177ddd338a10907dd05a1dd10dd0add190da17733a1dd9c0da150a11f2d070121a1dd09ea20dd094edd04a1334f2ba1608c2c21,초핀: 경험치는 공격할 때뿐만 아니라 공격받을 때도 얻을 수 있습니다. 적극적으로 도전해 보세요.,,296585,,5/S5013.DAT,,5/S5013.DAT:48650,296528,0,6c69723425e601dddede752824d0b11e1fcf38243a321fcf38e601dda73332272b37e6011b45386cd66f347f2b22dd1130dd982d30703a1b37,"チョピン 
経験は、攻撃した時も、された時も
得られます。
いつもチャレンジする心で挑んで下さい。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1379,high,0,90dd4aa10fdde3dd01a11e24a129dd64dd0f1421a1a1,조금 의욕이 나기 시작했어.  ,,296660,,5/S5013.DAT,,5/S5013.DAT:486BE,296638,0,1d2d3520244b7329364022a923e6011d2921441f1d37,"なんだか、ちょつとやる気に
なつてきたな。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1380,high,0,3943dd02a10138a1dd3c2b0ca19135a1683d0e06a194a1ddae070121a1a1,초핀: 다만 피해가 0인 경우에는 안 됩니다.  ,,296740,,5/S5013.DAT,,5/S5013.DAT:48706,296710,0,6c69723425e6011f351e24e6016778317f2a111c89ddac283551302b3d37,"チョピン 
ただし、
ダメージが0の場合はだめですよ。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1381,high,0,212121a1a1a1a1,...    ,,296799,,5/S5013.DAT,,5/S5013.DAT:48758,296792,0,df61df61df6137,・・・。,tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1382,high,0,3943dd02a1dd32de120ca1dd71141e3aa14fdd390e250fa1dd917d0ea1ddb9dd05a1dd66ddefa1ddb7dd010ca1dd96a1dd362441a1ddae070121,초핀: 동료가 늘어나면 전투에서의 역할에 따라 레벨 차이가 더 생기게 됩니다.,,296905,,5/S5013.DAT,,5/S5013.DAT:4879E,296862,0,6c69723425e601dd99882a9746213e2236246393301cb6433923e6013d396fddb453233a2a562144272b37,"チョピン 
仲聞がふえてくると、戦闘での役わりに
よりレベルにさが出てきます。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1383,high,0,3943dd02a155dd210ca1dd10dd0aa1dd917d0ea114dd922e06a11826a109de49070121,초핀: 모두가 공격 역할에 어울리는 것은 아닙니다.,,296991,,5/S5013.DAT,,5/S5013.DAT:487FC,296956,0,6c69723425e6012bdd35211c522ad0b123dd011b211b2243493028e6013f3927592d37,"チョピン 
すベての人が攻撃に向いているわけでは
ありません。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1384,high,0,3943dd02a1de95de70020a0fa1dd2914dd2bdd01a1dd06debd53a150dd1f0ca17333dd72a13e68a1ddc7a1602906a1dd16a114dd44542d073bdd03,초핀: 캐릭터들의 방어력이 비슷한 수치가 되도록 신경 써 보시는 건 어떻겠습니까?,,297090,,5/S5013.DAT,,5/S5013.DAT:48852,297042,0,6c69723425e601dd4ed6574e62311cdda6ddadddd22ade441bddd2231d223d2623a92f4549216d21285426301e73263c,"チョピン 
キャラクターの防ご値が近い値になるように気をつけてみてはどうでしょう？",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1385,high,0,3943dd02a115203aa1dd4add29a1dd1c2ba1672e06a1de5a462806a17114ddaaa1ddee070121a1a1a1,초핀: 그러면 금방 당해 버리는 낙오자는 없어질 겁니다.   ,,297181,,5/S5013.DAT,,5/S5013.DAT:488B4,297140,0,6c69723425e60144293624e6012bddb7403332211e2726dda44b2ed23228e6011b1d3e1d39272b3d37,"チョピン 
きつと、
すぐやられてしまう落ちこぼれは
いなくなりますよ。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1386,high,0,de5a46288f07a1dd558736a11b1906a141dd51d1,낙오자라니 누구를 말하는 게냐?,,297250,,5/S5013.DAT,,5/S5013.DAT:48912,297234,0,dda44b2ed2323628ddd31c2e364a483c,落ちこぼれとは誰のことじゃ？,tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1388,high,0,3943dd02a1a1a1098f8f83300fa18add09a1dd254f26a1e601de5003a18bdd1cdd59a1ddac2618a1dd5a2d070121,초핀:   아라라토스의 유적 던전은 |층이 상당히 많은것 같습니다.,,297485,,5/S5013.DAT,,5/S5013.DAT:489E2,297442,0,6c69723425e6014257575c471cdd8fdd9d67347f693428e601de09dd4223ddb2ded22adea01b3d26302b37,"チョピン 
アララトスの遺跡ダンジョンは
相当に階層が深いようです。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1389,high,0,3943dd02a115a1940e06a16430020ca104ddb31ca11f06b3a115dd150e2538a1dd9c0da150a11f06a1debc8c252e33a11f011ca10a612d070121,"초핀: 그 안에는 몬스터가 지키고 있는, 그곳에서만 얻을 수 있는 액세서리도 있다고 들었습니다.",,297588,,5/S5013.DAT,,5/S5013.DAT:48A40,297536,0,6c69723425e6011d202328245f3447623123dd1e33321f24e6013f412e231e201d1b424edd60776b31383f2236e601d344272b37,"チョピン 
なかには、モンスターに守られた、
あそこにしかないアクセサリーもあると
聞きます。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1390,high,0,3943dd02a174a129dd5433a17da1de72b3a177dd0406a10ca16006a11833a1dd0d04a178542d073bdd03,"초핀: 힘 시험도 할 겸, 때로는 가 보는 것도 좋지 않겠습니까?",,297672,,5/S5013.DAT,,5/S5013.DAT:48AA6,297638,0,6c69723425e60161de381e38204c2124cf23287429216d221c38e6013d1b1c30283c,"チョピン 
力試しもかねて、時には行つてみるのも
よいのでは？",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1391,high,0,15dd12b3a189dd43a1744edd04a1606d0da1850ea16f06a13201a9a1a1a1,"그래, 너희 힘으로 보물을 손에 넣는 거다!   ",,297754,,5/S5013.DAT,,5/S5013.DAT:48AFC,297724,0,41264a48243b2746331c6130ddc92fe601542d542d87238632222d4a4802,"そうじゃ、おまえらの力で宝を
どんどん手に入れるんじゃ!",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1392,high,0,6ddf30a1850ea16f26a14b0e06a11e0e41a1ddc02432dd0521a1585858585821a1a1a1a1a1a1a1a1a1a1,물론 손에 넣은 뒤에는 나에게 맡기거라. 크크크크크.          ,,297848,,5/S5013.DAT,,5/S5013.DAT:48B4E,297806,0,384b552d24872386321fc328431e232720592d1e481b37e601ddb5d682ddb5d682ddb5d682ddb5d68237,"もちろん、手に入れた後はわしにまかせんしゃい。
キャッキャッキャッキャッ。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1393,high,0,ddc0dd95a12e0ca171ddbc09a9,맡길 리가 없잖아!,,297912,,5/S5013.DAT,,5/S5013.DAT:48BAC,297900,0,27205922deba1d1b301e7302,まかせる訳ないでしょ!,tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1394,high,0,3943dd02a1832cddf8a1dd970fa126dd4b0fa131510da124dd52195d073bdd03a1a1,초핀: 토요케 숲의 은혜의 정령을 기억하십니까?  ,,298008,,5/S5013.DAT,,5/S5013.DAT:48BF6,297974,0,6c69723425e6015cdd1431dd6d1cdd101cb46d1c4d4f2fe6013bd246211b272b203c,"チョピン 
トヨーケの森の恵みの精霊を
おぼえていますか？",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1395,high,0,3943dd02a115dd8706a1dd30661ea13d2e36a104ddcbdddea1401ca11f2d070121,초핀: 그녀는 언제나 우리를 지켜봐 주고 있습니다.,,298091,,5/S5013.DAT,,5/S5013.DAT:48C4A,298058,0,6c69723425e601dd73de6b281b4538bedd062fa0dd1e29213e3221e6011b272b37,"チョピン 
彼女はいつも我々を見守つてくれて
います。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1396,high,0,3943dd02a1dd2f70451e0e06a18ca1dd150fa1dd93dde0a10e142e140ca11f011ca11907b3a177dd0406a10c25a1dd01492436a1de2106a11833a1dd0d542d070121,"초핀: 미르마나에는 세 곳의 배틀 에어리어가 있다고 하니, 때로는 가서 이야기를 듣는 것도 좋겠습니다.",,298200,,5/S5013.DAT,,5/S5013.DAT:48C9E,298142,0,6c69723425e601dd3a5364317c23282414bcc2af5c53dd236b422ae6013f227a302b1e24cf232874292124e601b02fd33e1c383d1b301e732637,"チョピン 
ミルマーナには、3カ所バトルエリアが
あるこですし、時には行つて、
話を聞くのもよいでしょう。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1397,high,0,3943dd02a10c3aa138ddeddd480da1dd190da150a11f0da118a1dd5a2d070121,초핀: 가면 만능약을 받을 수 있을 것 같습니다.,,298277,,5/S5013.DAT,,5/S5013.DAT:48D0A,298250,0,6c69723425e601743e36df0bdd80dd582f383346223d26302b3d37,"チョピン 
行くと万能薬をもらえるようですよ。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1398,high,0,de89ddda192433a1197c21,친절하기도 하군.,,298338,,5/S5013.DAT,,5/S5013.DAT:48D5A,298330,0,403a1edeb61c2637,やさしいのう。,tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1399,high,0,3943dd02a1dd0545010ea1dd3d26a1693c0add01a1347b0da150ddc5564edd04a1ddb4dd295318a1dd5a2d070121a1,초핀: 라마다에 남은 승려들이 사원을 수련장으로 개방한것 같습니다. ,,298447,,5/S5013.DAT,,5/S5013.DAT:48DA0,298400,0,6c69723425e60157646723ddab291f84832824e601dd9e2fddbf741c89361e21e601dd34de8f1e211b223d26302b37,"チョピン 
ラマダに残つた僧達は、
寺を修行の場として
解放しているようです。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1400,high,0,3943dd02a1283e0fa1dd28ddcf0da129dd54191ca1dd4e14ddfd0da177a10a20a1602906a1dd16a114dd44542d073bdd03,초핀: 자신의 강함을 시험하고 싶어졌을 때 들러 보시는 건 어떻겠습니까?,,298543,,5/S5013.DAT,,5/S5013.DAT:48E02,298498,0,6c69723425e601a4b21cdd193a2fde381e1f3e1d291f89ddac2324e601dd364b3d29216d21285426301e732637,"チョピン 
自分の強さを試したくなつた場合に、
立ちよつてみてはどうでしょう。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1401,high,0,66280a0921212121a1a1,제자들아....  ,,298606,,5/S5013.DAT,,5/S5013.DAT:48E64,298596,0,ddd196833d2c2c2c2c37,弟子達よ・・・・。,tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1402,high,0,3943dd02a1a1a1144da1180ea11d2ba11bde3b17ddca3b2cd1,초핀:   어느 것에 관해 말씀드릴까요?,,298690,,5/S5013.DAT,,5/S5013.DAT:48EAC,298668,0,6c69723425e601543223451b213bb01e1e271e73263c,"チョピン 
どれについてお話ししましょう？",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1408,high,0,3943dd02a1a1a11cdda9a1dd2e03a1dd32de120ca1ddc6a14b0ea14670dd3830a1dd305a0fa130dd9aa125de010ea10ca160ddd52d073bd1,초핀:   고겐 님이 동료가 된 뒤에 오르카스 언덕의 스톤 서클에 가 보셨습니까?,,299400,,5/S5013.DAT,,5/S5013.DAT:49156,299350,0,6c69723425e601dd3c31dd4d343a2d2add9988231d291fc3238f53dd56471cdef21c475c313477314e538a7444271e1f203c,"チョピン 
ゴーゲンさんが仲聞になつた後にオルカスの丘のストーンサークルへ行きましたか？",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1409,high,0,3943dd02a1a1a11a242506a114de1ea10903dd5e0da1dd9c0da150a11f2d070121a130dd9aa125de0135a138ddf5a11b03042c212121,초핀:   여기서는 어떤 아이템을 얻을 수 있습니다. 스톤 서클인 만큼 말이지요...,,299492,,5/S5013.DAT,,5/S5013.DAT:491BA,299450,0,6c69723425e6012e2e3028243f224265dbd82a87238639272b37475c313477314e53354923df61df6137,"チョピン 
ここでは、あるアイテムが手に入ります。ストーンサークルだけに・・。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1410,high,0,3943dd02a14fdd39a1dd73a1283e0fa1de420ea130dd7fdd5ba167ddf70da1dd55703aa130ddbedd01023036a1dd50a150a11f042c21,초핀: 전투 중 자신의 턴에 스타트 버튼을 누르면 스테이터스를 볼 수 있지요.,,299596,,5/S5013.DAT,,5/S5013.DAT:4921A,299546,0,6c69723425e601af5c53dd642324a4b21c62313430e6014762315cdda162342f3b2b36e60147db3162472fa032272b3d4c37,"チョピン 
バトル中に、自分のターンで
スタートボタンをおすと
ステータスを見れますよね。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1411,high,0,3943dd02a11577a1ddf62588a1dd4731a167ddf74ed5a1de54a1940fa124dde50da1ea1e8fa10903de96a18edd1f36a180687da150a11f2d070121,초핀: 그때 커서와 결정 버튼으로 링 안의 기술을 골라 아이콘 위치를 변경할 수 있습니다.,,299701,,5/S5013.DAT,,5/S5013.DAT:4927E,299646,0,6c69723425e601411ccf2324bc31de4d5336e702306b34801cdd641cdd4c2fde0a2d304265d1341cdeb1deca2fdd15463332222d302b37,"チョピン 
その時に、カーソルと<CTRL:E7:02>でリングの中の技を選んでアイコンの位置を変えられるんです。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1412,high,0,3943dd02a1dd011826a153a1dd3ea1dd08dde63aa1dd245673de7bdd04a1dd30661ea134dd1a7da150a11f2d070121,초핀: 이것은 한 번 바꾸면 저장되므로 언제나 사용할 수 있습니다.,,299792,,5/S5013.DAT,,5/S5013.DAT:492E8,299752,0,6c69723425e6012e3228248edd20dd15462236dd6031c93a32221c30e6018c2936dd3346272b3d37,"チョピン 
これは、一度変えるとセーフされるので
すつと使えますよ。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1413,high,0,3943dd02a1a1a1dd07dd655006a155dd21a11ade25038f1ca10a612d070121a115dd73de44a1dd5624a1143c86a11833a11f4e07a11a24dd2424a1dd5609a1605d294621,초핀:   소환수는 모두 여섯이라고 들었습니다. 그중엔 찾기 어려운 것도 있으니 여기저기 찾아 보십시오.,,299914,,5/S5013.DAT,,5/S5013.DAT:49346,299846,0,6c69723425e601dd78dd7bde6e28dd08dd25301727301d2236d31b213b39272b37dd642328a0452039233e1b381c381b223d261d1c303f4b2e4bde071e216d21703a1b37,"チョピン 
召喚獣は全部で6までなると聞いております。中には見つかりにくいものもいるようなのであちこち探してみて下さい。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1414,high,0,3943dd02a1dd78dd40a1dd2e0fa1ddeb2406a14f6ca110ddb4dd051ca10a612d070121a155dd21a1dd564e3aa18bdd1cdd59a1dd2853a182340ca1ddd9a150a11f547c2c21,초핀: 포코 님의 악기는 전부 8개라고 들었습니다. 모두 찾으면 상당히 강한 병사가 될 수 있겠군요.,,300032,,5/S5013.DAT,,5/S5013.DAT:493C0,299968,0,6c69723425e601d7d1cb1cdddfde7a2824dd08dd25301945231d2236d31b213b39272b37dd08dd25a04520223624201d39dd191b66dd77231d324126302b4c37,"チョピン 
ポコ様の楽器は、全部で8つになると聞いております。全部見つかると、かなり強い兵隊になれそうですね。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1415,high,0,3943dd02a115a14bdd04a1dd3924560e2506a14fdd39a1695036a124dd7253011ca1dd1d070121a1a1,초핀: 그 뒤로 투기장에서는 전투 승수를 기록한다고 합니다.  ,,300127,,5/S5013.DAT,,5/S5013.DAT:49436,300086,0,6c69723425e601411cc31c93dd4c89302824af5c5323d5291fded72fded746211b226d1f1b302b4c37,"チョピン 
その後の闘技場では、バトルに勝つた数を数えているみたいですね。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1416,high,0,3943dd02a192dd34a1dd0d26a16bdd01a11f0da1ddbe07a1744725a124dd720da18cdd68a1405d294621,초핀: 분명 좋은 일이 있을 테니 힘내서 기록을 세워 주십시오.,,300220,,5/S5013.DAT,,5/S5013.DAT:49492,300178,0,6c69723425e601442936241b1b2e362a3f39272b2033e6012a2d582921ddf5553e2fddef2921703a1b37,"チョピン 
きつと、いいことがありますから
がんばつて記ろくを作つて下さい。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1417,high,0,3943dd02a11cdda9a1dd2e0fa1ddb3833d99a145dd370fa1dd130ea1dd98a1dd62ddd10da1dd25dd63a16f4e3aa137dd62dd0edd01a16b14dd6a011ca1dd1d070121,초핀: 고겐 님의 키토우올 마법의 불에 큰 폭탄을 던져 넣으면 대폭발이 일어난다고 합니다.,,300340,,5/S5013.DAT,,5/S5013.DAT:494F2,300274,0,6c69723425e601dd3c31dd4d34cb1cddb5315c71deb431531cdd1bdd511cdd0a235b50441ddd41de065a2fde049cdd5db53650dd41762ae601ddc42e224126302b37,"チョピン 
ゴーゲン様のキートウオールの魔法の火に<G:90>大きな爆弾<G:89>を投げ込むと大爆発が
起こるそうです。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1418,high,0,3943dd02a16430020ca1ddac26a1dd150e25a1ddc7a1602906a1dd16a114dd44542d073bdd03,초핀: 몬스터가 많은 곳에서 써 보시는 건 어떻겠습니까?,,300426,,5/S5013.DAT,,5/S5013.DAT:49566,300390,0,6c69723425e6015f344762311cddd41b362e5530dd3329216d2128e6015426301e732637,"チョピン 
モンスターの多いところで使つてみては
どうでしょう。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1419,high,0,3943dd02a18f4501340e2506a1dd35dd11ddf3d5a150ddc50da1dd3fdd31190681b3a155dd26a1dd18310da145dd1f3aa1dd9c0da150a11f06a1563e870ca11f011ca1dd1d070121,"초핀: 라마다사에서는 단계별로 수련을 진행하는데, 모든 과정을 마치면 얻을 수 있는 장신구가 있다고 합니다.",,300548,,5/S5013.DAT,,5/S5013.DAT:495C0,300480,0,6c69723425e601576467dd9e30282457344e2fded54921ddbf742f7429211b223d26302b2a24411cdd08212fdd7946223687238622424edd60776b312a3f223d26302b37,"チョピン 
ラマダ寺では、ランクを設けて修行を行つているようですが、その全てを終えると手に入るアクセサリーがあるようです。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1420,high,0,3943dd02a18f4501340e25a1dd7cde2aa14006a11826a109dddfa1de5b190438ea9fa1a1a1a1,초핀: 라마다사에서 직접 주는 것은 아닌 듯하지만…    ,,300636,,5/S5013.DAT,,5/S5013.DAT:49636,300598,0,6c69723425e6011f3524576467dd9e3038334622434930281d1b3d26302b2adf61df61df6137,"チョピン 
ただ、ラマダ寺でもらえるわけではないようですが・・・。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1421,high,0,3943dd02a1d5de08de26a130dd9a03a11f06a1dd150da1dd1e09dee82d070121a1833ddda7dd18a1098f8f8330a18add09a1dd254f0ea1191edf6bb3a1a1a1a1a1a1,"초핀: 로맨싱 스톤이 있는 곳을 알아냈습니다. 토우빌과 아라라토스 유적 던전에 하나씩,      ",,300756,,5/S5013.DAT,,5/S5013.DAT:49692,300690,0,6c69723425e601a26434603480475c31341c3f2289c22a432039271e1f3712452847786b421c5c71dd39dd0353e6011245284257575c471cdd8fdd9d67347f693424,"チョピン 
ロマンシングストーンのある場所がわかりました。1つはスメリアのトウヴィル
1つはアララトスの遺跡ダンジョン、",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1422,high,0,3943dd02a11cdda9a1dd2edd20a1191eb3a14504ddab26a10958a1dd2e0fa10967dd2edd01a10c041ca1dd11ddd5011ca1dd1d070121,"초핀: 고겐 님께 하나, 마지막은 아크 님의 아버님이 가지고 계셨다고 합니다.",,300858,,5/S5013.DAT,,5/S5013.DAT:49706,300806,0,6c69723425e601124528dd3c31dd4d34cb2a24dd2bc31c12452842314e3a2d1cb7b92add09292133291e48291f6d1f1b302b4c37,"チョピン 
1つはゴーゲン様が、最後の1つはアークさんの父上が持つてらつしゃつたみたいですね。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1423,high,0,3943dd02a1a1a168dd54dd1f36a1dd21a1dd93d5a14006a1df2ddd06dd35a1de7adf0906a1dd55871ea1a1a1a1a1a1a1a1a1e601de4bdd1a7da150a11f2d070121a1,초핀:   경험치를 두 배로 주는 「비단 띠」는 누구나         |착용할 수 있습니다. ,,300978,,5/S5013.DAT,,5/S5013.DAT:49770,300912,0,6c69723425e6016393301cdddede75ddd22adf171d22424edd60776b312a3f223d26302b37de26ae285b44dd4f1c3b995a37e601ddd33038dd3346223d26302b4c37,"チョピン 
戦闘での経験値が倍なるアクセサリーがあるようです。名前は<G:90>きぬのおび<G:89>。
誰でも使えるようですね。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1564,high,0,3943dd02a176dd0e1929542d073bdd03,초핀: 출발하시겠습니까?,,292352,,6/S6014.DAT,,6/S6014.DAT:475F0,292336,0,6c69723425e60156761d3a1b272b203c,"チョピン 
出発なさいますか？",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1566,high,0,3943dd02a115dd49b3a1dd01dd694edd0421,"초핀: 그럼, 이쪽으로.",,292500,,6/S6014.DAT,,6/S6014.DAT:47686,292486,0,6c69723425e6013028242e4b338a,"チョピン 
では、こちらへ",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1567,high,0,3943dd02a1dd3066dd26a131dd06191aa124012e1ca11f2d070121,초핀: 언제든 정비하여 기다리고 있습니다.,,292798,,6/S6014.DAT,,6/S6014.DAT:477A4,292772,0,6c69723425e6011b453038dd1dc51e213b984b1e213b39272b37,"チョピン 
いつでも整備してお待ちしております。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
1568,high,0,3943dd02a176dd0e1929542d073bdd03,초핀: 출발하시겠습니까?,,293138,,6/S6014.DAT,,6/S6014.DAT:47902,293122,0,6c69723425e60156761d3a1b272b203c,"チョピン 
出発なさいますか？",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
