state,y,x_min,x_max,glyph_count,text,physical_indices,source_codes_hex
HASH-A61095007CF79181_resume,104,82,226,13, 装備をとと결えます계괄 ,0 768 196 46 53 53 27 69 38 42 31 59 0,01 | DF 27 | C5 | 2F | 36 | 36 | 1C | 46 | 27 | 2B | 20 | 3C | 01
HASH-A61095007CF79181_resume,120,92,224,12,ートしていますしています,48 148 29 32 26 38 42 29 32 26 38 42,31 | 95 | 1E | 21 | 1B | 27 | 2B | 1E | 21 | 1B | 27 | 2B
HASH-A61095007CF79181_resume,122,120,192,12,진ニいル <380> 平い듭いえ,39 208 26 82 0 380 0 664 26 709 26 69,28 | D1 | 1B | 53 | 01 | DD A1 | 01 | DE BE | 1B | DE EB | 1B | 46
HASH-AB1B1BE4AA8C178F_resume,41,198,252,6,번 그라운드,703 155 1025 1150 979 794,DE E5 | 9C | E0 29 | E0 A6 | DF FA | DF 41
HASH-AB1B1BE4AA8C178F_resume,65,176,176,1,브,699,DE E1
HASH-AB1B1BE4AA8C178F_resume,96,80,92,2,부터,995 961,E0 0B | DF E8
HASH-AB1B1BE4AA8C178F_resume,109,88,202,12,불바다로 주변 적 공격,994 839 1177 1198 155 1191 534 155 971 155 1182 1048,E0 0A | DF 6E | E0 C1 | E0 D6 | 9C | E0 CF | DE 3C | 9C | DF F2 | 9C | E0 C6 | E0 40
HASH-AB1B1BE4AA8C178F_resume,120,164,206,5,니다습니다,1037 1177 1079 1037 1177,E0 35 | E0 C1 | E0 5F | E0 35 | E0 C1
HASH-AB1B1BE4AA8C178F_resume,122,126,174,7,    아니요,155 155 155 155 1140 1037 1086,9C | 9C | 9C | 9C | E0 9C | E0 35 | E0 66
HASH-AB1B1BE4AA8C178F_resume,129,190,226,4,작합니다,1130 1118 1037 1177,E0 92 | E0 86 | E0 35 | E0 C1
HASH-AB1B1BE4AA8C178F_resume,137,107,146,5,하 확인인,171 155 674 1090 1090,AC | 9C | DE C8 | E0 6A | E0 6A
HASH-AB1B1BE4AA8C178F_resume,166,46,262,17,국왕: 직접 보여 주겠다고!닌지,1022 1085 857 155 746 750 155 1131 1204 155 1191 1152 1177 1111 956 805 1146,E0 26 | E0 65 | DF 80 | 9C | DF 11 | DF 15 | 9C | E0 93 | E0 DC | 9C | E0 CF | E0 A8 | E0 C1 | E0 7F | DF E3 | DF 4C | E0 A2
HASH-AB1B1BE4AA8C178F_resume,180,94,256,24, 직접 보여 드다리.겠 곧습 니성다에. 도달,155 746 750 155 1131 1204 155 794 1177 1136 1080 1152 155 821 1079 155 1037 1074 1177 1143 1080 155 1151 943,9C | DF 11 | DF 15 | 9C | E0 93 | E0 DC | 9C | DF 41 | E0 C1 | E0 98 | E0 60 | E0 A8 | 9C | DF 5C | E0 5F | 9C | E0 35 | E0 5A | E0 C1 | E0 9F | E0 60 | 9C | E0 A7 | DF D6
HASH-AB1B1BE4AA8C178F_resume,194,46,82,4,합니다!,1118 1037 1177 956,E0 86 | E0 35 | E0 C1 | DF E3
HASH-AB1B1BE4AA8C178F_resume,214,18,138,12,결정 : 돌아가기합니다,863 1219 155 857 155 1197 1140 1176 1156 1118 1037 1177,DF 86 | E0 EB | 9C | DF 80 | 9C | E0 D5 | E0 9C | E0 C0 | E0 AC | E0 86 | E0 35 | E0 C1
HASH-ACB138E69C8D6401_resume,36,46,58,2,아크,151 159,98 | A0
HASH-ACB138E69C8D6401_resume,50,46,82,4,조심하라,163 167 171 147,A4 | A8 | AC | 94
HASH-ACB138E69C8D6401_resume,64,46,262,19,마을호 가라             ,211 215 219 155 143 147 155 155 155 155 155 155 155 155 155 155 155 155 155,D4 | D8 | DC | 9C | 90 | 94 | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C
HASH-ACB138E69C8D6401_resume,78,46,262,29,  천  년 간  날  가 둔  불 . . .    ,155 155 869 155 155 945 155 1231 155 155 881 155 155 1176 155 879 155 155 994 155 1080 155 1080 155 1080 155 155 155 155,9C | 9C | DF 8C | 9C | 9C | DF D8 | 9C | E0 F7 | 9C | 9C | DF 98 | 9C | 9C | E0 C0 | 9C | DF 96 | 9C | 9C | E0 0A | 9C | E0 60 | 9C | E0 60 | 9C | E0 60 | 9C | 9C | 9C | 9C
HASH-ACB138E69C8D6401_resume,92,46,106,6,      ,155 155 155 155 155 155,9C | 9C | 9C | 9C | 9C | 9C
HASH-ACB138E69C8D6401_resume,120,80,224,13,えらん도くださいしています,69 50 44 47 61 52 57 26 29 32 26 38 42,46 | 33 | 2D | 30 | 3E | 35 | 3A | 1B | 1E | 21 | 1B | 27 | 2B
HASH-ACB138E69C8D6401_resume,122,136,172,4,精霊결山,76 78 27 154,4D | 4F | 1C | 9B
HASH-AD226F7C0A91AAE4_resume,36,94,94,1,！,1,02
HASH-AD226F7C0A91AAE4_resume,48,80,236,7,갔 ミル끝ー이,825 36 277 82 99 48 123,DF 60 | 25 | DD 3A | 53 | 64 | 31 | 7C
HASH-AD226F7C0A91AAE4_resume,64,56,224,7,2갔 ス다リア,18 825 36 70 119 106 65,13 | DF 60 | 25 | 47 | 78 | 6B | 42
HASH-AD226F7C0A91AAE4_resume,80,56,224,7,를갔 ス다リア,19 825 36 70 119 106 65,14 | DF 60 | 25 | 47 | 78 | 6B | 42
HASH-AD226F7C0A91AAE4_resume,96,56,104,5,진じめ계ら,39 73 80 31 50,28 | 4A | 51 | 20 | 33
HASH-AD226F7C0A91AAE4_resume,120,80,224,13,えらん도くださいしています,69 50 44 47 61 52 57 26 29 32 26 38 42,46 | 33 | 2D | 30 | 3E | 35 | 3A | 1B | 1E | 21 | 1B | 27 | 2B
HASH-AD226F7C0A91AAE4_resume,122,136,172,4,山頂결社,154 453 27 639,9B | DD EA | 1C | DE A5
HASH-B5A15F73B69534AA_resume,36,46,58,2,아크,151 159,98 | A0
HASH-B5A15F73B69534AA_resume,50,46,82,4,조심하라,163 167 171 147,A4 | A8 | AC | 94
HASH-B5A15F73B69534AA_resume,64,46,262,19,마을호 가라             ,211 215 219 155 143 147 155 155 155 155 155 155 155 155 155 155 155 155 155,D4 | D8 | DC | 9C | 90 | 94 | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C
HASH-B5A15F73B69534AA_resume,78,46,262,29,  천  년 간  날  가 둔  불 . . .    ,155 155 869 155 155 945 155 1231 155 155 881 155 155 1176 155 879 155 155 994 155 1080 155 1080 155 1080 155 155 155 155,9C | 9C | DF 8C | 9C | 9C | DF D8 | 9C | E0 F7 | 9C | 9C | DF 98 | 9C | 9C | E0 C0 | 9C | DF 96 | 9C | 9C | E0 0A | 9C | E0 60 | 9C | E0 60 | 9C | E0 60 | 9C | 9C | 9C | 9C
HASH-B5A15F73B69534AA_resume,92,46,106,6,      ,155 155 155 155 155 155,9C | 9C | 9C | 9C | 9C | 9C
HASH-B5A15F73B69534AA_resume,120,80,224,13,えらん도くださいしています,69 50 44 47 61 52 57 26 29 32 26 38 42,46 | 33 | 2D | 30 | 3E | 35 | 3A | 1B | 1E | 21 | 1B | 27 | 2B
HASH-B5A15F73B69534AA_resume,122,136,172,4,精霊결山,76 78 27 154,4D | 4F | 1C | 9B
HASH-B66D89F78BD1B3_resume,36,46,58,2,아크,151 159,98 | A0
HASH-B66D89F78BD1B3_resume,50,46,262,32,마을호 가라                          ,211 215 219 155 143 147 155 155 155 155 155 155 155 155 155 155 155 155 155 155 155 155 155 155 155 155 155 155 155 155 155 155,D4 | D8 | DC | 9C | 90 | 94 | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C
HASH-B66D89F78BD1B3_resume,64,46,250,15,              .,155 155 155 155 155 155 155 155 155 155 155 155 155 155 1080,9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | E0 60
HASH-B66D89F78BD1B3_resume,96,92,104,2,계ら,31 50,20 | 33
HASH-B66D89F78BD1B3_resume,120,92,224,12,らん도くださいしています,50 44 47 61 52 57 26 29 32 26 38 42,33 | 2D | 30 | 3E | 35 | 3A | 1B | 1E | 21 | 1B | 27 | 2B
HASH-B66D89F78BD1B3_resume,122,130,178,5,アーク결家,65 48 77 27 313,42 | 31 | 4E | 1C | DD 5E
HASH-CD1333AACBBD021C_resume,96,92,92,1,터,961,DF E8
HASH-CD1333AACBBD021C_resume,105,27,105,8,위타천 오카리나,1089 1109 869 155 1082 962 1136 1137,E0 69 | E0 7D | DF 8C | 9C | E0 62 | DF E9 | E0 98 | E0 99
HASH-CD1333AACBBD021C_resume,109,88,208,13,주변 아군 체력 회복감소,1191 534 155 1140 1181 155 1128 1124 155 673 780 985 1201,E0 CF | DE 3C | 9C | E0 9C | E0 C5 | 9C | E0 90 | E0 8C | 9C | DE C7 | DF 33 | E0 01 | E0 D9
HASH-CD1333AACBBD021C_resume,120,176,206,4,다습니다,1177 1079 1037 1177,E0 C1 | E0 5F | E0 35 | E0 C1
HASH-CD1333AACBBD021C_resume,122,174,174,1,요,1086,E0 66
HASH-CD1333AACBBD021C_resume,129,176,200,3,ります,56 38 42,39 | 27 | 2B
HASH-CD1333AACBBD021C_resume,166,46,262,17,국왕: 직접 보여 주겠다고!닌지,1022 1085 857 155 746 750 155 1131 1204 155 1191 1152 1177 1111 956 805 1146,E0 26 | E0 65 | DF 80 | 9C | DF 11 | DF 15 | 9C | E0 93 | E0 DC | 9C | E0 CF | E0 A8 | E0 C1 | E0 7F | DF E3 | DF 4C | E0 A2
HASH-CD1333AACBBD021C_resume,179,131,131,1,거,864,DF 87
HASH-CD1333AACBBD021C_resume,180,94,256,24, 직접 보여 드다리.겠 곧습 니성다에. 도달,155 746 750 155 1131 1204 155 794 1177 1136 1080 1152 155 821 1079 155 1037 1074 1177 1143 1080 155 1151 943,9C | DF 11 | DF 15 | 9C | E0 93 | E0 DC | 9C | DF 41 | E0 C1 | E0 98 | E0 60 | E0 A8 | 9C | DF 5C | E0 5F | 9C | E0 35 | E0 5A | E0 C1 | E0 9F | E0 60 | 9C | E0 A7 | DF D6
HASH-CD1333AACBBD021C_resume,194,46,82,4,합니다!,1118 1037 1177 956,E0 86 | E0 35 | E0 C1 | DF E3
HASH-CD1333AACBBD021C_resume,214,18,258,19,날도지호終了킨도ステ<100>タスを<563><585>します,881 47 115 219 340 658 35 47 70 218 100 97 70 46 563 585 29 38 42,DF 98 | 30 | 74 | DC | DD 79 | DE B8 | 24 | 30 | 47 | DB | 65 | 62 | 47 | 2F | DE 59 | DE 6F | 1E | 27 | 2B
HASH-DA693DBD87D2AEA2_1,41,198,252,6,번 그라운드,703 155 1025 1150 979 794,DE E5 | 9C | E0 29 | E0 A6 | DF FA | DF 41
HASH-DA693DBD87D2AEA2_1,82,20,32,2,아크,1140 1141,E0 9C | E0 9D
HASH-DA693DBD87D2AEA2_1,96,68,92,3,음부터,977 995 961,DF F8 | E0 0B | DF E8
HASH-DA693DBD87D2AEA2_1,104,142,238,9,정비하시겠습니까?,1219 1067 1180 1081 1152 1079 1037 818 1055,E0 EB | E0 53 | E0 C4 | E0 61 | E0 A8 | E0 5F | E0 35 | DF 59 | E0 47
HASH-DA693DBD87D2AEA2_1,120,98,206,11,러오고 있습니다습니다,1021 1082 1111 155 1186 1079 1037 1177 1079 1037 1177,E0 25 | E0 62 | E0 7F | 9C | E0 CA | E0 5F | E0 35 | E0 C1 | E0 5F | E0 35 | E0 C1
HASH-DA693DBD87D2AEA2_1,122,114,178,14,예팔  렌  시아아니 요성,755 868 155 155 878 155 155 1081 1140 1140 1037 155 1086 1074,DF 1A | DF 8B | 9C | 9C | DF 95 | 9C | 9C | E0 61 | E0 9C | E0 9C | E0 35 | 9C | E0 66 | E0 5A
HASH-DA693DBD87D2AEA2_1,166,46,262,17,국왕: 직접 보여 주겠다고!닌지,1022 1085 857 155 746 750 155 1131 1204 155 1191 1152 1177 1111 956 805 1146,E0 26 | E0 65 | DF 80 | 9C | DF 11 | DF 15 | 9C | E0 93 | E0 DC | 9C | E0 CF | E0 A8 | E0 C1 | E0 7F | DF E3 | DF 4C | E0 A2
HASH-DA693DBD87D2AEA2_1,180,94,256,24, 직접 보여 드다리.겠 곧습 니성다에. 도달,155 746 750 155 1131 1204 155 794 1177 1136 1080 1152 155 821 1079 155 1037 1074 1177 1143 1080 155 1151 943,9C | DF 11 | DF 15 | 9C | E0 93 | E0 DC | 9C | DF 41 | E0 C1 | E0 98 | E0 60 | E0 A8 | 9C | DF 5C | E0 5F | 9C | E0 35 | E0 5A | E0 C1 | E0 9F | E0 60 | 9C | E0 A7 | DF D6
HASH-DA693DBD87D2AEA2_1,194,46,82,4,합니다!,1118 1037 1177 956,E0 86 | E0 35 | E0 C1 | DF E3
HASH-DA693DBD87D2AEA2_1,214,18,108,9,스킬을 선택하세요,1041 865 1147 155 1072 1166 1180 1075 1086,E0 39 | DF 88 | E0 A3 | 9C | E0 58 | E0 B6 | E0 C4 | E0 5B | E0 66
HASH-DA693DBD87D2AEA2_resume,41,198,252,6,번 그라운드,703 155 1025 1150 979 794,DE E5 | 9C | E0 29 | E0 A6 | DF FA | DF 41
HASH-DA693DBD87D2AEA2_resume,82,20,32,2,아크,1140 1141,E0 9C | E0 9D
HASH-DA693DBD87D2AEA2_resume,96,68,92,3,음부터,977 995 961,DF F8 | E0 0B | DF E8
HASH-DA693DBD87D2AEA2_resume,104,142,238,9,정비하시겠습니까?,1219 1067 1180 1081 1152 1079 1037 818 1055,E0 EB | E0 53 | E0 C4 | E0 61 | E0 A8 | E0 5F | E0 35 | DF 59 | E0 47
HASH-DA693DBD87D2AEA2_resume,120,98,206,11,러오고 있습니다습니다,1021 1082 1111 155 1186 1079 1037 1177 1079 1037 1177,E0 25 | E0 62 | E0 7F | 9C | E0 CA | E0 5F | E0 35 | E0 C1 | E0 5F | E0 35 | E0 C1
HASH-DA693DBD87D2AEA2_resume,122,114,178,14,예팔  렌  시아아니 요성,755 868 155 155 878 155 155 1081 1140 1140 1037 155 1086 1074,DF 1A | DF 8B | 9C | 9C | DF 95 | 9C | 9C | E0 61 | E0 9C | E0 9C | E0 35 | 9C | E0 66 | E0 5A
HASH-DA693DBD87D2AEA2_resume,166,46,262,17,국왕: 직접 보여 주겠다고!닌지,1022 1085 857 155 746 750 155 1131 1204 155 1191 1152 1177 1111 956 805 1146,E0 26 | E0 65 | DF 80 | 9C | DF 11 | DF 15 | 9C | E0 93 | E0 DC | 9C | E0 CF | E0 A8 | E0 C1 | E0 7F | DF E3 | DF 4C | E0 A2
HASH-DA693DBD87D2AEA2_resume,180,94,256,24, 직접 보여 드다리.겠 곧습 니성다에. 도달,155 746 750 155 1131 1204 155 794 1177 1136 1080 1152 155 821 1079 155 1037 1074 1177 1143 1080 155 1151 943,9C | DF 11 | DF 15 | 9C | E0 93 | E0 DC | 9C | DF 41 | E0 C1 | E0 98 | E0 60 | E0 A8 | 9C | DF 5C | E0 5F | 9C | E0 35 | E0 5A | E0 C1 | E0 9F | E0 60 | 9C | E0 A7 | DF D6
HASH-DA693DBD87D2AEA2_resume,194,46,82,4,합니다!,1118 1037 1177 956,E0 86 | E0 35 | E0 C1 | DF E3
HASH-DA693DBD87D2AEA2_resume,214,18,108,9,스킬을 선택하세요,1041 865 1147 155 1072 1166 1180 1075 1086,E0 39 | DF 88 | E0 A3 | 9C | E0 58 | E0 B6 | E0 C4 | E0 5B | E0 66
HASH-DA8E4FAC9960CBEF_1,48,56,212,7,1<90>요 밀마나,17 90 1086 36 1065 1142 1137,12 | 5B | E0 66 | 25 | E0 51 | E0 9E | E0 99
HASH-DA8E4FAC9960CBEF_1,64,56,140,4,2<90>요 ,18 90 1086 36,13 | 5B | E0 66 | 25
HASH-DA8E4FAC9960CBEF_1,80,56,140,4,를<90>요 ,19 90 1086 36,14 | 5B | E0 66 | 25
HASH-DA8E4FAC9960CBEF_1,120,32,206,17,불러올 데이터를 선택하세요습니다,994 1021 691 155 1033 1173 961 1155 155 1072 1166 1180 1075 1086 1079 1037 1177,E0 0A | E0 25 | DE D9 | 9C | E0 31 | E0 BD | DF E8 | E0 AB | 9C | E0 58 | E0 B6 | E0 C4 | E0 5B | E0 66 | E0 5F | E0 35 | E0 C1
HASH-DA8E4FAC9960CBEF_2,48,140,212,4, 밀마나,36 1065 1142 1137,25 | E0 51 | E0 9E | E0 99
HASH-DA8E4FAC9960CBEF_2,64,56,140,4,2<90>요 ,18 90 1086 36,13 | 5B | E0 66 | 25
HASH-DA8E4FAC9960CBEF_2,80,56,141,9,를<90>요니르 평 원,19 90 1086 1283 1315 155 1629 36 1420,14 | 5B | E0 66 | E1 2C | E1 4C | 9C | E2 87 | 25 | E1 B5
HASH-DA8E4FAC9960CBEF_2,120,32,206,17,데이터를 불러오고 있습니다습니다,1033 1173 961 1155 155 994 1021 1082 1111 155 1186 1079 1037 1177 1079 1037 1177,E0 31 | E0 BD | DF E8 | E0 AB | 9C | E0 0A | E0 25 | E0 62 | E0 7F | 9C | E0 CA | E0 5F | E0 35 | E0 C1 | E0 5F | E0 35 | E0 C1
HASH-DA8E4FAC9960CBEF_3,65,110,176,7,카이저 글러브,1576 1481 1491 155 1265 1305 1366,E2 52 | E1 F2 | E1 FC | 9C | E1 1A | E1 42 | E1 7F
HASH-DA8E4FAC9960CBEF_3,82,20,32,2,아크,1393 1580,E1 9A | E2 56
HASH-DA8E4FAC9960CBEF_3,104,214,238,3,니까?,1037 818 1055,E0 35 | DF 59 | E0 47
HASH-DA8E4FAC9960CBEF_3,115,82,82,1,！,1,02
HASH-DA8E4FAC9960CBEF_3,116,88,172,9,던지기 레벨 의1,1290 1509 1266 155 1307 1736 155 11 17,E1 33 | E2 0F | E1 1B | 9C | E1 44 | E2 F2 | 9C | 0C | 12
HASH-DA8E4FAC9960CBEF_3,120,134,206,8, 있습니다습니다,155 1186 1079 1037 1177 1079 1037 1177,9C | E0 CA | E0 5F | E0 35 | E0 C1 | E0 5F | E0 35 | E0 C1
HASH-DA8E4FAC9960CBEF_3,129,82,226,14,결정하면 전투를 시작합니다,863 1219 1180 1060 155 1188 1223 1155 155 1081 1130 1118 1037 1177,DF 86 | E0 EB | E0 C4 | E0 4C | 9C | E0 CC | E0 EF | E0 AB | 9C | E0 61 | E0 92 | E0 86 | E0 35 | E0 C1
HASH-DA8E4FAC9960CBEF_3,166,46,238,19,좀비: 아직 살아남은 자가 있었나!,900 1067 857 155 1140 746 155 990 1140 1028 1175 155 1208 1176 155 1186 982 1137 956,DF AB | E0 53 | DF 80 | 9C | E0 9C | DF 11 | 9C | E0 06 | E0 9C | E0 2C | E0 BF | 9C | E0 E0 | E0 C0 | 9C | E0 CA | DF FD | E0 99 | DF E3
HASH-DA8E4FAC9960CBEF_4,65,176,176,1,브,1366,E1 7F
HASH-DA8E4FAC9960CBEF_4,104,214,238,3,니까?,1037 818 1055,E0 35 | DF 59 | E0 47
HASH-DA8E4FAC9960CBEF_4,105,198,252,6,번 그라운드,1352 155 1264 1302 1417 1298,E1 71 | 9C | E1 19 | E1 3F | E1 B2 | E1 3B
HASH-DA8E4FAC9960CBEF_4,109,88,196,11,용암으로 적에게 피해,1415 1757 1424 1312 155 1492 1403 1250 155 1636 1642,E1 B0 | E3 08 | E1 B9 | E1 49 | 9C | E1 FD | E1 A4 | E1 0B | 9C | E2 8E | E2 94
HASH-DA8E4FAC9960CBEF_4,120,152,206,6,습니다습니다,1079 1037 1177 1079 1037 1177,E0 5F | E0 35 | E0 C1 | E0 5F | E0 35 | E0 C1
HASH-DA8E4FAC9960CBEF_4,129,190,226,4,작합니다,1130 1118 1037 1177,E0 92 | E0 86 | E0 35 | E0 C1
HASH-DA8E4FAC9960CBEF_4,137,101,122,3, <553><363>,0 553 363,01 | DE 4F | DD 90
HASH-DA8E4FAC9960CBEF_4,166,46,238,19,좀비: 아직 살아남은 자가 있었나!,900 1067 857 155 1140 746 155 990 1140 1028 1175 155 1208 1176 155 1186 982 1137 956,DF AB | E0 53 | DF 80 | 9C | E0 9C | DF 11 | 9C | E0 06 | E0 9C | E0 2C | E0 BF | 9C | E0 E0 | E0 C0 | 9C | E0 CA | DF FD | E0 99 | DF E3
HASH-DA8E4FAC9960CBEF_4,214,18,120,11,！킬을 선택하세확요인,1 865 1147 155 1072 1166 1180 1075 674 1086 1090,02 | DF 88 | E0 A3 | 9C | E0 58 | E0 B6 | E0 C4 | E0 5B | DE C8 | E0 66 | E0 6A
HASH-DA8E4FAC9960CBEF_5,65,176,176,1,브,1366,E1 7F
HASH-DA8E4FAC9960CBEF_5,98,46,238,12,사운드 출력스테레오모노,1149 979 794 155 1236 1124 1041 736 939 1082 1001 1044,E0 A5 | DF FA | DF 41 | 9C | E0 FC | E0 8C | E0 39 | DF 07 | DF D2 | E0 62 | E0 11 | E0 3C
HASH-DA8E4FAC9960CBEF_5,104,214,238,3,니까?,1037 818 1055,E0 35 | DF 59 | E0 47
HASH-DA8E4FAC9960CBEF_5,105,198,252,6,번 그라운드,1352 155 1264 1302 1417 1298,E1 71 | 9C | E1 19 | E1 3F | E1 B2 | E1 3B
HASH-DA8E4FAC9960CBEF_5,109,88,196,11,용암으로 적에게 피해,1415 1757 1424 1312 155 1492 1403 1250 155 1636 1642,E1 B0 | E3 08 | E1 B9 | E1 49 | 9C | E1 FD | E1 A4 | E1 0B | 9C | E2 8E | E2 94
HASH-DA8E4FAC9960CBEF_5,114,46,238,10,대각선 입력일반사용,1038 1051 1072 155 1185 1124 1091 1122 1149 1087,E0 36 | E0 43 | E0 58 | 9C | E0 C9 | E0 8C | E0 6B | E0 8A | E0 A5 | E0 67
HASH-DA8E4FAC9960CBEF_5,120,152,206,6,습니다습니다,1079 1037 1177 1079 1037 1177,E0 5F | E0 35 | E0 C1 | E0 5F | E0 35 | E0 C1
HASH-DA8E4FAC9960CBEF_5,129,190,226,4,작합니다,1130 1118 1037 1177,E0 92 | E0 86 | E0 35 | E0 C1
HASH-DA8E4FAC9960CBEF_5,130,46,214,13,돌아가기 확인사용 안 함,1197 1140 1176 1156 155 674 1090 1149 1087 155 1217 155 1117,E0 D5 | E0 9C | E0 C0 | E0 AC | 9C | DE C8 | E0 6A | E0 A5 | E0 67 | 9C | E0 E9 | 9C | E0 85
HASH-DA8E4FAC9960CBEF_5,146,46,382,24,도움말 보기出승!!ひ셔장촌<24>뒤っ聖<24>뒤ト様<24>뒤,1151 752 1174 155 1131 1156 85 1239 956 956 124 1749 207 203 24 127 116 204 24 127 148 202 24 127,E0 A7 | DF 17 | E0 BE | 9C | E0 93 | E0 AC | 56 | E1 00 | DF E3 | DF E3 | 7D | E3 00 | D0 | CC | 19 | 80 | 75 | CD | 19 | 80 | 95 | CB | 19 | 80
HASH-DA8E4FAC9960CBEF_5,214,18,120,11,！킬을 선택하세확요인,1 865 1147 155 1072 1166 1180 1075 674 1086 1090,02 | DF 88 | E0 A3 | 9C | E0 58 | E0 B6 | E0 C4 | E0 5B | DE C8 | E0 66 | E0 6A
HASH-DA8E4FAC9960CBEF_6,65,176,176,1,브,1366,E1 7F
HASH-DA8E4FAC9960CBEF_6,98,46,238,12,사운드 출력스테레오모노,1149 979 794 155 1236 1124 1041 736 939 1082 1001 1044,E0 A5 | DF FA | DF 41 | 9C | E0 FC | E0 8C | E0 39 | DF 07 | DF D2 | E0 62 | E0 11 | E0 3C
HASH-DA8E4FAC9960CBEF_6,104,214,238,3,니까?,1037 818 1055,E0 35 | DF 59 | E0 47
HASH-DA8E4FAC9960CBEF_6,105,198,252,6,번 그라운드,1352 155 1264 1302 1417 1298,E1 71 | 9C | E1 19 | E1 3F | E1 B2 | E1 3B
HASH-DA8E4FAC9960CBEF_6,109,88,196,11,용암으로 적에게 피해,1415 1757 1424 1312 155 1492 1403 1250 155 1636 1642,E1 B0 | E3 08 | E1 B9 | E1 49 | 9C | E1 FD | E1 A4 | E1 0B | 9C | E2 8E | E2 94
HASH-DA8E4FAC9960CBEF_6,114,46,238,10,대각선 입력일반사용,1038 1051 1072 155 1185 1124 1091 1122 1149 1087,E0 36 | E0 43 | E0 58 | 9C | E0 C9 | E0 8C | E0 6B | E0 8A | E0 A5 | E0 67
HASH-DA8E4FAC9960CBEF_6,120,152,206,6,습니다습니다,1079 1037 1177 1079 1037 1177,E0 5F | E0 35 | E0 C1 | E0 5F | E0 35 | E0 C1
HASH-DA8E4FAC9960CBEF_6,129,190,226,4,작합니다,1130 1118 1037 1177,E0 92 | E0 86 | E0 35 | E0 C1
HASH-DA8E4FAC9960CBEF_6,130,46,214,13,돌아가기 확인사용 안 함,1197 1140 1176 1156 155 674 1090 1149 1087 155 1217 155 1117,E0 D5 | E0 9C | E0 C0 | E0 AC | 9C | DE C8 | E0 6A | E0 A5 | E0 67 | 9C | E0 E9 | 9C | E0 85
HASH-DA8E4FAC9960CBEF_6,146,46,382,24,도움말 보기出승!!ひ셔장촌<24>뒤っ聖<24>뒤ト様<24>뒤,1151 752 1174 155 1131 1156 85 1239 956 956 124 1749 207 203 24 127 116 204 24 127 148 202 24 127,E0 A7 | DF 17 | E0 BE | 9C | E0 93 | E0 AC | 56 | E1 00 | DF E3 | DF E3 | 7D | E3 00 | D0 | CC | 19 | 80 | 75 | CD | 19 | 80 | 95 | CB | 19 | 80
HASH-DA8E4FAC9960CBEF_6,214,18,120,11,！킬을 선택하세확요인,1 865 1147 155 1072 1166 1180 1075 674 1086 1090,02 | DF 88 | E0 A3 | 9C | E0 58 | E0 B6 | E0 C4 | E0 5B | DE C8 | E0 66 | E0 6A
HASH-DA8E4FAC9960CBEF_resume,48,140,212,4, 밀마나,36 1065 1142 1137,25 | E0 51 | E0 9E | E0 99
HASH-DA8E4FAC9960CBEF_resume,64,56,140,4,2<90>요 ,18 90 1086 36,13 | 5B | E0 66 | 25
HASH-DA8E4FAC9960CBEF_resume,80,56,141,9,를<90>요니르 평 원,19 90 1086 1283 1315 155 1629 36 1420,14 | 5B | E0 66 | E1 2C | E1 4C | 9C | E2 87 | 25 | E1 B5
HASH-DA8E4FAC9960CBEF_resume,91,157,157,1,성,1377,E1 8A
HASH-DA8E4FAC9960CBEF_resume,120,32,206,17,데이터를 불러오고 있습니다습니다,1033 1173 961 1155 155 994 1021 1082 1111 155 1186 1079 1037 1177 1079 1037 1177,E0 31 | E0 BD | DF E8 | E0 AB | 9C | E0 0A | E0 25 | E0 62 | E0 7F | 9C | E0 CA | E0 5F | E0 35 | E0 C1 | E0 5F | E0 35 | E0 C1
HASH-DD76345A9E5F45A0_resume,36,94,226,12,새해엔 팔렌시아 성에서,875 1120 981 155 868 878 1081 1140 155 1074 1143 1071,DF 92 | E0 88 | DF FC | 9C | DF 8B | DF 95 | E0 61 | E0 9C | 9C | E0 5A | E0 9F | E0 57
HASH-DD76345A9E5F45A0_resume,50,94,202,10,날 데리러 와...,881 155 1033 1136 1021 155 1084 1080 1080 1080,DF 98 | 9C | E0 31 | E0 98 | E0 25 | 9C | E0 64 | E0 60 | E0 60 | E0 60
HASH-DD76345A9E5F45A0_resume,64,226,262,4,라.  ,1150 1080 155 155,E0 A6 | E0 60 | 9C | 9C
HASH-DD76345A9E5F45A0_resume,78,46,94,5,     ,155 155 155 155 155,9C | 9C | 9C | 9C | 9C
HASH-DD76345A9E5F45A0_resume,80,56,224,7,를갔 ス다リア,19 825 36 70 119 106 65,14 | DF 60 | 25 | 47 | 78 | 6B | 42
HASH-DD76345A9E5F45A0_resume,96,56,104,5,진じめ계ら,39 73 80 31 50,28 | 4A | 51 | 20 | 33
