state,classification,media_hint,probe_matches,probe_total,region,start,end_exclusive,bytes,all_zero,matches_reference,sha256,nonzero_bytes
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-DF22979C4D8DD12D_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,49009B7ECF11F0BAE5467DBCCABA7419FCF1DBB0E7D0885BE8E09F3B3BDCB802,363
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-DF22979C4D8DD12D_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,8F60FD7E8A15440AF540247D705B6EC4115092E85BC96126D9C8329E4895860E,931
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-DF4A25F86397969D_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-DF4A25F86397969D_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-DF4A25F86397969D_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,D58F8901C93CEEF95738D380C689DEB0187D9B63F320959A3D6783DBE8438558,409
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-DF4A25F86397969D_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,8F60FD7E8A15440AF540247D705B6EC4115092E85BC96126D9C8329E4895860E,931
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-DF8E4CEB26B8ECFB_1.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-DF8E4CEB26B8ECFB_1.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-DF8E4CEB26B8ECFB_1.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,29C9D9EA9EDD05888DE1637AEF0CEB1E8A10CA348FD124FDEB3E6ADD548E8750,341
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-DF8E4CEB26B8ECFB_1.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,426E9DDCC33664FAE1E5A48AD8C10328E56E686647E5E675A44C9643701EFEC2,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-DF8E4CEB26B8ECFB_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-DF8E4CEB26B8ECFB_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-DF8E4CEB26B8ECFB_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,29C9D9EA9EDD05888DE1637AEF0CEB1E8A10CA348FD124FDEB3E6ADD548E8750,341
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-DF8E4CEB26B8ECFB_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,426E9DDCC33664FAE1E5A48AD8C10328E56E686647E5E675A44C9643701EFEC2,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_1.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_1.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_1.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_1.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,5E0A5269C4200CAB198436A0E31290031B795805D8668A2C643597580AB0FD97,902
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_2.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_2.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_2.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_2.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,5E0A5269C4200CAB198436A0E31290031B795805D8668A2C643597580AB0FD97,902
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_3.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_3.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_3.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_3.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,5E0A5269C4200CAB198436A0E31290031B795805D8668A2C643597580AB0FD97,902
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_4.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_4.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_4.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_4.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,5E0A5269C4200CAB198436A0E31290031B795805D8668A2C643597580AB0FD97,902
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E415CF8A9D6CA771_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,5E0A5269C4200CAB198436A0E31290031B795805D8668A2C643597580AB0FD97,902
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_1.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_1.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_1.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_1.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,1,0,5F70BF18A086007016E948B04AED3B82103A36BEA41755B6CDDFAF10ACE3C6EF,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_2.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_2.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_2.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_2.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,1,0,5F70BF18A086007016E948B04AED3B82103A36BEA41755B6CDDFAF10ACE3C6EF,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_3.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_3.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_3.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_3.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,1,0,5F70BF18A086007016E948B04AED3B82103A36BEA41755B6CDDFAF10ACE3C6EF,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_4.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_4.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_4.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_4.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,1,0,5F70BF18A086007016E948B04AED3B82103A36BEA41755B6CDDFAF10ACE3C6EF,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_5.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_5.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_5.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_5.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,1,0,5F70BF18A086007016E948B04AED3B82103A36BEA41755B6CDDFAF10ACE3C6EF,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_6.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_6.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_6.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_6.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,1,0,5F70BF18A086007016E948B04AED3B82103A36BEA41755B6CDDFAF10ACE3C6EF,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_7.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_7.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_7.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_7.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,1,0,5F70BF18A086007016E948B04AED3B82103A36BEA41755B6CDDFAF10ACE3C6EF,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_8.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_8.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_8.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_8.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,1,0,5F70BF18A086007016E948B04AED3B82103A36BEA41755B6CDDFAF10ACE3C6EF,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E61396D5DD7B597B_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,1,0,5F70BF18A086007016E948B04AED3B82103A36BEA41755B6CDDFAF10ACE3C6EF,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E7364CF79EDD019F_1.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E7364CF79EDD019F_1.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E7364CF79EDD019F_1.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E7364CF79EDD019F_1.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,5E0A5269C4200CAB198436A0E31290031B795805D8668A2C643597580AB0FD97,902
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E7364CF79EDD019F_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E7364CF79EDD019F_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E7364CF79EDD019F_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E7364CF79EDD019F_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,5E0A5269C4200CAB198436A0E31290031B795805D8668A2C643597580AB0FD97,902
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E7AB47E37AEB2C59_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E7AB47E37AEB2C59_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E7AB47E37AEB2C59_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,EA8100A258DEBE8CE504716BA0ECE557266B58A45A356D95310879762E9AD4AD,421
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E7AB47E37AEB2C59_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,CE73FEA3FB08FA917B82A4F26978B3CBA1D1E4F642A11C6806D3D9234BDAE14B,820
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E831AF9678AFD0B0_1.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,1,0,02D8F3F83865737E056CCDF3D1BF8DCD4D3B68CE8CB63F3663F092AFA6174958,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E831AF9678AFD0B0_1.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E831AF9678AFD0B0_1.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E831AF9678AFD0B0_1.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,1,0,5F70BF18A086007016E948B04AED3B82103A36BEA41755B6CDDFAF10ACE3C6EF,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E8C8C4E642CBDB4D_1.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E8C8C4E642CBDB4D_1.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E8C8C4E642CBDB4D_1.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E8C8C4E642CBDB4D_1.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,426E9DDCC33664FAE1E5A48AD8C10328E56E686647E5E675A44C9643701EFEC2,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E8C8C4E642CBDB4D_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E8C8C4E642CBDB4D_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E8C8C4E642CBDB4D_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-E8C8C4E642CBDB4D_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,426E9DDCC33664FAE1E5A48AD8C10328E56E686647E5E675A44C9643701EFEC2,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-EA05C669DD77B689_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,2B45F50EAFEF577177C38CE0F0CC9CE4C7DB44D8A03BD2F5EEEF1E79BE4BA7A9,155
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-EA05C669DD77B689_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,0,0,1325BD632219655F1DE53476DA39D0764F5338D0E77DB1A1DD67897C84DCE31C,34
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-EA05C669DD77B689_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-EA05C669DD77B689_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,1,0,5F70BF18A086007016E948B04AED3B82103A36BEA41755B6CDDFAF10ACE3C6EF,0
