file,offset,japanese,encoded_bytes,raw_hex,classification
COMM.DAT,0x9AACA,今攻軍 見男るで<N:＄:1>石風闘命自石方<N:ク:12>,18,C8 D0 BA E0 7B A0 B3 22 30 05 94 C1 93 CC A4 94 C4 80,unverified_direct_candidate
COMM.DAT,0x9ABEE,わウっ者ムかマはアト軍後<CTRL:F9>見炎<N:ｃ:9>ッ聞ー聞もデ1で氷ウウえ！<N:ク:12>,31,43 71 75 7E D8 20 64 28 42 95 BA C3 F9 A0 BF 17 82 88 31 88 38 81 12 30 DF 14 71 71 46 02 80,unverified_direct_candidate
COMM.DAT,0x9AC34,人力敵ダ<N:ク:12> 聞今すれっ,11,52 61 BD 67 80 01 88 C8 8C 32 75,unverified_direct_candidate
COMM.DAT,0x9ACF1,ルえそ沼る聞ッれジ,10,53 46 41 DF 34 22 88 82 32 7F,unverified_direct_candidate
COMM.DAT,0x9AFD6,命聞聞今すメ ,7,CC 88 88 C8 8C 78 01,unverified_direct_candidate
COMM.DAT,0x9B2C3,っバっサ備び勝大軍<N:ク:12>,10,75 AF 75 77 C5 99 D5 50 BA 80,unverified_direct_candidate
COMM.DAT,0x9B39C,軍加炎ぶらきき達,8,BA AA BF CA 33 44 44 83,unverified_direct_candidate
COMM.DAT,0x9B3DC,わわン<CTRL:F7>達命来まや気上フ・ラわきン<N:ク:12>,18,43 43 34 F7 83 CC 9A 27 40 A9 B9 C9 2C 57 43 44 34 80,unverified_direct_candidate
COMM.DAT,0x9B4D5,3！待来す聞<CTRL:FB>今命ば力目す聞げ軍ひぶフ,19,14 02 98 9A 8C 88 FB C8 CC 58 61 AC 8C 88 9C BA 7D CA A6,unverified_direct_candidate
COMM.DAT,0x9B56C,す命今今待<N:ｌ:5>力聞ひはト,11,8C CC C8 C8 98 5B 61 88 7D 28 5C,unverified_direct_candidate
COMM.DAT,0x9B5CA,び待ぶ聞ょサばでち老フ臣っ命の僧で,17,99 98 CA 88 73 77 58 30 4B A8 C9 8B A1 CC 1C 84 30,unverified_direct_candidate
COMM.DAT,0x9B7DF,かる”るはめい大）石撃3正石分トてタ<N:≠:16>デ,20,20 22 03 22 28 51 1B 50 0A 94 B1 14 C7 94 B2 5C 21 62 04 81,unverified_direct_candidate
COMM.DAT,0x9B91F,闘ょす石撃3フら！ゃー今ン<N:ク:12>,14,93 73 8C 94 B1 14 C9 33 02 48 31 C8 34 80,unverified_direct_candidate
COMM.DAT,0x9BBC5,敵ア方かそッはン達か！ど,12,BD 42 C4 20 41 82 28 34 83 20 02 54,unverified_direct_candidate
COMM.DAT,0x9BD21,い撃来すび聞 ,7,1B B1 9A 8C 99 88 01,unverified_direct_candidate
COMM.DAT,0x9BE88,軍加 デ”かポルつ聞1,11,BA AA 01 81 03 20 D7 53 45 88 12,unverified_direct_candidate
COMM.DAT,0x9C578,加来今もナ,5,AA 9A C8 38 7C,unverified_direct_candidate
COMM.DAT,0x9CA63,て気回目す自ふへ ,9,21 A9 9E AC 8C A4 97 5A 01,unverified_direct_candidate
COMM.DAT,0x9CA6D,ラん<N:．:2>テ 話てば男4聞つ分,14,57 2D 0F DB E0 9A B0 21 58 B3 15 88 45 B2,unverified_direct_candidate
COMM.DAT,0x9EA3A,はど自おきらバッッへ今様ですジ<N:．:2>,16,28 54 A4 3B 44 33 AF 82 82 8A C8 CB 30 8C 7F 0F,unverified_direct_candidate
COMM.DAT,0x9EAAF,聞待聞ッ1,5,88 98 88 82 12,unverified_direct_candidate
COMM.DAT,0x9EAED,聞場待聞待軍ジ’,8,88 89 98 88 98 BA 7F 08,unverified_direct_candidate
COMM.DAT,0x9EBFA,霊れ命発戦,5,4F 32 CC 76 63,unverified_direct_candidate
COMM.DAT,0x9F38F,ゃっ出達僧う<CTRL:FB>はわ言,10,48 75 56 83 84 26 FB 28 43 91,unverified_direct_candidate
COMM.DAT,0x9F43C,上見 はシか（目げぶマ決かナ,14,B9 A0 01 28 60 20 09 AC 9C CA 64 9D 20 7C,unverified_direct_candidate
COMM.DAT,0x9F4C3,ア聞ばメ<CTRL:FF>デ手るゃはわ入<N:ｃ:9>サメは戦王か戦サだ思,23,42 88 58 78 FF 81 87 22 48 28 43 86 17 77 78 28 63 5D 20 63 77 35 9F,unverified_direct_candidate
COMM.DAT,0x9F601,もメジ出ば入今へびへ老 <CTRL:FF>出ば,15,38 78 7F 56 58 86 C8 8A 99 8A A8 01 FF 56 58,unverified_direct_candidate
COMM.DAT,0x9FF23,こ気軍っち,5,2E A9 BA A1 4B,unverified_direct_candidate
COMM.DAT,0x9FFF5,<CTRL:FE>ジ）サダつお軍上軍ジ軍撃ヤらど発ダ1,19,FE 7F 0A 77 67 45 3B BA B9 BA 7F BA B1 BB 33 54 76 67 12,unverified_direct_candidate
COMM.DAT,0xA00C5,フ老気水発ダジ風げげ聞,11,C9 A8 A9 B8 76 67 7F C1 9C 9C 88,unverified_direct_candidate
COMM.DAT,0xA03A9,上聞や地地,5,B9 88 40 90 90,unverified_direct_candidate
COMM.DAT,0xA03D8,発つ！め今聞,6,76 45 02 51 C8 88,unverified_direct_candidate
COMM.DAT,0xA0F28,大臣兵参聞ジ兵つわン今場<N:*:7>ジ3行 （3,19,50 8B 66 A5 88 7F 66 45 43 34 C8 89 0B 7F 14 74 01 09 14,unverified_direct_candidate
COMM.DAT,0xA11E7, <N:ъ:14>動ぎ聖我めびカ（軍山目,14,01 1A DC DD 7D CD BE 51 99 BC 09 BA 9B AC,unverified_direct_candidate
COMM.DAT,0xA1296,デ’ュあ面,6,81 08 AB 3F DE 8C,unverified_direct_candidate
COMM.DAT,0xA12F8,話<CTRL:F7>地）地子目かア発僧ぶ,12,B0 F7 90 0A 90 96 AC 20 42 76 84 CA,unverified_direct_candidate
COMM.DAT,0xA1B93, ！軍っふュ,6,01 02 BA 75 97 AB,unverified_direct_candidate
COMM.DAT,0xA1C0B,かッ今サ！ 場,8,20 82 C8 77 02 DF C8 89,unverified_direct_candidate
COMM.DAT,0xA1D50,ジはわ入,4,7F 28 43 86,unverified_direct_candidate
COMM.DAT,0xA1E06,シ発出男はは聞炎もばす今ろ兵上でサ<CTRL:FF>0ス軍軍いヤ0っ<N:ぺ:22>フ<N:ｃ:9>0ダジ、えにジ士えら軍<N:ъ:14>ぶ見ピ,45,60 76 56 B3 28 28 88 BF 38 58 8C C8 55 66 B9 30 77 FF 11 47 BA BA 1B BB 11 A1 DF BB C9 17 11 67 7F 24 46 23 7F 68 46 33 BA 1A CA A0 72,unverified_direct_candidate
COMM.DAT,0xA1F2B,ウンュ気げー,6,71 34 AB A9 9C 31,unverified_direct_candidate
COMM.DAT,0xA1F41,で出ダ出らお聞僧2<N:ﾉ:6>ももっ下,14,30 56 67 56 33 3B 88 84 13 10 38 38 75 70,unverified_direct_candidate
COMM.DAT,0xA20EB,今びフ<N:．:13>場待待すジ,10,C8 99 C9 DF 88 89 98 98 8C 7F,unverified_direct_candidate
COMM.DAT,0xA2120,<N:ﾉ:6>ジサフマ出私へ,8,10 7F 77 A6 64 56 85 8A,unverified_direct_candidate
COMM.DAT,0xA21C1,待<N:ぇ:2>ぶ！聞るッ聞炎らら聞今今’地,16,98 C0 CA 02 88 22 82 88 BF 33 33 88 C8 C8 08 90,unverified_direct_candidate
COMM.DAT,0xA2240,かッゃ<CTRL:F9>ダ者<N:．:2>シ！もに聞げ軍思加すど発と来マお,23,20 82 48 F9 67 7E 0F 60 02 38 23 88 9C BA 9F AA 8C 54 76 36 9A 64 3B,unverified_direct_candidate
COMM.DAT,0xA22F1,今び敵げ王,5,C8 99 BD 9C 5D,unverified_direct_candidate
COMM.DAT,0xA252C,パげたひ,4,A3 9C 1F 7D,unverified_direct_candidate
COMM.DAT,0xA2772,発ダつらはも思4ラばもわュ,13,76 67 45 33 28 38 9F 15 57 58 38 43 AB,unverified_direct_candidate
COMM.DAT,0xA2832,でっダサえ分<CTRL:FF>はッ3僧ラ水ア発正ダサだて 石,22,30 75 67 77 46 B2 FF 28 82 14 84 57 B8 42 76 C7 67 77 35 21 01 94,unverified_direct_candidate
COMM.DAT,0xA2AD0,で水おきに石,6,30 B8 3B 44 23 94,unverified_direct_candidate
COMM.DAT,0xA2CB4,炎かもメ出ば入方,8,BF 20 38 78 56 58 86 C4,unverified_direct_candidate
COMM.DAT,0xA2CBD,へ者チ 出ば発もは,9,8A 7E 6C 01 56 58 76 38 28,unverified_direct_candidate
COMM.DAT,0xA2D23,はに何ー,4,28 23 6E 31,unverified_direct_candidate
COMM.DAT,0xA2D28,今上来と,4,C8 B9 9A 36,unverified_direct_candidate
COMM.DAT,0xA2D2D,ゃきせル2ば僧2,8,48 44 59 53 13 58 84 13,unverified_direct_candidate
COMM.DAT,0xA303A,0我来テ上年,6,11 BE 9A DB B9 DA,unverified_direct_candidate
COMM.DAT,0xA34D9,げ目加老<CTRL:FF>れら様気気す聞,12,9C AC AA A8 FF 32 33 CB A9 A9 8C 88,unverified_direct_candidate
COMM.DAT,0xA389C,僧聞バ命場気来ロ,8,84 88 AF CC 89 A9 9A A2,unverified_direct_candidate
COMM.DAT,0xA3B58,は、ピれ達出 メナ <N:≠:16> も場,14,28 24 72 32 83 56 01 78 7C 01 04 01 38 89,unverified_direct_candidate
COMM.DAT,0xA3B67,聞加加に,4,88 AA AA 23,unverified_direct_candidate
COMM.DAT,0xA3BA8,老 待待っび,6,A8 01 98 98 A1 99,unverified_direct_candidate
COMM.DAT,0xA3C3E,0我サ来上年,6,11 BE 77 9A B9 DA,unverified_direct_candidate
COMM.DAT,0xA415F,に場はアサ力フ<CTRL:F9>上国 ,11,23 89 28 42 77 61 C9 F9 B9 5E 01,unverified_direct_candidate
COMM.DAT,0xA4220,デ<N:X:20>らッはテらもッや。今，,13,81 06 33 82 28 DB 33 38 82 40 37 C8 0D,unverified_direct_candidate
COMM.DAT,0xA4450,兵大’で<CTRL:FF>きも僧も気ル発出ニン<N:ク:12>）シへ一かど会,23,66 50 08 30 FF 44 38 84 38 A9 53 76 56 D1 34 80 0A 60 8A 8E 20 54 7B,unverified_direct_candidate
COMM.DAT,0xA44EB,がはれ大シ待今,7,2A 28 32 50 60 98 C8,unverified_direct_candidate
COMM.DAT,0xA450F,’（スン聞サ待場’勝とてピデを,15,08 09 47 34 88 77 98 89 08 D5 36 21 72 81 2F,unverified_direct_candidate
COMM.DAT,0xA4697,<N:‐:2>，デ’オ下わろつ思今げす命’チ（ ,18,0E 0D 81 08 8F 70 43 55 45 9F C8 9C 8C CC 08 6C 09 01,unverified_direct_candidate
COMM.DAT,0xA46E0,命びげバ場撃’,7,CC 99 9C AF 89 B1 08,unverified_direct_candidate
COMM.DAT,0xA49CB,び言て知,4,99 91 21 C6,unverified_direct_candidate
COMM.DAT,0xA6425,つ出つわ達わ本ア<CTRL:EF>大兵とるか,14,45 56 45 43 83 43 92 42 EF 50 66 36 22 20,unverified_direct_candidate
COMM.DAT,0xA6699,ヤつる<N:*:7> ルつ聞び,9,BB 45 22 0B 01 53 45 88 99,unverified_direct_candidate
COMM.DAT,0xA66FC,人思兵出兵出にラ下大,10,52 9F 66 56 66 56 23 57 70 50,unverified_direct_candidate
COMM.DAT,0xA6707,タ<CTRL:F7>人ッ聞 ！もッはう場う前2す,16,62 F7 52 82 88 01 02 38 82 28 26 89 26 AE 13 8C,unverified_direct_candidate
COMM.DAT,0xA6786,タ！にッれ・か詳戦ダろンを1わど炎つ聞きろ僧だ0ょル ンどつにな<N:ﾉ:6>ろン<CTRL:FB>ゃ兵,40,62 02 23 82 32 2C 20 DF 33 63 67 55 34 2F 12 43 54 BF 45 88 44 55 84 35 11 73 53 DF 66 34 54 45 23 1D 10 55 34 FB 48 66,unverified_direct_candidate
COMM.DAT,0xA67C8,らにはャかてン,7,33 23 28 D6 20 21 34,unverified_direct_candidate
COMM.DAT,0xA67D0,聞っれ地,4,D3 75 32 90,unverified_direct_candidate
COMM.DAT,0xA67D5,はるルる’お、？下つ話,11,28 22 53 22 08 3B 24 3C 70 45 B0,unverified_direct_candidate
COMM.DAT,0xA67FC,タス出マつ<N:ぇ:2>,6,62 47 56 64 45 C0,unverified_direct_candidate
COMM.DAT,0xA6821,もろへ行ふもわやれる人私<N:ク:12>話,14,38 55 5A 74 97 38 43 40 32 22 52 85 80 B0,unverified_direct_candidate
COMM.DAT,0xA6893,れ地自<CTRL:EF>もと僧わが はきにをゃ戦達,17,32 90 A4 EF 38 36 84 43 2A 01 28 44 23 2F 48 63 83,unverified_direct_candidate
COMM.DAT,0xA6A2C, ，パ目た風,6,01 0D A3 AC 1F C1,unverified_direct_candidate
COMM.DAT,0xA6D17,下）れか ろ思,7,70 0A 32 20 01 55 9F,unverified_direct_candidate
COMM.DAT,0xA6D8C,はろえしーッ,6,28 55 46 1E 31 82,unverified_direct_candidate
COMM.DAT,0xA6E1D,地”も 時る,6,90 03 38 25 CF 22,unverified_direct_candidate
COMM.DAT,0xA6E73,かナ回で ！もッ聞る！地,12,20 7C 9E 30 01 02 38 82 88 22 02 90,unverified_direct_candidate
COMM.DAT,0xA6ECD,わ、ジッるはわつ達ル私ッ<CTRL:EF>聞’はッそ,18,43 24 7F 82 22 28 43 45 83 53 85 82 EF 88 08 28 82 41,unverified_direct_candidate
COMM.DAT,0xA6EFD,でン達聞は国ウ ッ’も’<CTRL:FE>アッ下！あ達聞,20,30 34 83 88 28 5E 71 01 82 08 38 08 FE 42 82 70 02 3F 83 88,unverified_direct_candidate
COMM.DAT,0xA704C,わに聞攻,4,43 23 88 D0,unverified_direct_candidate
COMM.DAT,0xA729A,地 らど草 兵ラ達地”ど<N:＄:1>,15,90 01 33 54 DD 65 E0 F2 66 57 83 90 03 54 05,unverified_direct_candidate
COMM.DAT,0xA73F4,や兵つ動っ風地！れき<N:＄:1>者所聞ッく地,17,40 66 45 DC A1 C1 90 02 32 44 05 7E C2 88 82 3E 90,unverified_direct_candidate
COMM.DAT,0xA77EA,わ誤ルきッばシ1やっ<N:ｌ:5>つる地！らゃや”ど<N:ﾉ:6>”ぜどンは下！見,30,43 DF 45 53 44 82 58 60 12 40 75 5B 45 22 90 02 33 48 40 03 54 10 03 A7 54 34 28 70 02 A0,unverified_direct_candidate
COMM.DAT,0xA7878,でマえ僧<CTRL:FF>聞ルつわき達もど過 でろ、聞地,21,30 64 46 84 FF 88 53 45 43 44 83 38 54 DE 80 01 30 55 24 88 90,unverified_direct_candidate
COMM.DAT,0xA794A,はろ炎つろ に,7,28 55 BF 45 55 25 23,unverified_direct_candidate
COMM.DAT,0xA79C0,はーるかッり<N:ﾉ:6>兵ジだどき僧わつら<N:ク:12>,17,28 31 22 20 82 39 10 66 7F 35 54 44 84 43 45 33 80,unverified_direct_candidate
COMM.DAT,0xA7A17,聞や ピ ルどろッ時れらッらテ,15,88 40 01 72 01 53 54 55 82 CF 32 33 82 33 DB,unverified_direct_candidate
COMM.DAT,0xA7A77,思きもらる聞攻！そ 、あわンもきにる下！地,21,9F 44 38 33 22 88 D0 02 41 01 24 3F 43 34 38 44 23 22 70 02 90,unverified_direct_candidate
COMM.DAT,0xA8080,パ目た風,4,A3 AC 1F C1,unverified_direct_candidate
COMM.DAT,0xA84B0,わ達士戦私<N:げ:26>ダ聖れ下,10,43 83 68 63 85 D2 67 CD 32 70,unverified_direct_candidate
COMM.DAT,0xA8CC0,れ”デき聞聞はにひれ力1<N:ク:12>聞,14,32 03 81 44 88 88 28 23 7D 32 61 12 80 88,unverified_direct_candidate
COMM.DAT,0xA8D11, ！者っ<N:＄:1>士ダ私もど兵ロ戦炎<N:ク:12>はッ聞はる聞,21,25 02 7E A1 05 68 67 85 38 54 66 A2 63 BF 80 28 82 88 28 22 88,unverified_direct_candidate
COMM.DAT,0xA8E0B,人ろつろ 達<CTRL:F1>ど年3”ど国で兵ダ<N:リ:12>るできウンシ’た！オ,27,52 55 45 55 25 83 F1 54 DA 14 03 54 5E 30 66 67 6F 22 30 44 71 34 60 08 1F 02 8F,unverified_direct_candidate
COMM.DAT,0xA8E4F,もウ<N:ﾉ:6>れ山わき人2ア出シ（れ！わたッは聞るッを<N:≠:16>か,25,38 71 10 32 9B 43 44 52 13 42 56 60 09 32 02 43 1F 82 28 88 22 82 2F 04 20,unverified_direct_candidate
COMM.DAT,0xA8E6A,てラルつ”大4ア攻,9,21 57 53 45 03 50 15 42 D0,unverified_direct_candidate
COMM.DAT,0xA8F64,は命命デ気す,6,28 CC CC 81 A9 8C,unverified_direct_candidate
COMM.DAT,0xA9191,シ発出ら今得以支<N:≠:16>て,13,60 76 56 33 C8 DD A7 DE FE DE 10 04 21,unverified_direct_candidate
COMM.DAT,0xA94A0,な”士ょメ達よ,7,1D 03 68 73 78 83 3D,unverified_direct_candidate
COMM.DAT,0xA953E,聞はる<N:７:11>デど！婚めてデ今に,14,88 28 22 18 81 54 02 DF 40 51 21 81 C8 23,unverified_direct_candidate
COMM.DAT,0xA99EA,マサ世テ,4,64 77 CE DB,unverified_direct_candidate
COMM.DAT,0xAB2C8,か！動<CTRL:FF>はンわど発0ダフナル,14,20 02 DC FF 28 34 43 54 76 11 67 C9 7C 53,unverified_direct_candidate
COMM.DAT,0xAB6DA,<N:［:23>ス大員動聖炎待する本聞れた,15,E0 21 47 50 8D DC CD BF 98 2B 22 92 88 32 1F,unverified_direct_candidate
COMM.DAT,0xAB84C,地父る聞,4,90 B7 22 88,unverified_direct_candidate
COMM.DAT,0xAB8A6,はちわ僧て<N:＆:4>もる,8,28 4B 43 84 21 07 38 22,unverified_direct_candidate
COMM.DAT,0xAB8C5,もわ達メ我フへ！ウ（,10,38 43 83 78 BE C9 8A 02 71 09,unverified_direct_candidate
COMM.DAT,0xABC46,バとッ聞員地,6,AF 36 82 88 8D 90,unverified_direct_candidate
COMM.DAT,0xABC8F,動・下 炎聞聞だ出出！地 す<CTRL:E1>聞下,17,DC 2C 70 01 BF 88 88 35 56 56 02 90 01 8C E1 88 70,unverified_direct_candidate
COMM.DAT,0xABDA3,達手手だ！下 ムや,9,83 87 87 35 02 70 01 D8 40,unverified_direct_candidate
COMM.DAT,0xABE9F,思水’ゃ石聞オタ下！に手老僧っ<N:ﾉ:6> 地,18,9F B8 08 48 94 88 8F 62 70 02 23 87 A8 84 A1 10 01 90,unverified_direct_candidate
COMM.DAT,0xAC1FD,ア<CTRL:F5>ムテ山聞の炎す待動へ動と,14,42 F5 D8 DB 9B 88 1C BF 8C 98 DC 8A DC 36,unverified_direct_candidate
COMM.DAT,0xAC27F,か士聞僧ア私<CTRL:FF>入入兵ばア私デ待,15,20 68 88 84 42 85 FF 86 86 66 58 42 85 81 98,unverified_direct_candidate
COMM.DAT,0xAC314,ー地聞ピ,4,31 90 88 72,unverified_direct_candidate
COMM.DAT,0xAC4DF,ゃゃ会シ聞達達はデ聞）,11,48 48 7B 60 88 83 83 28 81 88 0A,unverified_direct_candidate
COMM.DAT,0xAC5ED,地入ニ（ナた,6,90 86 D1 09 7C 1F,unverified_direct_candidate
COMM.DAT,0xACA65,デか2ょ人一ーまえにへかて<N:ﾉ:6>1聞大,17,81 20 13 73 52 8E 31 27 46 23 8A 20 21 10 12 88 50,unverified_direct_candidate
COMM.DAT,0xACA7C,ン面動員ー兵山ンデ水,11,34 DE 8C DC 8D 31 66 9B 34 81 B8,unverified_direct_candidate
COMM.DAT,0xACAC1,動員お地,4,DC 8D 3B 90,unverified_direct_candidate
COMM.DAT,0xACBB5,ま老聞ら下！ータ聞で,10,27 A8 88 33 70 02 31 62 88 30,unverified_direct_candidate
COMM.DAT,0xACC39,たぶもッ待,5,1F CA 38 82 98,unverified_direct_candidate
COMM.DAT,0xACFFA,パ目たな,4,A3 AC 1F 1D,unverified_direct_candidate
COMM.DAT,0xAD348,員ひ水か”聞は<N:｣:11>と聞た,11,8D 7D B8 20 03 88 28 65 36 88 1F,unverified_direct_candidate
COMM.DAT,0xAD508,老てら？士ー聞前,8,A8 21 33 3C 68 31 88 AE,unverified_direct_candidate
COMM.DAT,0xAD56C,ねへ動す今命す敵,8,4C 8A DC 8C C8 CC 8C BD,unverified_direct_candidate
COMM.DAT,0xAD93B,聞員るニ,4,88 8D 22 D1,unverified_direct_candidate
COMM.DAT,0xADD2F,ン見 場フポ待げ今か,10,34 A0 01 89 C9 D7 98 9C C8 20,unverified_direct_candidate
COMM.DAT,0xADD3A,たや”今場 後方聞気地<N:X:20>ル兵ジろ僧動<CTRL:FE>都待言,24,1F 40 03 C8 89 DF C8 C3 C4 88 A9 90 06 53 66 7F 55 84 DC FE DE 98 98 91,unverified_direct_candidate
COMM.DAT,0xADD91,聞へ下 か,5,88 8A 70 01 20,unverified_direct_candidate
COMM.DAT,0xADE6F,<N:ぇ:2> 現ら、地”命記聖地 す地（,18,C0 DF DC DD 8C 33 24 90 03 CC DD F5 CD 90 01 8C 90 09,unverified_direct_candidate
COMM.DAT,0xADF52,ー見”今こや,6,31 A0 03 C8 7A 40,unverified_direct_candidate
COMM.DAT,0xADF81,老へ聞地”達ム待ベ地 こ 達<N:ク:12> ア達地 ,20,A8 8A 88 90 03 83 D8 98 B4 90 01 7A 01 83 80 01 42 83 90 01,unverified_direct_candidate
COMM.DAT,0xADFA8,待失水山臣,6,98 DD DC B8 9B 8B,unverified_direct_candidate
COMM.DAT,0xAE083,大 動聖今剣が時き、へ食<N:ﾉ:6>話”本聞国参,21,50 01 DC CD C8 DD 8D 2A CF 44 24 8A DD 30 10 B0 03 92 88 5E A5,unverified_direct_candidate
COMM.DAT,0xAE101,目ヤ撃自大,5,AC BB B1 A4 50,unverified_direct_candidate
COMM.DAT,0xAE123,命例0から動ダ世す聞も,12,CC DE 51 11 20 33 DC 67 CE 8C 88 38,unverified_direct_candidate
COMM.DAT,0xAE13B,動命やで<N:ﾉ:6> 老場っ老所 委ょねへ動ト,19,DC CC 40 30 10 01 A8 89 75 A8 C2 01 DD 13 73 4C 8A DC 5C,unverified_direct_candidate
COMM.DAT,0xAE152,で<N:ﾉ:6>命命命ばか目僧にゃ来霊,13,30 10 CC CC CC 58 20 AC 84 23 48 9A 4F,unverified_direct_candidate
COMM.DAT,0xAE1F5,聞ア聞だーデ,6,88 42 88 35 31 81,unverified_direct_candidate
COMM.DAT,0xAE910,聞つあらだママルルで2や,12,88 29 3F 33 35 64 64 53 53 30 13 40,unverified_direct_candidate
COMM.DAT,0xAE9AC,気ルンマつ炎っぜ様裏支！れヤッ聞 ,19,A9 53 34 64 45 BF 75 A7 CB DD FE DE 10 02 32 BB 82 88 01,unverified_direct_candidate
COMM.DAT,0xAEAC3,<CTRL:F7>今命聞モ1聞ば僧今ウ死で）,15,F7 C8 CC 88 5F 12 88 58 84 C8 71 DD 22 30 0A,unverified_direct_candidate
COMM.DAT,0xAEB3B,ッ聞今剣話,6,82 88 C8 DD 8D B0,unverified_direct_candidate
COMM.DAT,0xAEBFB,所聞す目自加闘<N:．:13>すゃろ、め,14,C2 88 8C AC A4 AA 93 DF 88 8C 48 55 24 51,unverified_direct_candidate
COMM.DAT,0xAEC1A,員聞今霊,4,8D 88 C8 4F,unverified_direct_candidate
COMM.DAT,0xAEC76,ムポもど 霊 らめ,9,D8 D7 38 54 25 4F 01 33 51,unverified_direct_candidate
COMM.DAT,0xAEEA0,<N:ク:12>ポは僧’そ私聞地,9,80 D7 28 84 08 41 85 88 90,unverified_direct_candidate
COMM.DAT,0xAEEDA,れ、下 わ僧シ4れ数で,12,32 24 70 01 43 84 60 15 32 DE D7 30,unverified_direct_candidate
COMM.DAT,0xAEEE7,はわ僧シ4はきフ手,9,28 43 84 60 15 28 44 A6 87,unverified_direct_candidate
COMM.DAT,0xAF4AD, 聞達ラ、地,6,25 88 83 57 24 90,unverified_direct_candidate
COMM.DAT,0xAFB63,今待聞ッ聞待者下 聞,10,C8 98 88 82 88 98 7E 70 01 88,unverified_direct_candidate
COMM.DAT,0xAFD7D,す上来軍場命者<CTRL:E5>かは,10,8C B9 9A BA 89 CC 7E E5 20 28,unverified_direct_candidate
COMM.DAT,0xAFEAB,か’ゃに場,5,20 08 48 23 89,unverified_direct_candidate
COMM.DAT,0xB07F9,フ気ュュ,4,C9 A9 AB AB,unverified_direct_candidate
COMM.DAT,0xB0916,かモだまれわつ炎,8,20 5F 35 27 32 43 45 BF,unverified_direct_candidate
COMM.DAT,0xB0F46,マえは力<N:ｌ:5>つ思ら軍1さュ,12,64 46 28 61 5B 45 9F 33 BA 12 3A AB,unverified_direct_candidate
COMM.DAT,0xB0F7C,でルえれラ加戻た太いヤュか’聞ラ世！<CTRL:E7>び軍撃し4<N:ﾉ:6>,26,30 53 46 32 57 AA D9 1F DD A9 1B BB AB 20 08 D3 57 CE 02 E7 99 BA B1 1E 15 10,unverified_direct_candidate
COMM.DAT,0xB1315,つ<N:｣:11>ム命ど会出方に,9,45 65 D8 CC 54 7B 56 C4 23,unverified_direct_candidate
COMM.DAT,0xB1364,大達出今今<CTRL:F7>わつすに,10,50 83 56 C8 C8 F7 43 45 8C 23,unverified_direct_candidate
COMM.DAT,0xB16F4, 命大 ど大,7,E0 DE CC 50 01 54 50,unverified_direct_candidate
COMM.DAT,0xB1798,聞場我シ,4,88 89 BE 60,unverified_direct_candidate
COMM.DAT,0xB19BE,炎かわ達員ッ聞  ば<CTRL:FA>出,12,BF 20 43 83 8D 82 88 01 01 58 FA 56,unverified_direct_candidate
COMM.DAT,0xB1C67,か参かシ（つ”ら時動世す今参<N:ﾉ:6>一,16,20 A5 20 60 09 45 03 33 CF DC CE 8C C8 A5 10 8E,unverified_direct_candidate
COMM.DAT,0xB1CF8,自聞聞見 <CTRL:FF>か士行ス戦る待’ジ聞場れ聞とーまか！時達<N:ｃ:12>にムバ！れ,32,A4 88 88 A0 01 FF 20 68 74 47 63 22 98 08 7F 88 89 32 88 36 31 27 20 02 CF 83 16 23 D8 AF 02 32,unverified_direct_candidate
COMM.DAT,0xB1D2C,でももか,4,30 38 38 20,unverified_direct_candidate
COMM.DAT,0xB1D6E,ジ場今達ど発士今,8,7F 89 C8 83 54 76 68 C8,unverified_direct_candidate
S000.DAT,0x10D8,か て る に 、   う ま ”,17,20 01 21 01 22 01 23 01 24 01 25 01 26 01 27 01 03,unverified_direct_candidate
S000.DAT,0x1108,や そ ア わ き つ え ス 、,17,40 01 41 01 42 01 43 01 44 01 45 01 46 01 47 01 24,unverified_direct_candidate
S000.DAT,0x1138,シ 力 タ 戦 マ <N:｣:11> 兵 ダ 戦,17,60 01 61 01 62 01 63 01 64 01 65 01 66 01 67 01 63,unverified_direct_candidate
S000.DAT,0x1168,<N:ク:12> デ ッ 達 僧 私 入 手 、,17,80 01 81 01 82 01 83 01 84 01 85 01 86 01 87 01 24,unverified_direct_candidate
S000.DAT,0x1198,見 っ ロ パ 自 参 フ ぜ わ,17,A0 01 A1 01 A2 01 A3 01 A4 01 A5 01 A6 01 A7 01 43,unverified_direct_candidate
S000.DAT,0x1CE1,やタ’かやタ’ややタ’シやタ’<N:ク:12>やタ’見やタ’<N:ぇ:2>やタ’ タ’,31,40 62 08 20 40 62 08 40 40 62 08 60 40 62 08 80 40 62 08 A0 40 62 08 C0 40 62 08 E0 40 62 08,unverified_direct_candidate
S000.DAT,0x1D61,シタ’かシタ’やシタ’シシタ’<N:ク:12>シタ’見シタ’<N:ぇ:2>シタ’ タ’,31,60 62 08 20 60 62 08 40 60 62 08 60 60 62 08 80 60 62 08 A0 60 62 08 C0 60 62 08 E0 60 62 08,unverified_direct_candidate
S000.DAT,0x1E61,見タ’か見タ’や見タ’シ見タ’<N:ク:12>見タ’見見タ’<N:ぇ:2>見タ’ タ’,31,A0 62 08 20 A0 62 08 40 A0 62 08 60 A0 62 08 80 A0 62 08 A0 A0 62 08 C0 A0 62 08 E0 A0 62 08,unverified_direct_candidate
