source file,offset,decoded japanese
B/SB072.DAT,0x47DCE,え<CTRL:FF:04>
B/SB072.DAT,0x47F1E,"大臣 
どうやら◇聖柩◇を手に入れたようだな
ご苦労、ご苦労。"
B/SB072.DAT,0x47FEC,"大臣 
洞窟を調ベろ!
◇聖柩◇があるはすだ。"
B/SB072.DAT,0x480F6,"兵士 
ありました。"
B/SB072.DAT,0x48134,"大臣 
よし、こいつらを引き立てろ!"
B/SB072.DAT,0x48268,"大臣 
それがよかろう。
われらはトウヴィルの村人の命を
どうにでもできるのだからな。"
B/SB072.DAT,0x482CC,"大臣 
勇者とて、母親の命は大切だろう。"
B/SB072.DAT,0x48320,"大臣 
はつはつはつはつはつ。"
B/SB072.DAT,0x48440,<CTRL:FD:FF>が
B/SB072.DAT,0x486A4,<CTRL:FD:FF>が
C1/SC011.DAT,0x46DE6,"戦闘になるぞ。いいか？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる"
C1/SC011.DAT,0x46E48,"戦闘になるよ。いいの？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる"
C1/SC011.DAT,0x46EAA,"やるぜ。もちろんいいよな
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる"
C1/SC011.DAT,0x46F0E,"戦闘になるけど、いいのかな？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる"
C1/SC011.DAT,0x46F74,"戦闘になるがいいのかな？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる"
C1/SC011.DAT,0x46FD8,"いいか？
<CTRL:E5:03>はい
<CTRL:E5:03>やつっりやめる"
C1/SC011.DAT,0x47034,"どうしようかね
<CTRL:E5:03>やる
<CTRL:E5:03>やつっりやめる"
C2/SC0B6.DAT,0x45C78,今までの勝利回数は<CTRL:E8:13>回です。<CTRL:E4:3D>
C2/SC0B6.DAT,0x45CD4,"勝利回数10回の方には、
ちょつとうれしい賞品がございます。
がんばつて下さい。"
C2/SC0B6.DAT,0x45D8C,今までの勝利回数は<CTRL:E8:13>回です。<CTRL:E4:3D>
C2/SC0B6.DAT,0x45DE8,"20回までのこり<CTRL:E8:21>回です。
がんばつて下さい。"
C2/SC0B6.DAT,0x45E8A,今までの勝利回数は<CTRL:E8:13>回です。<CTRL:E4:3D>
C2/SC0B6.DAT,0x45EE6,"40回までのこり<CTRL:E8:21>回です。
がんばつて下さい。"
C2/SC0B6.DAT,0x45F88,今までの勝利回数は<CTRL:E8:13>回です。<CTRL:E4:3D>
C2/SC0B6.DAT,0x45FE4,"80回までのこり<CTRL:E8:21>回です。
がんばつて下さい。"
C2/SC0B6.DAT,0x46086,今までの勝利回数は<CTRL:E8:13>回です。<CTRL:E4:3D>
C2/SC0B6.DAT,0x460E2,"120回までのこり<CTRL:E8:21>回です。
がんばつて下さい。"
C2/SC0B6.DAT,0x46184,今までの勝利回数は<CTRL:E8:13>回です。<CTRL:E4:3D>
C2/SC0B6.DAT,0x461E0,"160回までのこり<CTRL:E8:21>回です。
がんばつて下さい。"
C2/SC0B6.DAT,0x46282,今までの勝利回数は<CTRL:E8:13>回です。<CTRL:E4:3D>
C2/SC0B6.DAT,0x462DE,"200回までのこり<CTRL:E8:21>回です。
がんばつて下さい。"
C2/SC0B6.DAT,0x46380,今までの勝利回数は<CTRL:E8:13>回です。<CTRL:E4:3D>
C2/SC0B6.DAT,0x463DC,"1000回までのこり<CTRL:E8:21>回です。
あきらめないで、がんばつて下さい。"
C2/SC0B6.DAT,0x4648E,"10回目の勝利をきねんして
プレゼントがございます。
次の商品からお選び下さい。"
C2/SC0B6.DAT,0x464F8,"<CTRL:E5:03>◇みなぎる果実◇
<CTRL:E5:03>◇大きい爆弾◇
<CTRL:E5:03>◇弱りの玉◇
<CTRL:E5:03>◇復活の薬◇"
C2/SC0B6.DAT,0x46572,◇みなぎる果実◇を手にいれた。
C2/SC0B6.DAT,0x4660A,◇大きい爆弾◇を手にいれた。
C2/SC0B6.DAT,0x466A0,◇弱りの玉◇を手にいれた。
C2/SC0B6.DAT,0x46736,◇復活の薬◇を手にいれた。
C2/SC0B6.DAT,0x4681A,"20回目の勝利をきねんして
プレゼントがございます。
次の商品からお選び下さい。"
C2/SC0B6.DAT,0x46884,"<CTRL:E5:03>◇ちからの実◇
<CTRL:E5:03>◇パロの実◇
<CTRL:E5:03>◇いのちの木の実◇
<CTRL:E5:03>◇魔力の泉◇"
C2/SC0B6.DAT,0x468FA,◇ちからの実◇を手にいれた。
C2/SC0B6.DAT,0x46990,◇パロの実◇を手にいれた。
C2/SC0B6.DAT,0x46A24,◇いのちの木の実◇を手にいれた。
C2/SC0B6.DAT,0x46ABC,◇魔力の泉◇を手にいれた。
C2/SC0B6.DAT,0x46BA0,"40回目の勝利をきねんして
プレゼントがございます。
次の商品からお選び下さい。"
C2/SC0B6.DAT,0x46C0A,"<CTRL:E5:03>◇氷の守り◇
<CTRL:E5:03>◇炎の守り◇
<CTRL:E5:03>◇魔法のカート◇
<CTRL:E5:03>◇しつぷうのバンダナ◇"
C2/SC0B6.DAT,0x46C84,◇氷の守り◇を手にいれた。
C2/SC0B6.DAT,0x46D1A,◇炎の守り◇を手にいれた。
C2/SC0B6.DAT,0x46DAE,◇魔法のカート◇を手にいれた。
C2/SC0B6.DAT,0x46E46,◇しつぷうのバンダナ◇を手にいれた。
C2/SC0B6.DAT,0x46F2E,"80回目の勝利をきねんして
プレゼントがございます。
次の商品からお選び下さい。"
C2/SC0B6.DAT,0x46F98,"<CTRL:E5:03>◇スリープレスカート◇
<CTRL:E5:03>◇アンチへモジー◇
<CTRL:E5:03>◇鏡◇
<CTRL:E5:03>◇サングラス◇"
C2/SC0B6.DAT,0x4700E,◇スリープレスカート◇を手にいれた。
C2/SC0B6.DAT,0x470A8,◇アンチへモジー◇を手にいれた。
C2/SC0B6.DAT,0x47140,◇鏡◇を手にいれた。
C2/SC0B6.DAT,0x471D2,◇サングラス◇を手にいれた。
C2/SC0B6.DAT,0x472B4,"120回目の勝利をきねんして
プレゼントがございます。
次の商品からお選び下さい。"
C2/SC0B6.DAT,0x4731A,"
<CTRL:E5:03>◇ディールの牙◇"
C2/SC0B6.DAT,0x47360,◇ディールの牙◇を手にいれた。
C2/SC0B6.DAT,0x47446,"160回目の勝利をきねんして
プレゼントがございます。
次の商品からお選び下さい。"
C2/SC0B6.DAT,0x474B2,"<CTRL:E5:03>◇パワーリスト◇
<CTRL:E5:03>◇ハイパーフーツ◇
<CTRL:E5:03>◇いやしのお守り◇
<CTRL:E5:03>◇貝がら◇"
C2/SC0B6.DAT,0x4752A,◇パワーリスト◇を手にいれた。
C2/SC0B6.DAT,0x475C0,◇ハイパーフーツ◇を手にいれた。
C2/SC0B6.DAT,0x47658,◇いやしのお守り◇を手にいれた。
C2/SC0B6.DAT,0x476F0,◇貝がら◇を手にいれた。
C2/SC0B6.DAT,0x477D2,"200回目の勝利をきねんして
プレゼントがございます。
次の商品からお選び下さい。"
C2/SC0B6.DAT,0x47838,"
<CTRL:E5:03>◇幻のこて◇"
C2/SC0B6.DAT,0x4787C,◇幻のこて◇を手にいれた。
C2/SC0B6.DAT,0x47960,"1000回目の勝利をきねんして
プレゼントがございます。
次の商品からお選び下さい。"
C2/SC0B6.DAT,0x479C6,"
<CTRL:E5:03>◇闘技場の倉庫の中身◇"
C2/SC0B6.DAT,0x47A12,◇みなぎる果実◇を手にいれた。
C2/SC0B6.DAT,0x47A5A,◇大きい爆弾◇を手にいれた。
C2/SC0B6.DAT,0x47AA0,◇弱りの玉◇を手にいれた。
C2/SC0B6.DAT,0x47AE6,◇復活の薬◇を手にいれた。
C2/SC0B6.DAT,0x47B2C,◇ちからの実◇を手にいれた。
C2/SC0B6.DAT,0x47B72,◇パロの実◇を手にいれた。
C2/SC0B6.DAT,0x47BB6,◇いのちの木の実◇を手にいれた。
C2/SC0B6.DAT,0x47BFE,◇魔力の泉◇を手にいれた。
C2/SC0B6.DAT,0x47C44,◇氷の守り◇を手にいれた。
C2/SC0B6.DAT,0x47C8A,◇炎の守り◇を手にいれた。
C2/SC0B6.DAT,0x47CCE,◇魔法のカート◇を手にいれた。
C2/SC0B6.DAT,0x47D16,◇しつぷうのバンダナ◇を手にいれた。
C2/SC0B6.DAT,0x47D60,◇スリープレスカート◇を手にいれた。
C2/SC0B6.DAT,0x47DAA,◇アンチへモジー◇を手にいれた。
C2/SC0B6.DAT,0x47DF2,◇鏡◇を手にいれた。
C2/SC0B6.DAT,0x47E34,◇サングラス◇を手にいれた。
C2/SC0B6.DAT,0x47E78,◇パワーリスト◇を手にいれた。
C2/SC0B6.DAT,0x47EBE,◇ハイパーフーツ◇を手にいれた。
C2/SC0B6.DAT,0x47F06,◇いやしのお守り◇を手にいれた。
C2/SC0B6.DAT,0x47F4E,◇貝がら◇を手にいれた。
C2/SC0B6.DAT,0x47F92,◇幻のこて◇を手にいれた。
C2/SC0B6.DAT,0x47FD6,◇バイオレットレーサー◇を手にいれた。
C2/SC0B6.DAT,0x48020,◇一角獣の角◇を手にいれた。
C2/SC0B6.DAT,0x48064,"もう賞品はありませんが
がんばつて下さい。<CTRL:E4:3D>"
C2/SC0C1.DAT,0x489BC,"おー
こんな所に
じゅんせい◇へモジー◇が
いたわい。"
C2/SC0C1.DAT,0x48A18,"・・そうじゃ
さつそく◇調ベる◇じゃい。"
C2/SC0C1.DAT,0x48A90,およ・・。
C2/SC0C1.DAT,0x48AEC,"おお
なんとわしまで◇へモジー◇に
なつてしもうたわい。"
C2/SC0C1.DAT,0x48B40,とりあえすわしのニレクションに加えるぞい
C2/SC0C1.DAT,0x48B88,"もうけ、もうけ
うつひゃつひゃ"
C2/SC0C1.DAT,0x48BDE,召喚獣◇へモジー◇を手に入れました
COMM.DAT,0x90E90,"8マり"""
COMM.DAT,0x9E4F0,"8マり"""
COMM.DAT,0xA6168,"8マり"""
COMM.DAT,0xAAE58,"8マり"""
D/SD011.DAT,0x47F38,<CTRL:FE:FF>/
D/SD011.DAT,0x47F54,<CTRL:FE:FF>/
D/SD011.DAT,0x47F70,<CTRL:FE:FF>/
D/SD011.DAT,0x47F8C,<CTRL:FE:FF>/
D/SD014.DAT,0x47A8E,ちげえねえや。
D/SD014.DAT,0x47DB4,<CTRL:FE:FF>/
D/SD014.DAT,0x47DD8,<CTRL:FE:FF>/
D/SD014.DAT,0x47DFC,<CTRL:FE:FF>/
D/SD014.DAT,0x47E20,<CTRL:FE:FF>/
D/SD014.DAT,0x47EE6,<CTRL:FE:FF>/
D/SD014.DAT,0x47F0A,<CTRL:FE:FF>/
D/SD014.DAT,0x47F2E,<CTRL:FE:FF>/
D/SD014.DAT,0x47F52,<CTRL:FE:FF>/
D/SD015.DAT,0x47A5E,わしらもいくぞい。
D/SD015.DAT,0x47B44,さて、わしも行くかのう。
D/SD021.DAT,0x47B8E,"いつっしのこを言うように
なつてきたわい。"
D/SD021.DAT,0x47BDE,ふふつふふつふふつ。
D/SD031.DAT,0x45924,"みかけによらす強いのう。
おまえたち。"
D/SD031.DAT,0x4596E,さつきのモンスターに捕らえられていたおじいさんだ。
D/SD031.DAT,0x45AAA,"おまえたち、古の◇伝記◇を
認めてきたんじゃろうが。"
D/SD031.DAT,0x45BEA,"じゃっ、改めて聞くけど
◇聖柩◇の力を手に入れるには
どうすればいいんだい？"
D/SD031.DAT,0x45CA4,ますこの世界を形成する5大精霊を救わねばのう。
D/SD031.DAT,0x45D2E,"そうじゃ。
この世界を形作り、動かしている全ての精霊達の代表"
D/SD031.DAT,0x45D88,それが、地 水 火 風 光<CTRL:E4:0B> の5要素をつかさどる精霊じゃ。
D/SD031.DAT,0x45F3C,"みちびいたもの・<CTRL:E4:0B>・<CTRL:E4:0B>・<CTRL:E4:15>？
父さんからの手紙か!"
D/SD031.DAT,0x45F8E,それはどこから来たものかのう？
D/SD031.DAT,0x460E2,"話は決まつたようじゃのう。
では行くとしようか。"
D/SD031.DAT,0x463DA,"はて？
この石はなんだつたじゃろう・・<CTRL:E4:3D>"
D/SD031.DAT,0x463FC,ロマンシングストーンをもつていた!<CTRL:E4:3D>
D/SD031.DAT,0x46564,これから音声が聞きにくくなるのすこしボリュームを上げてね
D/SD031.DAT,0x465EE,◇すごいアイテム◇を手に入れた!
D/SD031.DAT,0x4672A,チョンガラの◇すごいアイテム◇をうばつた!<CTRL:E4:3D>
D/SD031.DAT,0x467FC,◇すごいアイテム◇をとりかえした!<CTRL:E4:3D>
D/SD031.DAT,0x4699E,◇すごいアイテム◇をとりあげた!
D/SD031.DAT,0x46A2A,◇すごいアイテム◇がこわれてとんだ!
D/SD031.DAT,0x46A88,◇こわれたアイテム◇に気づいていない。
D/SD031.DAT,0x48A5A,石を手に入れた!
D/SD031.DAT,0x48AA4,石を手に入れた!
D/SD071.DAT,0x486B4,"早く◇聖柩◇の所へ
行かなくちゃならないのに・・。"
D/SD071.DAT,0x48782,"来てやつたぜ。<CTRL:E4:3D>
約束通りな!"
D/SD071.DAT,0x488AA,"早く山を下りよう。
◇聖柩◇はサルバシオの滝だ!"
E5/SE05A.DAT,0x48734,ふふふ、<CTRL:E4:3D>よくぞここまできた。<CTRL:E4:3D>
E5/SE05A.DAT,0x48750,"しかし!<CTRL:E4:3D>
はたして、このわたしをたおせるかな<CTRL:E4:3D><CTRL:E4:3D>"
E5/SE05A.DAT,0x48772,"ふふふふ<CTRL:E4:3D>・<CTRL:E4:3D>・<CTRL:E4:3D>・<CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D>て、
<CTRL:E4:3D>だれもいないじゃない!？<CTRL:E4:3D><CTRL:E4:3D>"
E5/SE05A.DAT,0x487B6,こつちこつち、後ろにいるよ!<CTRL:E4:3D><CTRL:E4:3D>
E5/SE05A.DAT,0x487E0,え、<CTRL:E4:3D>うしろ<CTRL:E4:3D>
E5/SE05A.DAT,0x487F2,"なんて、ひきょうなやつらなの!<CTRL:E4:3D>
わたしを後ろからおそうなんて!<CTRL:E4:3D><CTRL:E4:3D>"
E5/SE05A.DAT,0x4881C,まつていなさい、いまそつちにいつてベッタベッタのメッタメッタに・・・<CTRL:E4:3D><CTRL:E4:3D>
E5/SE05A.DAT,0x48854,う、<CTRL:E4:3D>お、<CTRL:E4:3D>おもい<CTRL:E4:3D><CTRL:E4:3D>
E5/SE05A.DAT,0x48874,いつだああああああい!<CTRL:E4:3D>
E5/SE05A.DAT,0x48894,"なかなかやるわね、
もうゆるさないわ!<CTRL:E4:3D>えい!<CTRL:E4:3D>"
E5/SE05A.DAT,0x488C8,やつっりこつちの方がいいわね!<CTRL:E4:3D><CTRL:E4:3D>
E5/SE05A.DAT,0x488EE,いでよ、モンスター!!<CTRL:E4:3D>
E5/SE05A.DAT,0x48922,じゃあ、勝負よ!<CTRL:E4:3D>
E5/SE05A.DAT,0x48948,後ろだつていつてるのに・・・<CTRL:E4:3D>
E5/SE05A.DAT,0x48BF8,あーおもしろかつた<CTRL:E4:3D>
E5/SE05A.DAT,0x48C08,"わたし、決めたわ!<CTRL:E4:3D>
あなた達のおともだちになる!!<CTRL:E4:3D>"
E5/SE05A.DAT,0x48C32,おともだちつていつても・・・<CTRL:E4:3D>
E5/SE05A.DAT,0x48C52,わたしは世界一の大魔法使いチョニ。どうぞよろしく。<CTRL:E4:3D><CTRL:E4:3D>
E5/SE05A.DAT,0x48C8A,わたしと遊びたいときは、チョンガラさんのつぼでよんでね!<CTRL:E4:3D><CTRL:E4:3D>
E5/SE05A.DAT,0x48CBC,ただし、スメリアの◇ニルボ平原◇◇クイナの丘◇◇カラガン平野◇<CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D>
E5/SE05A.DAT,0x48CEC,ミルマーナの◇ルワジの森◇◇カカラスの森◇◇センバラの沼◇<CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D>
E5/SE05A.DAT,0x48D1A,アリバーシャの◇レイデン遺跡◇◇サラ砂漠◇◇イシュマのいわ場◇<CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D>
E5/SE05A.DAT,0x48D54,じゃないと、<CTRL:E4:3D>い・や・よつ!<CTRL:E4:3D>
E5/SE05A.DAT,0x48D7A,じゃあ、またねー!!<CTRL:E4:3D>
E5/SE05A.DAT,0x48FF6,"いらしゃいませ!
ちょこでえーす!!<CTRL:E4:3D><CTRL:E4:3D>"
E5/SE05A.DAT,0x49012,さあ、みんなでおどりましょう!<CTRL:E4:3D>
E5/SE05A.DAT,0x49036,わーい、おもしろーい!<CTRL:E4:3D>
E5/SE05A.DAT,0x49072,めがまわるよふ・・・<CTRL:E4:3D>
E5/SE05A.DAT,0x490B2,ふえーん、だれかとめてえ・・・
F/SF021.DAT,0x47E36,"ああ
<CTRL:E4:3D>一体このオーフと精霊にどんな
か係があるんだろう？"
F/SF021.DAT,0x47E9C,"どれ、
わしにも見せてくれんかのう。<CTRL:E4:3D>"
F/SF021.DAT,0x47F12,きれいなもんじゃのう。
F/SF021.DAT,0x47F50,おつと<CTRL:E4:15>と<CTRL:E4:06>と<CTRL:E4:06>と<CTRL:E4:06>と<CTRL:E4:3D>
F/SF021.DAT,0x48318,"風の精霊 
お前らを信じた証として◇風の石◇を渡そう。"
F/SF021.DAT,0x483A8,◇風の石◇を手に入れた
F/SF021.DAT,0x483E6,◇悲劇の眼鏡◇を手に入れた
F/SF031.DAT,0x48500,"こつ、これは・・・
◇へろへろラッパ◇だ!
こんなところにあつたなんて"
F/SF031.DAT,0x4856C,◇へろへろラッパ◇を手に入れました
F/SF041.DAT,0x4796E,<CTRL:FD:FF>3
F/SF041.DAT,0x479E4,"タンクの中のもの 
<CTRL:E4:3D>私は炎の精霊。<CTRL:E4:3D>
この研究所に捕らえられ
すつと力をすい取られ続けていた。"
F/SF041.DAT,0x47AAC,"炎の精霊 
そう、この研究所は<CTRL:E4:15>あたらしい<CTRL:E4:0B>
エリルベーの研究を<CTRL:E4:15>している<CTRL:E4:3D>。
つまり生命力エリルベーだ。"
F/SF041.DAT,0x47B26,"炎の精霊 
炎の精霊である<CTRL:E4:15>私を捕らえ<CTRL:E4:0B>
エリルベーを<CTRL:E4:15>とり続けてきた。"
F/SF041.DAT,0x47B86,"炎の精霊 
この国が<CTRL:E4:15>急げきに<CTRL:E4:15>
はん栄しだしたのは<CTRL:E4:0B>そのせいだ。"
F/SF041.DAT,0x47BE0,"炎の精霊 
エリルベーは<CTRL:E4:15>たがいに分け与え
<CTRL:E4:15>高めてゆくもので
相手から無理に<CTRL:E4:15>奪いとるものではない。"
F/SF041.DAT,0x47C58,"炎の精霊 
頼む、<CTRL:E4:15>助けてくれ。
<CTRL:E4:3D>このタンクを<CTRL:E4:15>壊してくれ。"
F/SF041.DAT,0x47CEC,"炎の精霊 
あ<CTRL:E4:0B>り<CTRL:E4:0B>が<CTRL:E4:0B>と<CTRL:E4:15>う<CTRL:E4:3D>。"
F/SF041.DAT,0x47DA8,"火の精霊 
私は火の精霊。私の下位精霊である
炎の精霊を開放してくれた
礼を言わなくてはなるまい。"
F/SF041.DAT,0x48344,"わしはそのほうに
負けてみたいと思うがのう。"
F/SF041.DAT,0x4839E,"火の精霊 
このわしに説教をするとはな・・・。"
F/SF041.DAT,0x4842C,"火の精霊 
よかろう。お主の言葉、少年の涙。
そして炎の精霊を開放してくれた
勇気を信じて"
F/SF041.DAT,0x484E8,"火の精霊 
いでよ、◇ライジン◇!"
F/SF041.DAT,0x48520,け(て
F/SF041.DAT,0x48542,"火の精霊 
お主等の手助けをする◇ライジン◇だ。
持つていくがよい。"
F/SF041.DAT,0x485AC,"火の精霊 
さあ◇火の石◇を受け取れ。"
F/SF041.DAT,0x48648,◇火の石◇を手に入れた。
F/SF041.DAT,0x486F2,ね(&
F/SF041.DAT,0x48708,"所長 
このまま<CTRL:E4:15>で<CTRL:E4:15>すむと<CTRL:E4:15>思<CTRL:E4:15>う<CTRL:E4:15>なよ。
<CTRL:E4:3D>お<CTRL:E4:15>前<CTRL:E4:15>等<CTRL:E4:15>もろ<CTRL:E4:15>とも
ここをふき飛ばしてくれ<CTRL:E4:3D>る。<CTRL:E4:3D>"
F/SF041.DAT,0x48798,"警告
<CTRL:E4:3D>爆破装置が<CTRL:E4:3D>
作動しました。<CTRL:E4:3D>"
F/SF041.DAT,0x487BC,"
この研究所は<CTRL:E4:3D>聞もなく爆発します。<CTRL:E4:3D>"
F/SF041.DAT,0x487DA,"
ただちに避難して下さい。<CTRL:E4:3D>"
F/SF041.DAT,0x48862,脱出しよう。
F/SF051.DAT,0x47886,"討伐兵 
報告いたします。<CTRL:E4:3D><CTRL:E4:3D>"
F/SF051.DAT,0x478A0,"討伐兵 
アークとその一味は
その後の捜索にもかかわらす
行方がわかりません。<CTRL:E4:3D><CTRL:E4:3D>"
F/SF051.DAT,0x478D8,"討伐兵 
なにぶん、大きく地形が
変わつてしまつており・・。<CTRL:E4:3D><CTRL:E4:3D>"
F/SF051.DAT,0x4791A,"アンデル 
わかつた。
捜査を打ち切るように指示をだせ。<CTRL:E4:3D><CTRL:E4:3D>"
F/SF051.DAT,0x4796A,"アンデル 
・・・<CTRL:E4:3D>まあよい<CTRL:E4:3D>
どうせこの国にもうヤツ等の
いられる場所などないのだからな。<CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D>"
F/SF051.DAT,0x479CA,"アンデル 
フフフフ。<CTRL:E4:3D><CTRL:E4:3D>"
F/SF051.DAT,0x479DE,"アンデル 
ワハハハハハハハ!!<CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D>"
F/SF091.DAT,0x47880,"この国の王家には
古(いにしえ)にスメリアに運ばれた
◇聖柩◇にかする伝説が
代々伝えられている。"
F/SF091.DAT,0x47A2C,"人類の遺産(いさん)を◇聖柩◇につめ
神の定(さだ)めた地スメリアに旅をしたというのだ。"
F/SF091.DAT,0x47A92,"そして、その◇聖柩◇は、
再び人類が滅亡の危機(きき)に
ひんした時"
F/SF0A1.DAT,0x47948,うふおおおおお!!<CTRL:E4:3D>
F/SF0B1.DAT,0x478C4,"国王 
その時、兄の残したのが
◇人類が滅亡する◇という言葉なのだ。"
F/SF0B1.DAT,0x47A46,"国王 
そして◇聖柩◇がこの国のどこにあるのかどうすれば手に入れることができるのか"
F/SF0B1.DAT,0x47BF6,"国王 
おまえが、トウヴィルのワイト家の娘か。"
F/SF0B1.DAT,0x47D80,"国王 
よかろう。
3人でゆくがよい。
空港に飛行船を用意させてある。"
F/SF0E1.DAT,0x47A9E,"長老 
我々は、時代に取り残された民。
<CTRL:E4:3D>忘れられて、ほろぶならば
それもまた運命。"
F/SF0E1.DAT,0x47B06,"長老 
<CTRL:E4:3D>ただこれだけは
お伝えしておきたいのです。"
F/SF0E1.DAT,0x47B56,"長老 
精霊達はみなひみをかかえております。
<CTRL:E4:3D>それはこの世界のひみなのです。"
F/SF0E1.DAT,0x47BB6,"長老 
ヨシュア殿からあなたさまは
人の未来への希望だとお聞きしました。<CTRL:E4:3D>
まだ終わらせてはいけないのです。"
F/SF0E1.DAT,0x47C28,"長老 
<CTRL:E4:3D>これは、この村に伝わるお守りです。
何かのお役に立てて下さい。"
F/SF0E1.DAT,0x47C8C,◇長老の盾◇を手に入れた。
F/SF0E1.DAT,0x47CCC,"長老 
<CTRL:E4:3D>カサトールは忘れ去られた
水の神殿に 向かつております。"
F/SF0E1.DAT,0x47D14,"長老 
水の精<CTRL:E4:0B>霊<CTRL:E4:0B>をまもつ<CTRL:E4:3D>・て・・<CTRL:E4:3D>くだ<CTRL:E4:3D>・<CTRL:E4:3D>・<CTRL:E4:3D>・<CTRL:E4:3D>"
F/SF0E1.DAT,0x47E70,"サリュ族の男 
人の命など何とも思わない
モンスターよりもひどい男です。<CTRL:E4:3D>
ヤツは、ヤツだけは許せない!"
F/SF0E1.DAT,0x47F34,アーク<CTRL:E4:3D>・<CTRL:E4:0B>・<CTRL:E4:0B>・<CTRL:E4:0B>・？
F/SF0E1.DAT,0x47F86,"何かを知つても、<CTRL:E4:3D>学んでも<CTRL:E4:07>
俺の目の前から悲劇は消えない・・。"
F/SF0E1.DAT,0x47FE4,<CTRL:E4:3D><CTRL:E4:3D>おれは<CTRL:E4:3D>なんて無力なんだ・・。<CTRL:E4:3D>
F/SF0F1.DAT,0x47A0E,その教えが、いつの聞にかゆがめられてしまつたようだのう。
F/SF0F1.DAT,0x47ADA,"待つてくれ、
私も話がしたい。
案内しよう。"
