file,marker_offset,body_start,payload_start,end_exclusive,double_zero,marker,length,payload_capacity,linebreaks,header29_offset,confidence,prefix_kind,preserved_prefix_hex,control_after_hex,preview_hex
C1/SC051.DAT,0x47444,0x47446,0x47448,0x47479,0x47479,0x17,51,49,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 2b 00 0f 00 26 00 01 00 2d 00 16 00 28 00 3c 06 23 00 2b 00 10 00 26 00 01 00 2d 00 17 00 28 00 3c 06 23 00 25 00 59 06
C1/SC051.DAT,0x47DE8,0x47DEA,0x47DEC,0x47DF3,0x47DF3,0x17,9,7,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 25
C1/SC061.DAT,0x46E44,0x46E46,0x46E48,0x46E64,0x46E64,0x17,30,28,2,0x46E3E,high,control_0100,01 00,00 00 21 00 06 00 04 00 05 00 02 00 00 00 01 00,01 00 63 93 23 1d 22 3d 37 1b 1b 1c 3c e6 01 e5 03 28 1b e6 01 e5 03 40 29 75 39 40 51 22
C1/SC061.DAT,0x46EA6,0x46EA8,0x46EA8,0x46EC7,0x46EC7,0x17,31,31,2,0x46EA0,high,none,,00 00 00 21 00 06 00 04 00 05 00 02 00 00 00 01,02 00 40 22 a7 37 38 4b 55 2d 1b 1b 3d 1d e6 01 e5 03 28 1b e6 01 e5 03 40 29 75 39 40 51 22
C1/SC061.DAT,0x46F0A,0x46F0C,0x46F0C,0x46F2D,0x46F2D,0x17,33,33,2,0x46F04,high,none,,00 00 00 21 00 06 00 04 00 05 00 02 00 00 00 01,03 00 63 93 23 1d 22 49 54 24 1b 1b 1c 20 1d 3c e6 01 e5 03 28 1b e6 01 e5 03 40 29 75 39 40 51 22
C1/SC061.DAT,0x46F70,0x46F72,0x46F72,0x46F91,0x46F91,0x17,31,31,2,0x46F6A,high,none,,00 00 00 21 00 06 00 04 00 05 00 02 00 00 00 01,04 00 63 93 23 1d 22 2a 1b 1b 1c 20 1d 3c e6 01 e5 03 28 1b e6 01 e5 03 40 29 75 39 40 51 22
C1/SC061.DAT,0x47030,0x47032,0x47032,0x4704C,0x4704C,0x17,26,26,2,0x4702A,high,none,,00 00 21 00 06 00 04 00 05 00 02 00 00 00 01 00,07 00 54 26 1e 3d 26 20 4c e6 01 e5 03 40 22 e6 01 e5 03 40 29 75 39 40 51 22
C1/SC061.DAT,0x47248,0x4724A,0x4724C,0x4727D,0x4727D,0x17,51,49,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 2b 00 0f 00 26 00 01 00 2d 00 16 00 28 00 3e 05 23 00 2b 00 10 00 26 00 01 00 2d 00 17 00 28 00 3e 05 23 00 25 00 5b 05
C1/SC061.DAT,0x47444,0x47446,0x47448,0x47479,0x47479,0x17,51,49,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 2b 00 0f 00 26 00 01 00 2d 00 16 00 28 00 3c 06 23 00 2b 00 10 00 26 00 01 00 2d 00 17 00 28 00 3c 06 23 00 25 00 59 06
C1/SC061.DAT,0x47DE8,0x47DEA,0x47DEC,0x47DF3,0x47DF3,0x17,9,7,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 25
C1/SC071.DAT,0x50042,0x50044,0x50044,0x50067,0x50067,0x17,35,35,0,,medium,none,,00 00 00 23 00 3b 00 1f 00 23 00 2f 00 1e 00 23,1e 00 22 00 0a 00 40 00 22 00 0b 00 02 00 23 00 3b 00 1f 00 23 00 23 00 1e 00 28 00 0a 00 10 00 22 00 0b
C1/SC071.DAT,0x50A7C,0x50A7E,0x50A7E,0x50A8F,0x50A8F,0x17,17,17,0,,medium,none,,00 00 00 2a 00 02 00 0f 00 29 00 02 00 24 00 01,26 00 5b 05 21 00 23 00 02 00 24 00 04 00 32 00 23
C1/SC071.DAT,0x50F54,0x50F56,0x50F56,0x50F85,0x50F85,0x19,47,47,0,,medium,none,,00 00 00 c7 04 3d 00 01 00 c7 04 3d 00 02 00 c7,24 00 02 00 25 00 03 00 26 00 be 07 21 00 22 00 0a 00 40 00 22 00 0b 00 02 00 23 00 3b 00 1f 00 23 00 97 07 1e 00 1d 00 23 00 97 07 1e 00 3d
C1/SC072.DAT,0x50042,0x50044,0x50044,0x50067,0x50067,0x17,35,35,0,,medium,none,,00 00 00 23 00 3b 00 1f 00 23 00 2f 00 1e 00 23,1e 00 22 00 0a 00 40 00 22 00 0b 00 02 00 23 00 3b 00 1f 00 23 00 23 00 1e 00 28 00 0a 00 10 00 22 00 0b
C1/SC072.DAT,0x50A7C,0x50A7E,0x50A7E,0x50A8F,0x50A8F,0x17,17,17,0,,medium,none,,00 00 00 2a 00 02 00 0f 00 29 00 02 00 24 00 01,26 00 5b 05 21 00 23 00 02 00 24 00 04 00 32 00 23
C1/SC072.DAT,0x50F54,0x50F56,0x50F56,0x50F85,0x50F85,0x19,47,47,0,,medium,none,,00 00 00 c7 04 3d 00 01 00 c7 04 3d 00 02 00 c7,24 00 02 00 25 00 03 00 26 00 be 07 21 00 22 00 0a 00 40 00 22 00 0b 00 02 00 23 00 3b 00 1f 00 23 00 97 07 1e 00 1d 00 23 00 97 07 1e 00 3d
C1/SC081.DAT,0x18338,0x1833A,0x1833A,0x18340,0x18340,0x17,6,6,0,,medium,none,,00 00 54 01 05 39 ab a7 5a 7a ff 23 42 9b 29 9a,32 55 55 23 f8 19
C1/SC081.DAT,0x46E44,0x46E46,0x46E48,0x46E64,0x46E64,0x17,30,28,2,0x46E3E,high,control_0100,01 00,00 00 21 00 06 00 04 00 05 00 02 00 00 00 01 00,01 00 63 93 23 1d 22 3d 37 1b 1b 1c 3c e6 01 e5 03 28 1b e6 01 e5 03 40 29 75 39 40 51 22
C1/SC081.DAT,0x46EA6,0x46EA8,0x46EA8,0x46EC5,0x46EC5,0x17,29,29,2,0x46EA0,high,none,,00 00 00 21 00 06 00 04 00 05 00 02 00 00 00 01,02 00 2d 29 24 54 39 48 31 31 31 37 e6 01 e5 03 28 1b e6 01 e5 03 40 29 75 39 40 51 22
C1/SC081.DAT,0x46F08,0x46F0A,0x46F0A,0x46F2A,0x46F2A,0x17,32,32,2,0x46F02,high,none,,00 00 21 00 06 00 04 00 05 00 02 00 00 00 01 00,03 00 de 30 1b 1c 40 35 1d 37 30 38 40 22 3c e6 01 e5 03 28 1b e6 01 e5 03 40 29 75 39 40 51 22
C1/SC081.DAT,0x46F6C,0x46F6E,0x46F6E,0x46F8D,0x46F8D,0x17,31,31,2,0x46F66,high,none,,00 00 00 21 00 06 00 04 00 05 00 02 00 00 00 01,04 00 63 93 23 1d 22 2a 1b 1b 1c 20 1d 3c e6 01 e5 03 28 1b e6 01 e5 03 40 29 75 39 40 51 22
C1/SC081.DAT,0x47242,0x47244,0x47246,0x47277,0x47277,0x17,51,49,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 2b 00 0f 00 26 00 01 00 2d 00 16 00 28 00 3b 05 23 00 2b 00 10 00 26 00 01 00 2d 00 17 00 28 00 3b 05 23 00 25 00 58 05
C1/SC081.DAT,0x4743E,0x47440,0x47442,0x47473,0x47473,0x17,51,49,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 2b 00 0f 00 26 00 01 00 2d 00 16 00 28 00 39 06 23 00 2b 00 10 00 26 00 01 00 2d 00 17 00 28 00 39 06 23 00 25 00 56 06
C1/SC081.DAT,0x47DE2,0x47DE4,0x47DE6,0x47DED,0x47DED,0x17,9,7,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 25
C1/SC091.DAT,0x2004C,0x2004E,0x2004E,0x20054,0x20054,0x17,6,6,0,,medium,none,,00 00 54 01 05 39 ab a7 5a 7a ff 23 42 9b 29 9a,32 55 55 23 f8 19
C1/SC091.DAT,0x46E40,0x46E42,0x46E44,0x46E5B,0x46E5B,0x17,25,23,2,0x46E3A,high,control_0100,01 00,00 00 00 21 00 06 00 04 00 05 00 02 00 00 00 01,01 00 27 20 59 1d 3a 1b e6 01 e5 03 28 1b e6 01 e5 03 40 29 75 39 40 51 22
C1/SC091.DAT,0x46E9E,0x46EA0,0x46EA0,0x46EBD,0x46EBD,0x17,29,29,2,0x46E98,high,none,,00 00 00 21 00 06 00 04 00 05 00 02 00 00 00 01,02 00 dd 4f dd 45 39 48 31 31 31 37 e6 01 e5 03 28 1b e6 01 e5 03 40 29 75 39 40 51 22
C1/SC091.DAT,0x46F5E,0x46F60,0x46F60,0x46F79,0x46F79,0x17,25,25,2,0x46F58,high,none,,00 00 00 21 00 06 00 04 00 05 00 02 00 00 00 01,04 00 1b 1b 1c 20 1d 3c e6 01 e5 03 28 1b e6 01 e5 03 40 29 75 39 40 51 22
C1/SC091.DAT,0x47018,0x4701A,0x4701A,0x47039,0x47039,0x17,31,31,2,0x47012,high,none,,00 00 00 21 00 06 00 04 00 05 00 02 00 00 00 01,07 00 43 1e 48 65 bb 35 2a 24 40 22 20 4c e6 01 e5 03 40 22 e6 01 e5 03 40 29 75 39 40 51 22
C1/SC091.DAT,0x47236,0x47238,0x4723A,0x4726B,0x4726B,0x17,51,49,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 2b 00 0f 00 26 00 01 00 2d 00 16 00 28 00 35 05 23 00 2b 00 10 00 26 00 01 00 2d 00 17 00 28 00 35 05 23 00 25 00 52 05
C1/SC091.DAT,0x47432,0x47434,0x47436,0x47467,0x47467,0x17,51,49,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 2b 00 0f 00 26 00 01 00 2d 00 16 00 28 00 33 06 23 00 2b 00 10 00 26 00 01 00 2d 00 17 00 28 00 33 06 23 00 25 00 50 06
C1/SC091.DAT,0x47DD6,0x47DD8,0x47DDA,0x47DE1,0x47DE1,0x17,9,7,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 25
C2/SC0A1.DAT,0x46EFC,0x46EFE,0x46EFE,0x46F1F,0x46F1F,0x17,33,33,2,0x46EF6,high,none,,00 00 00 21 00 06 00 04 00 05 00 02 00 00 00 01,03 00 63 93 23 1d 22 49 54 24 1b 1b 1c 20 1d 3c e6 01 e5 03 28 1b e6 01 e5 03 40 29 75 39 40 51 22
C2/SC0A1.DAT,0x46F62,0x46F64,0x46F64,0x46F83,0x46F83,0x17,31,31,2,0x46F5C,high,none,,00 00 00 21 00 06 00 04 00 05 00 02 00 00 00 01,04 00 63 93 23 1d 22 2a 1b 1b 1c 20 1d 3c e6 01 e5 03 28 1b e6 01 e5 03 40 29 75 39 40 51 22
C2/SC0A1.DAT,0x47022,0x47024,0x47024,0x4703E,0x4703E,0x17,26,26,2,0x4701C,high,none,,00 00 21 00 06 00 04 00 05 00 02 00 00 00 01 00,07 00 54 26 1e 3d 26 20 4c e6 01 e5 03 40 22 e6 01 e5 03 40 29 75 39 40 51 22
C2/SC0A1.DAT,0x4723A,0x4723C,0x4723E,0x4726F,0x4726F,0x17,51,49,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 2b 00 0f 00 26 00 01 00 2d 00 16 00 28 00 37 05 23 00 2b 00 10 00 26 00 01 00 2d 00 17 00 28 00 37 05 23 00 25 00 54 05
C2/SC0A1.DAT,0x47436,0x47438,0x4743A,0x4746B,0x4746B,0x17,51,49,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 2b 00 0f 00 26 00 01 00 2d 00 16 00 28 00 35 06 23 00 2b 00 10 00 26 00 01 00 2d 00 17 00 28 00 35 06 23 00 25 00 52 06
C2/SC0A1.DAT,0x47DDA,0x47DDC,0x47DDE,0x47DE5,0x47DE5,0x17,9,7,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 25
C2/SC0B1.DAT,0x47A1A,0x47A1C,0x47A1C,0x47A29,0x47A29,0x17,13,13,0,,medium,none,,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,28 00 14 01 23 00 25 00 31 01 20 00 25
C2/SC0B1.DAT,0x47C16,0x47C18,0x47C18,0x47C25,0x47C25,0x17,13,13,0,,medium,none,,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,28 00 12 02 23 00 25 00 2f 02 20 00 25
C2/SC0B1.DAT,0x48594,0x48596,0x48598,0x4859F,0x4859F,0x17,9,7,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 25
C2/SC0B2.DAT,0x47A1A,0x47A1C,0x47A1C,0x47A29,0x47A29,0x17,13,13,0,,medium,none,,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,28 00 14 01 23 00 25 00 31 01 20 00 25
C2/SC0B2.DAT,0x47C16,0x47C18,0x47C18,0x47C25,0x47C25,0x17,13,13,0,,medium,none,,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,28 00 12 02 23 00 25 00 2f 02 20 00 25
C2/SC0B2.DAT,0x48594,0x48596,0x48598,0x4859F,0x4859F,0x17,9,7,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 25
C2/SC0B3.DAT,0x47A1A,0x47A1C,0x47A1C,0x47A29,0x47A29,0x17,13,13,0,,medium,none,,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,28 00 14 01 23 00 25 00 31 01 20 00 25
C2/SC0B3.DAT,0x47C16,0x47C18,0x47C18,0x47C25,0x47C25,0x17,13,13,0,,medium,none,,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,28 00 12 02 23 00 25 00 2f 02 20 00 25
C2/SC0B3.DAT,0x48594,0x48596,0x48598,0x4859F,0x4859F,0x17,9,7,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 25
C2/SC0B4.DAT,0x47A1A,0x47A1C,0x47A1C,0x47A29,0x47A29,0x17,13,13,0,,medium,none,,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,28 00 14 01 23 00 25 00 31 01 20 00 25
C2/SC0B4.DAT,0x47C16,0x47C18,0x47C18,0x47C25,0x47C25,0x17,13,13,0,,medium,none,,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,28 00 12 02 23 00 25 00 2f 02 20 00 25
C2/SC0B4.DAT,0x48594,0x48596,0x48598,0x4859F,0x4859F,0x17,9,7,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 25
C2/SC0B5.DAT,0x47A1A,0x47A1C,0x47A1C,0x47A29,0x47A29,0x17,13,13,0,,medium,none,,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,28 00 14 01 23 00 25 00 31 01 20 00 25
C2/SC0B5.DAT,0x47C16,0x47C18,0x47C18,0x47C25,0x47C25,0x17,13,13,0,,medium,none,,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,28 00 12 02 23 00 25 00 2f 02 20 00 25
C2/SC0B5.DAT,0x48594,0x48596,0x48598,0x4859F,0x4859F,0x17,9,7,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 25
C2/SC0B6.DAT,0x43A1A,0x43A1C,0x43A1C,0x43A29,0x43A29,0x17,13,13,0,,medium,none,,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,28 00 14 01 23 00 25 00 31 01 20 00 25
C2/SC0B6.DAT,0x43C16,0x43C18,0x43C18,0x43C25,0x43C25,0x17,13,13,0,,medium,none,,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,28 00 12 02 23 00 25 00 2f 02 20 00 25
C2/SC0B6.DAT,0x44594,0x44596,0x44598,0x4459F,0x4459F,0x17,9,7,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 25
C2/SC0B6.DAT,0x45C38,0x45C3A,0x45C3A,0x45C46,0x45C46,0x19,12,12,0,0x45C32,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,3b 51 30 36 26 79 dd 3d 1b 27 2b 02
C2/SC0B6.DAT,0x45CD2,0x45CD4,0x45CD4,0x45D03,0x45D03,0x19,47,47,2,0x45CCC,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,d5 de 89 9e de d7 12 11 9e 1c c4 23 28 24 e6 01 4b 73 29 36 26 32 1e 1b de 69 de 2b 2a 79 dd 3d 1b 27 2b 37 e6 01 2a 2d 58 29 21 70 3a 1b 37
C2/SC0B6.DAT,0x45D4C,0x45D4E,0x45D4E,0x45D5A,0x45D5A,0x19,12,12,0,0x45D46,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,3b 51 30 36 26 79 dd 3d 1b 27 2b 02
C2/SC0B6.DAT,0x45DE6,0x45DE8,0x45DE8,0x45E01,0x45E01,0x19,25,25,1,0x45DE0,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,13 11 9e 27 30 1c 2e 39 e8 21 9e 30 2b 37 e6 01 2a 2d 58 29 21 70 3a 1b 37
C2/SC0B6.DAT,0x45E4A,0x45E4C,0x45E4C,0x45E58,0x45E58,0x19,12,12,0,0x45E44,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,3b 51 30 36 26 79 dd 3d 1b 27 2b 02
C2/SC0B6.DAT,0x45EE4,0x45EE6,0x45EE6,0x45EFF,0x45EFF,0x19,25,25,1,0x45EDE,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,15 11 9e 27 30 1c 2e 39 e8 21 9e 30 2b 37 e6 01 2a 2d 58 29 21 70 3a 1b 37
C2/SC0B6.DAT,0x45F48,0x45F4A,0x45F4A,0x45F56,0x45F56,0x19,12,12,0,0x45F42,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,3b 51 30 36 26 79 dd 3d 1b 27 2b 02
C2/SC0B6.DAT,0x45FE2,0x45FE4,0x45FE4,0x45FFD,0x45FFD,0x19,25,25,1,0x45FDC,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,19 11 9e 27 30 1c 2e 39 e8 21 9e 30 2b 37 e6 01 2a 2d 58 29 21 70 3a 1b 37
C2/SC0B6.DAT,0x46046,0x46048,0x46048,0x46054,0x46054,0x19,12,12,0,0x46040,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,3b 51 30 36 26 79 dd 3d 1b 27 2b 02
C2/SC0B6.DAT,0x460E0,0x460E2,0x460E2,0x460FC,0x460FC,0x19,26,26,1,0x460DA,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,12 13 11 9e 27 30 1c 2e 39 e8 21 9e 30 2b 37 e6 01 2a 2d 58 29 21 70 3a 1b 37
C2/SC0B6.DAT,0x46144,0x46146,0x46146,0x46152,0x46152,0x19,12,12,0,0x4613E,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,3b 51 30 36 26 79 dd 3d 1b 27 2b 02
C2/SC0B6.DAT,0x461DE,0x461E0,0x461E0,0x461FA,0x461FA,0x19,26,26,1,0x461D8,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,12 17 11 9e 27 30 1c 2e 39 e8 21 9e 30 2b 37 e6 01 2a 2d 58 29 21 70 3a 1b 37
C2/SC0B6.DAT,0x46242,0x46244,0x46244,0x46250,0x46250,0x19,12,12,0,0x4623C,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,3b 51 30 36 26 79 dd 3d 1b 27 2b 02
C2/SC0B6.DAT,0x462DC,0x462DE,0x462DE,0x462F8,0x462F8,0x19,26,26,1,0x462D6,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,13 11 11 9e 27 30 1c 2e 39 e8 21 9e 30 2b 37 e6 01 2a 2d 58 29 21 70 3a 1b 37
C2/SC0B6.DAT,0x46340,0x46342,0x46342,0x4634E,0x4634E,0x19,12,12,0,0x4633A,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,3b 51 30 36 26 79 dd 3d 1b 27 2b 02
C2/SC0B6.DAT,0x463DA,0x463DC,0x463DC,0x463FF,0x463FF,0x19,35,35,1,0x463D4,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,12 11 11 11 9e 27 30 1c 2e 39 e8 21 9e 30 2b 37 e6 01 3f 44 33 51 1d 1b 30 24 2a 2d 58 29 21 70 3a 1b 37
C2/SC0B6.DAT,0x46448,0x4644A,0x4644A,0x46456,0x46456,0x19,12,12,0,0x46442,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,3b 51 30 36 26 79 dd 3d 1b 27 2b 02
C2/SC0B6.DAT,0x4648C,0x4648E,0x4648E,0x464C0,0x464C0,0x19,50,50,2,0x46486,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,12 11 9e ac 1c d5 de 89 2f 44 4c 2d 1e 21 e6 01 dd 55 6f dd f8 34 5c 2a 79 dd 3d 1b 27 2b 37 e6 01 dd 2a 1c dd da de 2b 20 33 3b de 0a 99 70 3a
C2/SC0B6.DAT,0x464F6,0x464F8,0x464F8,0x4652B,0x4652B,0x19,51,51,3,0x464F0,high,none,,00 00 00 21 00 06 00 04 00 05 00 04 00 00 00 00,e5 03 5b 6d 1d dd 7d 22 dd 1f de 37 5a e6 01 e5 03 5b 50 44 1b dd 41 de 06 5a e6 01 e5 03 5b dd ed 39 1c de ef 5a e6 01 e5 03 5b dd 2c de 49 1c
C2/SC0B6.DAT,0x46570,0x46572,0x46572,0x46584,0x46584,0x19,18,18,0,0x4656A,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,5b 6d 1d dd 7d 22 dd 1f de 37 5a 2f 87 23 1b 32 1f 37
C2/SC0B6.DAT,0x46608,0x4660A,0x4660A,0x4661A,0x4661A,0x19,16,16,0,0x46602,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,5b 50 44 1b dd 41 de 06 5a 2f 87 23 1b 32 1f 37
C2/SC0B6.DAT,0x4669E,0x466A0,0x466A0,0x466AF,0x466AF,0x19,15,15,0,0x46698,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,5b dd ed 39 1c de ef 5a 2f 87 23 1b 32 1f 37
C2/SC0B6.DAT,0x46734,0x46736,0x46736,0x46746,0x46746,0x19,16,16,0,0x4672E,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,5b dd 2c de 49 1c dd 58 5a 2f 87 23 1b 32 1f 37
C2/SC0B6.DAT,0x467D4,0x467D6,0x467D6,0x467E2,0x467E2,0x19,12,12,0,0x467CE,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,3b 51 30 36 26 79 dd 3d 1b 27 2b 02
C2/SC0B6.DAT,0x46818,0x4681A,0x4681A,0x4684C,0x4684C,0x19,50,50,2,0x46812,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,13 11 9e ac 1c d5 de 89 2f 44 4c 2d 1e 21 e6 01 dd 55 6f dd f8 34 5c 2a 79 dd 3d 1b 27 2b 37 e6 01 dd 2a 1c dd da de 2b 20 33 3b de 0a 99 70 3a
C2/SC0B6.DAT,0x46882,0x46884,0x46884,0x468B4,0x468B4,0x19,48,48,3,0x4687C,high,none,,00 00 21 00 06 00 04 00 05 00 04 00 00 00 00 00,e5 03 5b 4b 20 33 1c de 37 5a e6 01 e5 03 5b a3 a2 1c de 37 5a e6 01 e5 03 5b 1b 1c 4b 1c df 0a 1c de 37 5a e6 01 e5 03 5b dd 1b 61 1c df 2b 5a
C2/SC0B6.DAT,0x468F8,0x468FA,0x468FA,0x46909,0x46909,0x19,15,15,0,0x468F2,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,5b 4b 20 33 1c de 37 5a 2f 87 23 1b 32 1f 37
C2/SC0B6.DAT,0x4698E,0x46990,0x46990,0x4699E,0x4699E,0x19,14,14,0,0x46988,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,5b a3 a2 1c de 37 5a 2f 87 23 1b 32 1f 37
C2/SC0B6.DAT,0x46A22,0x46A24,0x46A24,0x46A36,0x46A36,0x19,18,18,0,0x46A1C,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,5b 1b 1c 4b 1c df 0a 1c de 37 5a 2f 87 23 1b 32 1f 37
C2/SC0B6.DAT,0x46ABA,0x46ABC,0x46ABC,0x46ACB,0x46ACB,0x19,15,15,0,0x46AB4,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,5b dd 1b 61 1c df 2b 5a 2f 87 23 1b 32 1f 37
C2/SC0B6.DAT,0x46B5A,0x46B5C,0x46B5C,0x46B68,0x46B68,0x19,12,12,0,0x46B54,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,3b 51 30 36 26 79 dd 3d 1b 27 2b 02
C2/SC0B6.DAT,0x46B9E,0x46BA0,0x46BA0,0x46BD2,0x46BD2,0x19,50,50,2,0x46B98,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,15 11 9e ac 1c d5 de 89 2f 44 4c 2d 1e 21 e6 01 dd 55 6f dd f8 34 5c 2a 79 dd 3d 1b 27 2b 37 e6 01 dd 2a 1c dd da de 2b 20 33 3b de 0a 99 70 3a
C2/SC0B6.DAT,0x46C08,0x46C0A,0x46C0A,0x46C3D,0x46C3D,0x19,51,51,3,0x46C02,high,none,,00 00 00 21 00 06 00 04 00 05 00 04 00 00 00 00,e5 03 5b df 14 1c dd 1e 39 5a e6 01 e5 03 5b bf 1c dd 1e 39 5a e6 01 e5 03 5b dd 1b dd 51 1c bc 31 95 5a e6 01 e5 03 5b 1e 29 de b5 26 1c af 34
C2/SC0B6.DAT,0x46C82,0x46C84,0x46C84,0x46C93,0x46C93,0x19,15,15,0,0x46C7C,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,5b df 14 1c dd 1e 39 5a 2f 87 23 1b 32 1f 37
C2/SC0B6.DAT,0x46D18,0x46D1A,0x46D1A,0x46D28,0x46D28,0x19,14,14,0,0x46D12,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,5b bf 1c dd 1e 39 5a 2f 87 23 1b 32 1f 37
