member,offset,label,char,old_code,risky_code,safe_code,old_lead_is_control
B/SB072.DAT,283156,slot:B/SB072.DAT:4,궤,E0 28,E1 BF,,0
B/SB072.DAT,295348,body:B/SB072.DAT:0x4819C,별,DE E2,E1 ED,,0
C1/SC011.DAT,283013,slot:C1/SC011.DAT:3,돼,E0 30,E1 CA,,0
C1/SC011.DAT,283270,slot:C1/SC011.DAT:5,론,DF D1,E1 C7,,0
C1/SC021.DAT,283013,slot:C1/SC021.DAT:3,돼,E0 30,E1 CA,,0
C1/SC021.DAT,283270,slot:C1/SC021.DAT:5,론,DF D1,E1 C7,,0
C1/SC031.DAT,283013,slot:C1/SC031.DAT:3,돼,E0 30,E1 CA,,0
C1/SC031.DAT,283270,slot:C1/SC031.DAT:5,론,DF D1,E1 C7,,0
C1/SC041.DAT,286725,slot:C1/SC041.DAT:32,돼,E0 30,E1 CA,,0
C1/SC041.DAT,286982,slot:C1/SC041.DAT:34,론,DF D1,E1 C7,,0
C1/SC051.DAT,283013,slot:C1/SC051.DAT:3,돼,E0 30,E1 CA,,0
C1/SC051.DAT,283270,slot:C1/SC051.DAT:5,론,DF D1,E1 C7,,0
C1/SC061.DAT,283653,slot:C1/SC061.DAT:8,돼,E0 30,E1 CA,,0
C1/SC061.DAT,283910,slot:C1/SC061.DAT:10,론,DF D1,E1 C7,,0
C1/SC081.DAT,283909,slot:C1/SC081.DAT:10,돼,E0 30,E1 CA,,0
C1/SC081.DAT,290864,body:C1/SC081.DAT:0x47030,갈,E0 42,E1 C3,EA 19,0
C1/SC091.DAT,283012,slot:C1/SC091.DAT:3,됐,E0 F0,E1 EE,,0
C1/SC091.DAT,283136,slot:C1/SC091.DAT:4,맡,E0 4B,E1 CD,,0
C2/SC0B6.DAT,288114,body:C2/SC0B6.DAT:0x46572,넘,E0 97,E1 EF,,0
C2/SC0B6.DAT,288271,body:C2/SC0B6.DAT:0x4660A,탄,EA 7C,E1 DA,EA 7C,0
C2/SC0B6.DAT,291614,body:C2/SC0B6.DAT:0x4731A,디,E0 A1,E1 D8,,0
C2/SC0B6.DAT,291680,body:C2/SC0B6.DAT:0x47360,디,E0 A1,E1 D8,,0
C2/SC0B6.DAT,293394,body:C2/SC0B6.DAT:0x47A12,넘,E0 97,E1 EF,,0
C2/SC0B6.DAT,293471,body:C2/SC0B6.DAT:0x47A5A,탄,EA 7C,E1 DA,EA 7C,0
C2/SC0C1.DAT,282887,slot:C2/SC0C1.DAT:2,집,E0 D2,E1 DF,E9 DD,0
C2/SC0C1.DAT,282893,slot:C2/SC0C1.DAT:2,더,DF D5,E1 C1,,0
D/SD011.DAT,284290,slot:D/SD011.DAT:13,돼,E0 30,E1 CA,,0
D/SD011.DAT,284550,slot:D/SD011.DAT:15,른,E0 AF,E1 CB,,0
D/SD011.DAT,284954,slot:D/SD011.DAT:18,슨,E0 EA,E1 C0,,0
D/SD014.DAT,282637,slot:D/SD014.DAT:0,갈,E0 42,E1 C3,EA 19,0
D/SD014.DAT,282753,slot:D/SD014.DAT:1,슨,E0 EA,E1 C0,,0
D/SD015.DAT,282765,slot:D/SD015.DAT:1,돼,E0 30,E1 CA,,0
D/SD021.DAT,283027,slot:D/SD021.DAT:3,됐,E0 F0,E1 EE,,0
D/SD021.DAT,283140,slot:D/SD021.DAT:4,갈,E0 42,E1 C3,EA 19,0
D/SD031.DAT,283144,slot:D/SD031.DAT:4,개,EA 1A,E1 C2,EA 1A,0
D/SD031.DAT,283798,slot:D/SD031.DAT:9,빛,EA 9D,E1 D0,,0
D/SD031.DAT,283808,slot:D/SD031.DAT:9,관,E0 F3,E1 DD,,0
D/SD031.DAT,284305,slot:D/SD031.DAT:13,빌,E0 54,E1 C4,,0
D/SD031.DAT,285190,body:D/SD031.DAT:0x459FE,겐,E1 2F,E1 C5,EA 1C,1
D/SD031.DAT,285219,body:D/SD031.DAT:0x459FE,넘,E0 97,E1 EF,,0
D/SD031.DAT,285689,body:D/SD031.DAT:0x45BEA,궤,E0 28,E1 BF,,0
D/SD031.DAT,286211,body:D/SD031.DAT:0x45DE8,맡,E0 4B,E1 CD,,0
D/SD031.DAT,287196,body:D/SD031.DAT:0x461D2,겐,E1 2F,E1 C5,EA 1C,1
D/SD031.DAT,287722,body:D/SD031.DAT:0x463DA,더,DF D5,E1 C1,,0
D/SD031.DAT,288572,body:D/SD031.DAT:0x4672A,앗,EA 9C,E1 C6,,0
D/SD071.DAT,285327,slot:D/SD071.DAT:21,궤,E0 28,E1 BF,,0
D/SD071.DAT,285455,slot:D/SD071.DAT:22,넘,E0 97,E1 EF,,0
D/SD071.DAT,285457,slot:D/SD071.DAT:22,쳐,E0 D3,E1 E4,,0
D/SD071.DAT,296633,body:D/SD071.DAT:0x486B4,궤,E0 28,E1 BF,,0
E5/SE05A.DAT,282648,slot:E5/SE05A.DAT:0,항,E0 87,E1 E6,EA 0B,0
E5/SE05A.DAT,282890,slot:E5/SE05A.DAT:2,케,E0 78,E1 E8,E9 E9,0
E5/SE05A.DAT,296805,body:E5/SE05A.DAT:0x48750,릴,E0 EC,E1 D5,,0
E5/SE05A.DAT,296958,body:E5/SE05A.DAT:0x487F2,겁,DF DE,E1 E7,,0
F/SF021.DAT,282666,slot:F/SF021.DAT:0,욕,EA 62,E1 E1,EA 62,0
F/SF021.DAT,282676,slot:F/SF021.DAT:0,꾸,DF DA,E1 E3,,0
F/SF021.DAT,282780,slot:F/SF021.DAT:1,더,DF D5,E1 C1,,0
F/SF021.DAT,282796,slot:F/SF021.DAT:1,됐,E0 F0,E1 EE,,0
F/SF021.DAT,283549,slot:F/SF021.DAT:7,욕,EA 62,E1 E1,EA 62,0
F/SF021.DAT,283811,slot:F/SF021.DAT:9,맡,E0 4B,E1 CD,,0
F/SF021.DAT,283926,slot:F/SF021.DAT:10,슨,E0 EA,E1 C0,,0
F/SF021.DAT,283929,slot:F/SF021.DAT:10,관,E0 F3,E1 DD,,0
F/SF021.DAT,284301,slot:F/SF021.DAT:13,디,E0 A1,E1 D8,,0
F/SF021.DAT,294393,body:F/SF021.DAT:0x47DE4,별,DE E2,E1 ED,,0
F/SF021.DAT,294557,body:F/SF021.DAT:0x47E9C,디,E0 A1,E1 D8,,0
F/SF031.DAT,286085,slot:F/SF031.DAT:27,뭔,E0 D8,E1 E9,,0
F/SF041.DAT,283677,slot:F/SF041.DAT:8,꾸,DF DA,E1 E3,,0
F/SF041.DAT,283685,slot:F/SF041.DAT:8,뿐,E0 07,E1 D6,,0
F/SF041.DAT,284058,slot:F/SF041.DAT:11,릴,E0 EC,E1 D5,,0
F/SF041.DAT,284067,slot:F/SF041.DAT:11,꾸,DF DA,E1 E3,,0
F/SF041.DAT,284191,slot:F/SF041.DAT:12,릴,E0 EC,E1 D5,,0
F/SF041.DAT,284204,slot:F/SF041.DAT:12,앗,EA 9C,E1 C6,,0
F/SF041.DAT,284819,slot:F/SF041.DAT:17,욕,EA 62,E1 E1,EA 62,0
F/SF041.DAT,285317,slot:F/SF041.DAT:21,앗,EA 9C,E1 C6,,0
F/SF041.DAT,293581,body:F/SF041.DAT:0x47AAC,릴,E0 EC,E1 D5,,0
F/SF041.DAT,293609,body:F/SF041.DAT:0x47AAC,릴,E0 EC,E1 D5,,0
F/SF041.DAT,293868,body:F/SF041.DAT:0x47BE0,릴,E0 EC,E1 D5,,0
F/SF041.DAT,293912,body:F/SF041.DAT:0x47BE0,앗,EA 9C,E1 C6,,0
F/SF041.DAT,295069,body:F/SF041.DAT:0x48090,욕,EA 62,E1 E1,EA 62,0
F/SF041.DAT,296763,body:F/SF041.DAT:0x48708,함,E0 85,E1 D2,EA 09,0
F/SF051.DAT,293244,body:F/SF051.DAT:0x4796A,차,E0 96,E1 CC,E9 DF,0
F/SF081.DAT,282904,slot:F/SF081.DAT:2,맡,E0 4B,E1 CD,,0
F/SF081.DAT,293297,body:F/SF081.DAT:0x47996,련,DE E8,E1 D1,,0
F/SF091.DAT,293027,body:F/SF091.DAT:0x47880,궤,E0 28,E1 BF,,0
F/SF091.DAT,293031,body:F/SF091.DAT:0x47880,관,E0 F3,E1 DD,,0
F/SF091.DAT,293274,body:F/SF091.DAT:0x47984,멸,E0 4D,E1 DC,,0
F/SF091.DAT,293432,body:F/SF091.DAT:0x47A2C,궤,E0 28,E1 BF,,0
F/SF091.DAT,293458,body:F/SF091.DAT:0x47A2C,떠,E0 B8,E1 DE,,0
F/SF091.DAT,293530,body:F/SF091.DAT:0x47A92,궤,E0 28,E1 BF,,0
F/SF091.DAT,293542,body:F/SF091.DAT:0x47A92,멸,E0 4D,E1 DC,,0
F/SF091.DAT,293632,body:F/SF091.DAT:0x47AF0,궤,E0 28,E1 BF,,0
F/SF091.DAT,293839,body:F/SF091.DAT:0x47BB0,떠,E0 B8,E1 DE,,0
F/SF091.DAT,293904,body:F/SF091.DAT:0x47C0E,케,E0 78,E1 E8,E9 E9,0
F/SF0A1.DAT,282624,slot:F/SF0A1.DAT:0,절,E0 E6,E1 DB,,0
F/SF0B1.DAT,284810,slot:F/SF0B1.DAT:17,쳐,E0 D3,E1 E4,,0
F/SF0B1.DAT,284986,slot:F/SF0B1.DAT:18,떠,E0 B8,E1 DE,,0
F/SF0B1.DAT,285068,slot:F/SF0B1.DAT:19,궤,E0 28,E1 BF,,0
F/SF0B1.DAT,285080,slot:F/SF0B1.DAT:19,디,E0 A1,E1 D8,,0
F/SF0B1.DAT,285215,slot:F/SF0B1.DAT:20,케,E0 78,E1 E8,E9 E9,0
F/SF0B1.DAT,285707,slot:F/SF0B1.DAT:24,빌,E0 54,E1 C4,,0
F/SF0B1.DAT,285963,slot:F/SF0B1.DAT:26,셋,E0 03,E1 E5,,0
F/SF0B1.DAT,285977,slot:F/SF0B1.DAT:26,항,E0 87,E1 E6,EA 0B,0
F/SF0B1.DAT,285994,slot:F/SF0B1.DAT:26,켜,E0 79,E1 D3,,0
F/SF0B1.DAT,286348,slot:F/SF0B1.DAT:29,린,E0 48,E1 D7,,0
F/SF0B1.DAT,286353,slot:F/SF0B1.DAT:29,집,E0 D2,E1 DF,E9 DD,0
F/SF0B1.DAT,293088,body:F/SF0B1.DAT:0x478C4,멸,E0 4D,E1 DC,,0
F/SF0B1.DAT,293273,body:F/SF0B1.DAT:0x47978,떠,E0 B8,E1 DE,,0
F/SF0B1.DAT,293277,body:F/SF0B1.DAT:0x47978,른,E0 AF,E1 CB,,0
F/SF0B1.DAT,293454,body:F/SF0B1.DAT:0x47A46,궤,E0 28,E1 BF,,0
F/SF0B1.DAT,293467,body:F/SF0B1.DAT:0x47A46,얻,E0 B1,E1 BE,,0
F/SF0B1.DAT,294052,body:F/SF0B1.DAT:0x47C96,쳐,E0 D3,E1 E4,,0
F/SF0B1.DAT,294202,body:F/SF0B1.DAT:0x47D32,린,E0 48,E1 D7,,0
F/SF0B1.DAT,294207,body:F/SF0B1.DAT:0x47D32,집,E0 D2,E1 DF,E9 DD,0
F/SF0B1.DAT,294284,body:F/SF0B1.DAT:0x47D80,함,E0 85,E1 D2,EA 09,0
F/SF0B1.DAT,294460,body:F/SF0B1.DAT:0x47E3C,맡,E0 4B,E1 CD,,0
F/SF0E1.DAT,282667,slot:F/SF0E1.DAT:0,더,DF D5,E1 C1,,0
F/SF0E1.DAT,283286,slot:F/SF0E1.DAT:5,차,E0 96,E1 CC,E9 DF,0
F/SF0E1.DAT,294181,body:F/SF0E1.DAT:0x47D14,켜,E0 79,E1 D3,,0
F/SF0F1.DAT,282644,slot:F/SF0F1.DAT:0,술,E3 04,E1 E2,EA 54,1
F/SF0F1.DAT,282676,slot:F/SF0F1.DAT:0,른,E0 AF,E1 CB,,0
F/SF0F1.DAT,282904,slot:F/SF0F1.DAT:2,뿐,E0 07,E1 D6,,0
F/SF0F1.DAT,283157,slot:F/SF0F1.DAT:4,린,E0 48,E1 D7,,0
F/SF0F1.DAT,283279,slot:F/SF0F1.DAT:5,련,DE E8,E1 D1,,0
PSX.EXE,525074,exe:equipment_name[20]:0x80312,임,E9 C1,E1 CE,,0
PSX.EXE,525100,exe:equipment_name[23]:0x8032A,술,EA 54,E1 E2,EA 54,0
PSX.EXE,525176,exe:equipment_name[29]:0x80376,개,EA 1A,E1 C2,EA 1A,0
PSX.EXE,525449,exe:equipment_name[57]:0x80489,클,EA 7B,E1 EC,EA 7B,0
PSX.EXE,525467,exe:equipment_name[58]:0x80497,집,E9 DD,E1 DF,E9 DD,0
PSX.EXE,525932,exe:equipment_description[8]:0x80663,벨,EA 43,E1 EA,EA 43,0
PSX.EXE,526047,exe:equipment_description[15]:0x806DD,벨,EA 43,E1 EA,EA 43,0
PSX.EXE,526078,exe:equipment_description[16]:0x806FC,겐,EA 1C,E1 C5,EA 1C,0
PSX.EXE,526130,exe:equipment_description[20]:0x8072B,벨,EA 43,E1 EA,EA 43,0
PSX.EXE,526155,exe:equipment_description[22]:0x80744,벨,EA 43,E1 EA,EA 43,0
PSX.EXE,526184,exe:equipment_description[24]:0x80768,능,EA 27,E1 E0,EA 27,0
PSX.EXE,526199,exe:equipment_description[24]:0x80768,절,E9 CB,E1 DB,,0
PSX.EXE,526470,exe:equipment_description[41]:0x80884,겐,EA 1C,E1 C5,EA 1C,0
PSX.EXE,526584,exe:equipment_description[47]:0x808F1,차,E9 DF,E1 CC,E9 DF,0
PSX.EXE,526787,exe:consumable_name[1]:0x809C1,욕,EA 62,E1 E1,EA 62,0
PSX.EXE,526795,exe:consumable_name[2]:0x809CB,넘,E9 25,E1 EF,,0
PSX.EXE,526874,exe:consumable_name[11]:0x80A13,탄,EA 7C,E1 DA,EA 7C,0
PSX.EXE,526882,exe:consumable_name[12]:0x80A1D,탄,EA 7C,E1 DA,EA 7C,0
PSX.EXE,526887,exe:consumable_name[13]:0x80A25,능,EA 27,E1 E0,EA 27,0
PSX.EXE,526909,exe:consumable_name[16]:0x80A38,항,EA 0B,E1 E6,EA 0B,0
PSX.EXE,527291,exe:consumable_name[28]:0x80BB6,항,EA 0B,E1 E6,EA 0B,0
PSX.EXE,527327,exe:ui_fix:0x80BDD,벨,EA 43,E1 EA,EA 43,0
PSX.EXE,527880,exe:skill_name[7]:0x80E08,디,E9 3E,E1 D8,,0
PSX.EXE,527921,exe:skill_name[12]:0x80E31,디,E9 3E,E1 D8,,0
PSX.EXE,528088,exe:skill_name[27]:0x80ECD,더,E9 32,E1 C1,,0
PSX.EXE,528117,exe:skill_name[30]:0x80EF3,더,E9 32,E1 C1,,0
PSX.EXE,528282,exe:skill_name[33]:0x80F94,탄,EA 7C,E1 DA,EA 7C,0
PSX.EXE,528305,exe:skill_name[37]:0x80FB1,멸,E9 5D,E1 DC,,0
PSX.EXE,528314,exe:skill_name[38]:0x80FBA,케,E9 E9,E1 E8,E9 E9,0
PSX.EXE,528444,exe:skill_name[56]:0x8103C,더,E9 32,E1 C1,,0
PSX.EXE,528463,exe:skill_name[57]:0x81046,개,EA 1A,E1 C2,EA 1A,0
PSX.EXE,528468,exe:skill_name[58]:0x81052,욕,EA 62,E1 E1,EA 62,0
PSX.EXE,528810,exe:skill_description[20]:0x811A8,탄,EA 7C,E1 DA,EA 7C,0
PSX.EXE,529221,exe:skill_description[30]:0x81343,개,EA 1A,E1 C2,EA 1A,0
PSX.EXE,529288,exe:skill_description[33]:0x81378,탄,EA 7C,E1 DA,EA 7C,0
PSX.EXE,529361,exe:skill_description[37]:0x813C5,멸,E9 5D,E1 DC,,0
PSX.EXE,529364,exe:skill_description[38]:0x813D4,케,E9 E9,E1 E8,E9 E9,0
PSX.EXE,529469,exe:skill_description[47]:0x8143D,갈,EA 19,E1 C3,EA 19,0
PSX.EXE,529696,exe:character_name[5]:0x8151E,겐,EA 1C,E1 C5,EA 1C,0
PSX.EXE,529734,exe:character_name[14]:0x81544,린,E9 50,E1 D7,,0
PSX.EXE,529741,exe:character_name[14]:0x81544,임,E9 C1,E1 CE,,0
PSX.EXE,529907,exe:character_name[33]:0x815E8,임,E9 C1,E1 CE,,0
PSX.EXE,530127,exe:character_name[55]:0x816C6,임,E9 C1,E1 CE,,0
PSX.EXE,530653,exe:character_name[105]:0x818D6,겐,EA 1C,E1 C5,EA 1C,0
PSX.EXE,530689,exe:region_name[0]:0x818F6,항,EA 0B,E1 E6,EA 0B,0
PSX.EXE,530696,exe:region_name[1]:0x81904,빌,E9 81,E1 C4,,0
PSX.EXE,530793,exe:region_name[10]:0x81965,케,E9 E9,E1 E8,E9 E9,0
PSX.EXE,530844,exe:region_name[14]:0x8198F,항,EA 0B,E1 E6,EA 0B,0
PSX.EXE,530878,exe:region_name[17]:0x819B1,항,EA 0B,E1 E6,EA 0B,0
PSX.EXE,530928,exe:region_name[21]:0x819E5,항,EA 0B,E1 E6,EA 0B,0
PSX.EXE,530992,exe:region_name[27]:0x81A29,항,EA 0B,E1 E6,EA 0B,0
PSX.EXE,531002,exe:region_name[29]:0x81A3A,클,EA 7B,E1 EC,EA 7B,0
PSX.EXE,531030,exe:location_name[2]:0x81A4F,집,E9 DD,E1 DF,E9 DD,0
PSX.EXE,531266,exe:location_name[40]:0x81B3E,빌,E9 81,E1 C4,,0
PSX.EXE,531761,exe:location_name[38]:0x81D2F,관,E9 13,E1 DD,,0
PSX.EXE,531783,exe:location_name[39]:0x81D45,관,E9 13,E1 DD,,0
PSX.EXE,531833,exe:location_name[53]:0x81D79,클,EA 7B,E1 EC,EA 7B,0
PSX.EXE,531844,exe:location_name[53]:0x81D79,항,EA 0B,E1 E6,EA 0B,0
PSX.EXE,531847,exe:location_name[54]:0x81D87,클,EA 7B,E1 EC,EA 7B,0
PSX.EXE,534476,exe:region_name[8]:0x827C1,항,EA 0B,E1 E6,EA 0B,0
PSX.EXE,535206,exe:system:0x82A88,른,E0 AF,E1 CB,,0
