file,offset,capacity,confidence,in_patch_zip,status,disk_id,slot,metadata,expected_metadata,external_has_terminator,decoded_jp
F/SF011.DAT,0x47C18,13,medium,0,original,,,,,,は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00>
F/SF011.DAT,0x47E18,21,medium,0,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
F/SF011.DAT,0x47E24,9,medium,0,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
F/SF011.DAT,0x48090,21,medium,0,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
F/SF011.DAT,0x4809C,9,medium,0,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
F/SF011.DAT,0x482A8,21,medium,0,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
F/SF011.DAT,0x482B4,9,medium,0,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
F/SF011.DAT,0x48498,21,medium,0,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
F/SF011.DAT,0x484A4,9,medium,0,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
F/SF011.DAT,0x48598,7,medium,0,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>
F/SF011.DAT,0x488F6,9,medium,0,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
F/SF011.DAT,0x489AA,9,medium,0,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
F/SF011.DAT,0x48AD8,9,medium,0,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
F/SF011.DAT,0x48CEC,9,medium,0,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
F/SF011.DAT,0x48D8C,9,medium,0,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
F/SF011.DAT,0x48E02,9,medium,0,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
F/SF011.DAT,0x48EFE,9,medium,0,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
F/SF011.DAT,0x4922A,9,medium,0,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
F/SF021.DAT,0x479D4,21,medium,0,original,,,,,,が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>
F/SF021.DAT,0x479FC,49,medium,0,original,,,,,,言<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>山<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00>る<CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00>1<CTRL:00>に<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>
F/SF021.DAT,0x47A04,41,medium,0,original,,,,,,山<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00>る<CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00>1<CTRL:00>に<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>
F/SF021.DAT,0x47A18,21,medium,0,original,,,,,,が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>
F/SF021.DAT,0x47A40,57,medium,0,original,,,,,,参<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>バ<CTRL:00>う<CTRL:00>が<CTRL:00><N:ﾉ:6:10><CTRL:00><N:ъ:14:1A><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:＄:1:05><CTRL:00><N:ъ:14:1A><CTRL:00>の<CTRL:00>が<CTRL:00><N:ﾉ:6:10><CTRL:00>い<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>
F/SF021.DAT,0x47A48,49,medium,0,original,,,,,,バ<CTRL:00>う<CTRL:00>が<CTRL:00><N:ﾉ:6:10><CTRL:00><N:ъ:14:1A><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:＄:1:05><CTRL:00><N:ъ:14:1A><CTRL:00>の<CTRL:00>が<CTRL:00><N:ﾉ:6:10><CTRL:00>い<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>
F/SF021.DAT,0x47A64,21,medium,0,original,,,,,,が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>
F/SF021.DAT,0x47AA0,21,medium,0,original,,,,,,が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>
F/SF021.DAT,0x47AC8,65,medium,0,original,,,,,,フ<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>世<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>上<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><N:ъ:14:1A><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:＄:1:05><CTRL:00><N:ъ:14:1A><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>
F/SF021.DAT,0x47AD0,57,medium,0,original,,,,,,世<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>上<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><N:ъ:14:1A><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:＄:1:05><CTRL:00><N:ъ:14:1A><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>
F/SF021.DAT,0x47AD8,49,medium,0,original,,,,,,上<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><N:ъ:14:1A><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:＄:1:05><CTRL:00><N:ъ:14:1A><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>
F/SF021.DAT,0x47AF4,21,medium,0,original,,,,,,が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>
F/SF021.DAT,0x47B1C,65,medium,0,original,,,,,,聞<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>ム<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>敵<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><N:ъ:14:1A><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:＄:1:05><CTRL:00><N:ъ:14:1A><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>
F/SF021.DAT,0x47B24,57,medium,0,original,,,,,,ム<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>敵<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><N:ъ:14:1A><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:＄:1:05><CTRL:00><N:ъ:14:1A><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>
F/SF021.DAT,0x47B2C,49,medium,0,original,,,,,,敵<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><N:ъ:14:1A><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:＄:1:05><CTRL:00><N:ъ:14:1A><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>
F/SF021.DAT,0x47B48,21,medium,0,original,,,,,,が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>
F/SF021.DAT,0x47B70,13,medium,0,original,,,,,,風<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>備<CTRL:00>う<CTRL:00>が
F/SF021.DAT,0x47B78,5,medium,0,original,,,,,,備<CTRL:00>う<CTRL:00>が
F/SF021.DAT,0x47BD0,221,medium,0,original,,,,,,か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:X:20:06><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:≠:16:04><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:X:20:06><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:≠:16:04><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>に<CTRL:00>我 う<CTRL:00>ら
F/SF021.DAT,0x47BDA,211,medium,0,original,,,,,,る<CTRL:00>ル！が<CTRL:00><N:X:20:06><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:≠:16:04><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:X:20:06><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:≠:16:04><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>に<CTRL:00>我 う<CTRL:00>ら
F/SF021.DAT,0x47BF4,185,medium,0,original,,,,,,か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:X:20:06><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:≠:16:04><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>に<CTRL:00>我 う<CTRL:00>ら
F/SF021.DAT,0x47BFE,175,medium,0,original,,,,,,る<CTRL:00>ル！が<CTRL:00><N:X:20:06><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:≠:16:04><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>に<CTRL:00>我 う<CTRL:00>ら
F/SF021.DAT,0x47C2C,129,medium,0,original,,,,,,か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:≠:16:04><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>に<CTRL:00>我 う<CTRL:00>ら
F/SF021.DAT,0x47C36,119,medium,0,original,,,,,,る<CTRL:00>ル！が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:≠:16:04><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>に<CTRL:00>我 う<CTRL:00>ら
F/SF021.DAT,0x47C40,109,medium,0,original,,,,,,か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:≠:16:04><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>に<CTRL:00>我 う<CTRL:00>ら
F/SF021.DAT,0x47C4A,99,medium,0,original,,,,,,る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:X:20:06><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:≠:16:04><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>に<CTRL:00>我 う<CTRL:00>ら
F/SF021.DAT,0x47C64,73,medium,0,original,,,,,,か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>る<CTRL:00>ル！が<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:≠:16:04><CTRL:00><N:３:14:19><CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:３:14:19><CTRL:00>に<CTRL:00>我 う<CTRL:00>ら
