pointer_offset,v319_value,v320_value,v320b_value,category,confirmed_text_pool
0x7E690,0x80157688,0xD357503D,0x80157688,unclassified_pointer,False
0x7E694,0x80157734,0xD3573734,0x80157734,unclassified_pointer,False
0x7E698,0x80157788,0xD357373D,0x80157788,unclassified_pointer,False
0x7E69C,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7E88C,0x80198F4C,0xD3100C4C,0x80198F4C,unclassified_pointer,False
0x7E894,0x80198F6C,0xD3100C39,0x80198F6C,unclassified_pointer,False
0x7E8A0,0x80198FEC,0xD3108FEC,0x80198FEC,unclassified_pointer,False
0x7E8A4,0x8019904C,0xD310904C,0x8019904C,unclassified_pointer,False
0x7E8A8,0x80199014,0xD3109014,0x80199014,unclassified_pointer,False
0x7E8B0,0x80196914,0xD3102414,0x80196914,unclassified_pointer,False
0x7E8B4,0x80198F3C,0xD3100CD1,0x80198F3C,unclassified_pointer,False
0x7E8B8,0x80198F5C,0xD3100C30,0x80198F5C,unclassified_pointer,False
0x7E8C0,0x80198F7C,0xD3100C0A,0x80198F7C,unclassified_pointer,False
0x7E8D0,0x8019904C,0xD310904C,0x8019904C,unclassified_pointer,False
0x7E8D4,0x80199014,0xD3109014,0x80199014,unclassified_pointer,False
0x7E9CC,0x801990DC,0xD31090DC,0x801990DC,unclassified_pointer,False
0x7E9D0,0x8019910C,0xD310610C,0x8019910C,unclassified_pointer,False
0x7E9D4,0x8019911C,0xD310611C,0x8019911C,unclassified_pointer,False
0x7E9E0,0x8019916C,0xD3106139,0x8019916C,unclassified_pointer,False
0x7E9E4,0x8019917C,0xD310610A,0x8019917C,unclassified_pointer,False
0x7E9E8,0x8019918C,0xD310618C,0x8019918C,unclassified_pointer,False
0x7E9EC,0x8019919C,0xD31061A1,0x8019919C,unclassified_pointer,False
0x7E9F8,0x801991AC,0xD31061AC,0x801991AC,unclassified_pointer,False
0x7E9FC,0x801991BC,0xD31061BC,0x801991BC,unclassified_pointer,False
0x7EA00,0x801990F4,0xD31090F4,0x801990F4,unclassified_pointer,False
0x7EF34,0x80162B2C,0xD39E2B21,0x80162B2C,unclassified_pointer,False
0x7EF38,0x8016332C,0xD39E3321,0x8016332C,unclassified_pointer,False
0x7EF3C,0x80168DE1,0xD39E3DDD,0x80168DE1,unclassified_pointer,False
0x7EF40,0x8016332C,0xD39E3321,0x8016332C,unclassified_pointer,False
0x7EF44,0x80162F1C,0xD39E2F1C,0x80162F1C,unclassified_pointer,False
0x7EF48,0x8016332C,0xD39E3321,0x8016332C,unclassified_pointer,False
0x7EF4C,0x8016322C,0xD39E3221,0x8016322C,unclassified_pointer,False
0x7EF50,0x80163388,0xD39E333D,0x80163388,unclassified_pointer,False
0x804A4,0x8019AA24,0xD3106D24,0x8019AA24,confirmed_ui_table,True
0x804A8,0x8019AA30,0xD3106D30,0x8019AA30,confirmed_ui_table,True
0x804AC,0x8019AA3C,0xD3106DD1,0x8019AA3C,confirmed_ui_table,True
0x804B0,0x8019AA48,0xD3106D48,0x8019AA48,confirmed_ui_table,True
0x804B4,0x8019AA54,0xD3106D54,0x8019AA54,confirmed_ui_table,True
0x804B8,0x8019AA60,0xD3106DD5,0x8019AA60,confirmed_ui_table,True
0x804BC,0x8019AA6A,0xD3106D34,0x8019AA6A,confirmed_ui_table,True
0x804C0,0x8019AA79,0xD3106D49,0x8019AA79,confirmed_ui_table,True
0x804C4,0x8019AA81,0xD3106D51,0x8019AA81,confirmed_ui_table,True
0x804C8,0x8019AA8F,0xD3106D0C,0x8019AA8F,confirmed_ui_table,True
0x804CC,0x8019AA9B,0xD3106D7C,0x8019AA9B,confirmed_ui_table,True
0x804D0,0x8019AAA4,0xD3106D90,0x8019AAA4,confirmed_ui_table,True
0x804D4,0x8019AAB4,0xD3106D66,0x8019AAB4,confirmed_ui_table,True
0x804D8,0x8019AAC4,0xD3106D54,0x8019AAC4,confirmed_ui_table,True
0x804DC,0x8019AACE,0xD3106D56,0x8019AACE,confirmed_ui_table,True
0x804E0,0x8019AADE,0xD310AADE,0x8019AADE,confirmed_ui_table,True
0x804E4,0x8019AAE5,0xD310AAE5,0x8019AAE5,confirmed_ui_table,True
0x804E8,0x8019AAEA,0xD310AAEA,0x8019AAEA,confirmed_ui_table,True
0x804EC,0x8019AAF8,0xD310AAF8,0x8019AAF8,confirmed_ui_table,True
0x804F0,0x8019AB06,0xD3106406,0x8019AB06,confirmed_ui_table,True
0x804F4,0x8019AB12,0xD310644A,0x8019AB12,confirmed_ui_table,True
0x804F8,0x8019AB1C,0xD310641C,0x8019AB1C,confirmed_ui_table,True
0x804FC,0x8019AB23,0xD3106423,0x8019AB23,confirmed_ui_table,True
0x80500,0x8019AB2A,0xD310642A,0x8019AB2A,confirmed_ui_table,True
0x80504,0x8019AB36,0xD31064A1,0x8019AB36,confirmed_ui_table,True
0x80508,0x8019AB42,0xD3106442,0x8019AB42,confirmed_ui_table,True
0x8050C,0x8019AB4E,0xD3106414,0x8019AB4E,confirmed_ui_table,True
0x80510,0x8019AB5A,0xD310645A,0x8019AB5A,confirmed_ui_table,True
0x80514,0x8019AB66,0xD3106441,0x8019AB66,confirmed_ui_table,True
0x80518,0x8019AB76,0xD3106450,0x8019AB76,confirmed_ui_table,True
0x8051C,0x8019AB81,0xD3106451,0x8019AB81,confirmed_ui_table,True
0x80520,0x8019AB8D,0xD3106402,0x8019AB8D,confirmed_ui_table,True
0x80528,0x8019AB9E,0xD3106458,0x8019AB9E,confirmed_ui_table,True
0x8052C,0x8019ABAA,0xD310646D,0x8019ABAA,confirmed_ui_table,True
0x80530,0x8019ABB6,0xD310647A,0x8019ABB6,confirmed_ui_table,True
0x80534,0x8019ABC2,0xD3106473,0x8019ABC2,confirmed_ui_table,True
0x80538,0x8019ABCE,0xD3106456,0x8019ABCE,confirmed_ui_table,True
0x8053C,0x8019ABDA,0xD3106486,0x8019ABDA,confirmed_ui_table,True
0x80540,0x8019ABE6,0xD310ABE6,0x8019ABE6,confirmed_ui_table,True
0x80544,0x8019ABF2,0xD310ABF2,0x8019ABF2,confirmed_ui_table,True
0x80548,0x8019ABFE,0xD310ABFE,0x8019ABFE,confirmed_ui_table,True
0x8054C,0x8019AC0C,0xD310AC0C,0x8019AC0C,confirmed_ui_table,True
0x80550,0x8019AC1A,0xD310AC1A,0x8019AC1A,confirmed_ui_table,True
0x80554,0x8019AC22,0xD310AC22,0x8019AC22,confirmed_ui_table,True
0x80558,0x8019AC2A,0xD310AC2A,0x8019AC2A,confirmed_ui_table,True
0x8055C,0x8019AC32,0xD310AC32,0x8019AC32,confirmed_ui_table,True
0x80560,0x8019AC37,0xD310AC21,0x8019AC37,confirmed_ui_table,True
0x80564,0x8019AC41,0xD310AC41,0x8019AC41,confirmed_ui_table,True
0x80568,0x8019AC51,0xD310AC1C,0x8019AC51,confirmed_ui_table,True
0x8056C,0x8019AC5F,0xD310AC31,0x8019AC5F,confirmed_ui_table,True
0x80570,0x8019AC69,0xD310AC24,0x8019AC69,confirmed_ui_table,True
0x80574,0x8019AC69,0xD310AC24,0x8019AC69,confirmed_ui_table,True
0x80578,0x8019AC69,0xD310AC24,0x8019AC69,confirmed_ui_table,True
0x8057C,0x8019AC69,0xD310AC24,0x8019AC69,confirmed_ui_table,True
0x80580,0x8019AC75,0xD310AC46,0x8019AC75,confirmed_ui_table,True
0x80584,0x8019AC81,0xD310AC51,0x8019AC81,confirmed_ui_table,True
0x80588,0x8019AC89,0xD310AC28,0x8019AC89,confirmed_ui_table,True
0x8058C,0x8019AC97,0xD310AC5D,0x8019AC97,confirmed_ui_table,True
0x80590,0x8019ADA4,0xD3108190,0x8019ADA4,confirmed_ui_table,True
0x80594,0x8019ADB0,0xD31081B0,0x8019ADB0,confirmed_ui_table,True
0x80598,0x8019ADBE,0xD310817E,0x8019ADBE,confirmed_ui_table,True
0x8059C,0x8019ADCA,0xD31081CA,0x8019ADCA,confirmed_ui_table,True
0x80A94,0x8019ADE1,0xD310ADE1,0x8019ADE1,confirmed_ui_table,True
0x80A98,0x8019ADF5,0xD310ADF5,0x8019ADF5,confirmed_ui_table,True
0x80A9C,0x8019AE09,0xD31078A0,0x8019AE09,confirmed_ui_table,True
0x80AA0,0x8019AE15,0xD3107857,0x8019AE15,confirmed_ui_table,True
0x80AA4,0x8019AE24,0xD3107824,0x8019AE24,confirmed_ui_table,True
0x80AA8,0x8019AE34,0xD3107834,0x8019AE34,confirmed_ui_table,True
0x80AAC,0x8019AE42,0xD3107842,0x8019AE42,confirmed_ui_table,True
0x80AB0,0x8019AE4C,0xD310784C,0x8019AE4C,confirmed_ui_table,True
0x80AB4,0x8019AE63,0xD310789B,0x8019AE63,confirmed_ui_table,True
0x80AB8,0x8019AE72,0xD3107804,0x8019AE72,confirmed_ui_table,True
0x80ABC,0x8019AE82,0xD310784F,0x8019AE82,confirmed_ui_table,True
0x80AC0,0x8019AE8C,0xD310788C,0x8019AE8C,confirmed_ui_table,True
0x80AC4,0x8019AE98,0xD3107855,0x8019AE98,confirmed_ui_table,True
0x80AC8,0x8019AEB4,0xD3107866,0x8019AEB4,confirmed_ui_table,True
0x80ACC,0x8019AECA,0xD31078CA,0x8019AECA,confirmed_ui_table,True
0x80AD0,0x8019AEDD,0xD310AEDD,0x8019AEDD,confirmed_ui_table,True
0x80AD4,0x8019AEFC,0xD310AEFC,0x8019AEFC,confirmed_ui_table,True
0x80AD8,0x8019AE8C,0xD310788C,0x8019AE8C,confirmed_ui_table,True
0x80ADC,0x8019AF0F,0xD3103221,0x8019AF0F,confirmed_ui_table,True
0x80AE0,0x8019AF1D,0xD310321D,0x8019AF1D,confirmed_ui_table,True
0x80AE4,0x8019AF2B,0xD310322B,0x8019AF2B,confirmed_ui_table,True
0x80AE8,0x8019AF38,0xD3103238,0x8019AF38,confirmed_ui_table,True
0x80AEC,0x8019AF44,0xD3103244,0x8019AF44,confirmed_ui_table,True
0x80AF0,0x8019AF51,0xD310321C,0x8019AF51,confirmed_ui_table,True
0x80AF4,0x8019AF68,0xD3103238,0x8019AF68,confirmed_ui_table,True
0x80AF8,0x8019AF7C,0xD310320A,0x8019AF7C,confirmed_ui_table,True
0x80AFC,0x8019AF8C,0xD310328C,0x8019AF8C,confirmed_ui_table,True
0x80B00,0x8019AFA0,0xD31032A0,0x8019AFA0,confirmed_ui_table,True
0x80B04,0x8019AFAA,0xD310326D,0x8019AFAA,confirmed_ui_table,True
0x80B08,0x8019AFC8,0xD310326F,0x8019AFC8,confirmed_ui_table,True
0x80B0C,0x8019AFDB,0xD3103289,0x8019AFDB,confirmed_ui_table,True
0x80B10,0x8019AFA0,0xD31032A0,0x8019AFA0,confirmed_ui_table,True
0x80B14,0x8019AFF7,0xD310AFF7,0x8019AFF7,confirmed_ui_table,True
0x80B18,0x8019B001,0xD310B001,0x8019B001,confirmed_ui_table,True
0x80B1C,0x8019B015,0xD310B057,0x8019B015,confirmed_ui_table,True
0x80B20,0x8019B023,0xD310B023,0x8019B023,confirmed_ui_table,True
0x80B24,0x8019B031,0xD310B031,0x8019B031,confirmed_ui_table,True
0x80B28,0x8019B050,0xD310B0AA,0x8019B050,confirmed_ui_table,True
0x80B2C,0x8019B058,0xD310B058,0x8019B058,confirmed_ui_table,True
0x80B30,0x8019B068,0xD310B038,0x8019B068,confirmed_ui_table,True
0x80B34,0x8019B078,0xD310B001,0x8019B078,confirmed_ui_table,True
0x80B38,0x8019B084,0xD310B006,0x8019B084,confirmed_ui_table,True
0x80B3C,0x8019B099,0xD310B070,0x8019B099,confirmed_ui_table,True
0x80B40,0x8019B0AF,0xD310B032,0x8019B0AF,confirmed_ui_table,True
0x80B44,0x8019B0CB,0xD310B08A,0x8019B0CB,confirmed_ui_table,True
0x80B48,0x8019B0D5,0xD310B00D,0x8019B0D5,confirmed_ui_table,True
0x80B4C,0x8019B0E1,0xD310B0E1,0x8019B0E1,confirmed_ui_table,True
0x80B50,0x8019B0F1,0xD310B0F1,0x8019B0F1,confirmed_ui_table,True
0x80B54,0x8019B100,0xD3107200,0x8019B100,confirmed_ui_table,True
0x80B58,0x8019B0F1,0xD310B0F1,0x8019B0F1,confirmed_ui_table,True
0x80B5C,0x8019B11E,0xD310721E,0x8019B11E,confirmed_ui_table,True
0x80B60,0x8019AFA0,0xD31032A0,0x8019AFA0,confirmed_ui_table,True
0x80B64,0x8019AFA0,0xD31032A0,0x8019AFA0,confirmed_ui_table,True
0x80B68,0x8019AFA0,0xD31032A0,0x8019AFA0,confirmed_ui_table,True
0x80B6C,0x8019AFA0,0xD31032A0,0x8019AFA0,confirmed_ui_table,True
0x80B70,0x8019B12E,0xD310722E,0x8019B12E,confirmed_ui_table,True
0x80B74,0x8019B140,0xD31072D2,0x8019B140,confirmed_ui_table,True
0x80B78,0x8019B156,0xD3107226,0x8019B156,confirmed_ui_table,True
0x80B7C,0x8019B16A,0xD3107234,0x8019B16A,confirmed_ui_table,True
0x80B80,0x8019B17D,0xD310727D,0x8019B17D,confirmed_ui_table,True
0x80B84,0x8019B187,0xD3107240,0x8019B187,confirmed_ui_table,True
0x80B88,0x8019AEB4,0xD3107866,0x8019AEB4,confirmed_ui_table,True
0x80B8C,0x8019B1A3,0xD3107220,0x8019B1A3,confirmed_ui_table,True
0x80C9C,0x8019B1BA,0xD31072BA,0x8019B1BA,confirmed_ui_table,True
0x80CA0,0x8019B1C1,0xD3107276,0x8019B1C1,confirmed_ui_table,True
0x80CA4,0x8019B1CB,0xD310728A,0x8019B1CB,confirmed_ui_table,True
0x80CA8,0x8019B1D7,0xD31072D7,0x8019B1D7,confirmed_ui_table,True
0x80CAC,0x8019B1E1,0xD310B1E1,0x8019B1E1,confirmed_ui_table,True
0x80CB4,0x8019B1EB,0xD310B1EB,0x8019B1EB,confirmed_ui_table,True
0x80CB8,0x8019B1F5,0xD310B1F5,0x8019B1F5,confirmed_ui_table,True
0x80CBC,0x8019B1FA,0xD310B1FA,0x8019B1FA,confirmed_ui_table,True
0x80CC0,0x8019B1FF,0xD310B1FF,0x8019B1FF,confirmed_ui_table,True
0x80CC4,0x8019B209,0xD3106CA0,0x8019B209,confirmed_ui_table,True
0x80CC8,0x8019B213,0xD3106C0B,0x8019B213,confirmed_ui_table,True
0x80CCC,0x8019B21D,0xD3106C1D,0x8019B21D,confirmed_ui_table,True
0x80CD0,0x8019B225,0xD3106C25,0x8019B225,confirmed_ui_table,True
0x80CD8,0x8019B231,0xD3106C31,0x8019B231,confirmed_ui_table,True
0x80CDC,0x8019B238,0xD3106C38,0x8019B238,confirmed_ui_table,True
0x80CE0,0x8019B244,0xD3106C44,0x8019B244,confirmed_ui_table,True
0x80CE4,0x8019B24E,0xD3106C14,0x8019B24E,confirmed_ui_table,True
0x80CE8,0x8019B258,0xD3106C58,0x8019B258,confirmed_ui_table,True
0x80CEC,0x8019B262,0xD3106C67,0x8019B262,confirmed_ui_table,True
0x80CF0,0x8019B26E,0xD3106C39,0x8019B26E,confirmed_ui_table,True
0x80CF4,0x8019B27A,0xD3106C4E,0x8019B27A,confirmed_ui_table,True
0x80CF8,0x8019B284,0xD3106C06,0x8019B284,confirmed_ui_table,True
0x80CFC,0x8019B394,0xD3108247,0x8019B394,confirmed_ui_table,True
0x80D00,0x8019B28E,0xD3106C69,0x8019B28E,confirmed_ui_table,True
0x80D04,0x8019B39E,0xD3108258,0x8019B39E,confirmed_ui_table,True
0x80D08,0x8019B3AA,0xD310826D,0x8019B3AA,confirmed_ui_table,True
0x80D0C,0x8019B3B6,0xD310827A,0x8019B3B6,confirmed_ui_table,True
0x80F14,0x8019B3C2,0xD3108273,0x8019B3C2,confirmed_ui_table,True
0x80F18,0x8019B3D1,0xD3108283,0x8019B3D1,confirmed_ui_table,True
0x80F1C,0x8019B3DD,0xD310B3DD,0x8019B3DD,confirmed_ui_table,True
0x80F20,0x8019B3E9,0xD310E7DE,0x8019B3E9,confirmed_ui_table,True
0x80F24,0x8019B3F6,0xD310B3F6,0x8019B3F6,confirmed_ui_table,True
0x80F28,0x8019B400,0xD3106600,0x8019B400,confirmed_ui_table,True
0x80F2C,0x8019B40C,0xD310660C,0x8019B40C,confirmed_ui_table,True
0x80F30,0x8019B418,0xD310669A,0x8019B418,confirmed_ui_table,True
0x80F34,0x8019B425,0xD3106625,0x8019B425,confirmed_ui_table,True
0x80F38,0x8019B42D,0xD310662D,0x8019B42D,confirmed_ui_table,True
0x80F3C,0x8019B437,0xD3106621,0x8019B437,confirmed_ui_table,True
0x80F40,0x8019B446,0xD310660E,0x8019B446,confirmed_ui_table,True
0x80F44,0x8019B450,0xD31066AA,0x8019B450,confirmed_ui_table,True
0x80F48,0x8019B45D,0xD3106629,0x8019B45D,confirmed_ui_table,True
0x80F4C,0x8019B475,0xD3106646,0x8019B475,confirmed_ui_table,True
0x80F50,0x8019B47D,0xD310667D,0x8019B47D,confirmed_ui_table,True
0x80F54,0x8019B51C,0xD3107B1C,0x8019B51C,confirmed_ui_table,True
0x80F58,0x8019B48E,0xD3106669,0x8019B48E,confirmed_ui_table,True
0x80F5C,0x8019B52D,0xD3107B2D,0x8019B52D,confirmed_ui_table,True
0x80F60,0x8019B541,0xD3107B41,0x8019B541,confirmed_ui_table,True
0x80F64,0x8019B54D,0xD3107B0F,0x8019B54D,confirmed_ui_table,True
0x80F68,0x8019B557,0xD3107B57,0x8019B557,confirmed_ui_table,True
0x80F6C,0x8019B568,0xD3107B38,0x8019B568,confirmed_ui_table,True
0x80F70,0x8019B572,0xD3107B04,0x8019B572,confirmed_ui_table,True
0x80F74,0x8019B583,0xD3107B35,0x8019B583,confirmed_ui_table,True
0x80F78,0x8019B58F,0xD3107B0C,0x8019B58F,confirmed_ui_table,True
0x80F7C,0x8019B5A0,0xD3107BA0,0x8019B5A0,confirmed_ui_table,True
0x80F80,0x8019B5AA,0xD3107B6D,0x8019B5AA,confirmed_ui_table,True
0x80F84,0x8019B5B4,0xD3107B66,0x8019B5B4,confirmed_ui_table,True
0x811C4,0x8019B5C9,0xD3107B96,0x8019B5C9,confirmed_ui_table,True
0x811C8,0x8019B5D5,0xD3107B0D,0x8019B5D5,confirmed_ui_table,True
0x811CC,0x8019B5E0,0xD310B5DD,0x8019B5E0,confirmed_ui_table,True
0x811D0,0x8019B5EB,0xD310B5EB,0x8019B5EB,confirmed_ui_table,True
0x811D4,0x8019B5F9,0xD310B5F9,0x8019B5F9,confirmed_ui_table,True
0x811D8,0x8019B603,0xD3107A03,0x8019B603,confirmed_ui_table,True
0x811DC,0x8019B608,0xD3107A08,0x8019B608,confirmed_ui_table,True
0x811E0,0x8019B611,0xD3107A91,0x8019B611,confirmed_ui_table,True
0x811E4,0x8019B61A,0xD3107A1A,0x8019B61A,confirmed_ui_table,True
0x811E8,0x8019B623,0xD3107A23,0x8019B623,confirmed_ui_table,True
0x811EC,0x8019B628,0xD3107A28,0x8019B628,confirmed_ui_table,True
0x811F0,0x8019B631,0xD3107A31,0x8019B631,confirmed_ui_table,True
0x811F4,0x8019B63A,0xD3107AA1,0x8019B63A,confirmed_ui_table,True
0x811F8,0x8019B645,0xD3107A07,0x8019B645,confirmed_ui_table,True
0x811FC,0x8019B64C,0xD3107A4C,0x8019B64C,confirmed_ui_table,True
0x81200,0x8019B653,0xD3107A1F,0x8019B653,confirmed_ui_table,True
0x81204,0x8019B65A,0xD3107A5A,0x8019B65A,confirmed_ui_table,True
0x81208,0x8019B664,0xD3107A64,0x8019B664,confirmed_ui_table,True
0x8120C,0x8019B66E,0xD3107A39,0x8019B66E,confirmed_ui_table,True
0x81210,0x8019B678,0xD3107A01,0x8019B678,confirmed_ui_table,True
0x81214,0x8019B682,0xD3107A4F,0x8019B682,confirmed_ui_table,True
0x81218,0x8019B68E,0xD3107A69,0x8019B68E,confirmed_ui_table,True
0x8121C,0x8019B69A,0xD3107A68,0x8019B69A,confirmed_ui_table,True
0x81220,0x8019B6AA,0xD3107A6D,0x8019B6AA,confirmed_ui_table,True
0x81224,0x8019B6B8,0xD3107A99,0x8019B6B8,confirmed_ui_table,True
0x81228,0x8019B6C3,0xD3107A85,0x8019B6C3,confirmed_ui_table,True
0x8122C,0x8019B6CD,0xD3107A8B,0x8019B6CD,confirmed_ui_table,True
0x81230,0x8019B6E0,0xD310FCDD,0x8019B6E0,confirmed_ui_table,True
0x81234,0x8019B6EB,0xD310B6EB,0x8019B6EB,confirmed_ui_table,True
0x81238,0x8019B6F3,0xD310B6F3,0x8019B6F3,confirmed_ui_table,True
0x8123C,0x8019B6FD,0xD310B6FD,0x8019B6FD,confirmed_ui_table,True
0x81240,0x8019B706,0xD3108806,0x8019B706,confirmed_ui_table,True
0x81244,0x8019B794,0xD3108847,0x8019B794,confirmed_ui_table,True
0x81248,0x8019B79D,0xD310886B,0x8019B79D,confirmed_ui_table,True
0x8124C,0x8019B70D,0xD31088B3,0x8019B70D,confirmed_ui_table,True
0x81250,0x8019B7A6,0xD310889D,0x8019B7A6,confirmed_ui_table,True
0x81254,0x8019B7B1,0xD3108872,0x8019B7B1,confirmed_ui_table,True
0x81258,0x8019B7BA,0xD31088BA,0x8019B7BA,confirmed_ui_table,True
0x8125C,0x8019B7BF,0xD3108892,0x8019B7BF,confirmed_ui_table,True
0x81260,0x8019B7C6,0xD310888D,0x8019B7C6,confirmed_ui_table,True
0x81264,0x8019B7CD,0xD310888B,0x8019B7CD,confirmed_ui_table,True
0x81268,0x8019B7D4,0xD3108845,0x8019B7D4,confirmed_ui_table,True
0x8126C,0x8019B7DB,0xD3108889,0x8019B7DB,confirmed_ui_table,True
0x81270,0x8019B7E0,0xD310B7E0,0x8019B7E0,confirmed_ui_table,True
0x81274,0x8019B7E5,0xD310B7E5,0x8019B7E5,confirmed_ui_table,True
0x81278,0x8019B7EA,0xD310B7EA,0x8019B7EA,confirmed_ui_table,True
0x8127C,0x8019B7EF,0xD310B7EF,0x8019B7EF,confirmed_ui_table,True
0x81280,0x8019B7FB,0xD310B7FB,0x8019B7FB,confirmed_ui_table,True
0x81284,0x8019B7FB,0xD310B7FB,0x8019B7FB,confirmed_ui_table,True
0x81288,0x8019B802,0xD31099A9,0x8019B802,confirmed_ui_table,True
0x8128C,0x8019B807,0xD3109907,0x8019B807,confirmed_ui_table,True
0x81290,0x8019B813,0xD310990B,0x8019B813,confirmed_ui_table,True
0x81294,0x8019B818,0xD310999A,0x8019B818,confirmed_ui_table,True
0x81298,0x8019B82B,0xD310992B,0x8019B82B,confirmed_ui_table,True
0x8129C,0x8019B835,0xD3109935,0x8019B835,confirmed_ui_table,True
0x812A0,0x8019B83C,0xD31099D1,0x8019B83C,confirmed_ui_table,True
0x812A4,0x8019B846,0xD310990E,0x8019B846,confirmed_ui_table,True
0x812A8,0x8019B852,0xD310991E,0x8019B852,confirmed_ui_table,True
0x8170C,0x8019B85C,0xD3109930,0x8019B85C,confirmed_ui_table,True
0x81710,0x8019B871,0xD3109943,0x8019B871,confirmed_ui_table,True
0x81714,0x8019B887,0xD3109940,0x8019B887,confirmed_ui_table,True
0x81718,0x8019B89C,0xD31099A1,0x8019B89C,confirmed_ui_table,True
0x8171C,0x8019B8A9,0xD3109919,0x8019B8A9,confirmed_ui_table,True
0x81720,0x8019B8BF,0xD3109992,0x8019B8BF,confirmed_ui_table,True
0x81724,0x8019B8C9,0xD3109996,0x8019B8C9,confirmed_ui_table,True
0x81728,0x8019B8D1,0xD3109983,0x8019B8D1,confirmed_ui_table,True
0x8172C,0x8019B8E0,0xD310B8E0,0x8019B8E0,confirmed_ui_table,True
0x81730,0x8019B8EF,0xD310B8EF,0x8019B8EF,confirmed_ui_table,True
0x81734,0x8019B900,0xD3107700,0x8019B900,confirmed_ui_table,True
0x81738,0x8019B911,0xD3107791,0x8019B911,confirmed_ui_table,True
0x8173C,0x8019B92C,0xD3107721,0x8019B92C,confirmed_ui_table,True
0x81740,0x8019B93D,0xD310773D,0x8019B93D,confirmed_ui_table,True
0x81744,0x8019B94E,0xD3107714,0x8019B94E,confirmed_ui_table,True
0x81748,0x8019B961,0xD310772D,0x8019B961,confirmed_ui_table,True
0x8174C,0x8019B972,0xD3107704,0x8019B972,confirmed_ui_table,True
0x81750,0x8019B983,0xD3107735,0x8019B983,confirmed_ui_table,True
0x81754,0x8019B992,0xD310771B,0x8019B992,confirmed_ui_table,True
0x81758,0x8019B9A8,0xD3107767,0x8019B9A8,confirmed_ui_table,True
0x8175C,0x8019BAAC,0xD310BAAC,0x8019BAAC,confirmed_ui_table,True
0x81760,0x8019B89C,0xD31099A1,0x8019B89C,confirmed_ui_table,True
0x81764,0x8019BABB,0xD310BA8E,0x8019BABB,confirmed_ui_table,True
0x81768,0x8019BACA,0xD310BACA,0x8019BACA,confirmed_ui_table,True
0x8176C,0x8019BAE4,0xD310BAE4,0x8019BAE4,confirmed_ui_table,True
0x81770,0x8019BAF9,0xD310BAF9,0x8019BAF9,confirmed_ui_table,True
0x81774,0x8019BB0A,0xD3108E9C,0x8019BB0A,confirmed_ui_table,True
0x81778,0x8019BB1F,0xD3108E1F,0x8019BB1F,confirmed_ui_table,True
0x8177C,0x8019BB34,0xD3108E34,0x8019BB34,confirmed_ui_table,True
0x81780,0x8019BB43,0xD3108E43,0x8019BB43,confirmed_ui_table,True
0x81784,0x8019BB56,0xD3108E26,0x8019BB56,confirmed_ui_table,True
0x81788,0x8019BB6B,0xD3108E6B,0x8019BB6B,confirmed_ui_table,True
0x8178C,0x8019BB78,0xD3108E01,0x8019BB78,confirmed_ui_table,True
0x81790,0x8019BB90,0xD3108E90,0x8019BB90,confirmed_ui_table,True
0x81794,0x8019BB9D,0xD3108E6B,0x8019BB9D,confirmed_ui_table,True
0x81798,0x8019BBB4,0xD3108E66,0x8019BBB4,confirmed_ui_table,True
0x8179C,0x8019BBC5,0xD3108E7D,0x8019BBC5,confirmed_ui_table,True
0x817A0,0x8019BBD4,0xD3108E45,0x8019BBD4,confirmed_ui_table,True
0x817A4,0x8019BBDE,0xD310BBDE,0x8019BBDE,confirmed_ui_table,True
0x817A8,0x8019BBEA,0xD310BBEA,0x8019BBEA,confirmed_ui_table,True
0x817AC,0x8019BBF6,0xD310BBF6,0x8019BBF6,confirmed_ui_table,True
0x817B0,0x8019BC02,0xD310BCA9,0x8019BC02,confirmed_ui_table,True
0x817B4,0x8019BC0E,0xD310BC0E,0x8019BC0E,confirmed_ui_table,True
0x817B8,0x8019BC18,0xD310BC9A,0x8019BC18,confirmed_ui_table,True
0x817BC,0x8019BC29,0xD310BC29,0x8019BC29,confirmed_ui_table,True
0x817C0,0x8019BC33,0xD310BC33,0x8019BC33,confirmed_ui_table,True
0x817C4,0x8019BC3D,0xD310BC3D,0x8019BC3D,confirmed_ui_table,True
0x817C8,0x8019BC57,0xD310BC57,0x8019BC57,confirmed_ui_table,True
0x817CC,0x8019BC6A,0xD310BC34,0x8019BC6A,confirmed_ui_table,True
0x817D0,0x8019BC7D,0xD310BC7D,0x8019BC7D,confirmed_ui_table,True
0x817D4,0x8019BC89,0xD310BC28,0x8019BC89,confirmed_ui_table,True
0x817D8,0x8019BC9C,0xD310BCA1,0x8019BC9C,confirmed_ui_table,True
0x817DC,0x8019BCA6,0xD310BC9D,0x8019BCA6,confirmed_ui_table,True
0x817E0,0x8019BCB9,0xD310BC77,0x8019BCB9,confirmed_ui_table,True
0x817E4,0x8019BCB9,0xD310BC77,0x8019BCB9,confirmed_ui_table,True
0x817E8,0x8019BCCA,0xD310BCCA,0x8019BCCA,confirmed_ui_table,True
0x817EC,0x8019BCDB,0xD310BC89,0x8019BCDB,confirmed_ui_table,True
0x817F0,0x8019BCF0,0xD310BCF0,0x8019BCF0,confirmed_ui_table,True
0x81B4C,0x8019B9B9,0xD3107777,0x8019B9B9,confirmed_ui_table,True
